race_id,track,race_no,race_title,distance,grade,going,rail,weather,penetrometer,track_information,runner_no,no,horse,horse_name,name,barrier,trainer,jockey,odds,w_ir,source
R1,Randwick,1,11:40 am Midway Handicap,1200m,Handicap,Soft 6,True,Fine,5.65,"Going Stick 8.8, Shear 12.2",1,1,Clear Proof,Clear Proof,Clear Proof,3,John Thompson,Dylan Gibbons,$3.5,5.6,racenet
R1,Randwick,1,11:40 am Midway Handicap,1200m,Handicap,Soft 6,True,Fine,5.65,"Going Stick 8.8, Shear 12.2",2,2,Long Legs,Long Legs,Long Legs,10,Gary Portelli,Nash Rawiller,$4.8,2.5,racenet
R1,Randwick,1,11:40 am Midway Handicap,1200m,Handicap,Soft 6,True,Fine,5.65,"Going Stick 8.8, Shear 12.2",3,3,Gunroom,Gunroom,Gunroom,4,Mitchell Beer & George Carpenter,Ethan Brown,$20,1.8,racenet
R1,Randwick,1,11:40 am Midway Handicap,1200m,Handicap,Soft 6,True,Fine,5.65,"Going Stick 8.8, Shear 12.2",7,7,Zulfiqar,Zulfiqar,Zulfiqar,7,Richard Litt,Chad Schofield,$18,5.3,racenet
R1,Randwick,1,11:40 am Midway Handicap,1200m,Handicap,Soft 6,True,Fine,5.65,"Going Stick 8.8, Shear 12.2",10,10,Agita,Agita,Agita,6,David Payne,Braith Nock (a-1.5),$34,7.7,racenet
R1,Randwick,1,11:40 am Midway Handicap,1200m,Handicap,Soft 6,True,Fine,5.65,"Going Stick 8.8, Shear 12.2",12,12,Let's Go Again,Let's Go Again,Let's Go Again,1,Kerry Parker,Siena Grima (a-2),$6.75,3.5,racenet
R1,Randwick,1,11:40 am Midway Handicap,1200m,Handicap,Soft 6,True,Fine,5.65,"Going Stick 8.8, Shear 12.2",14,14,Be Quiet,Be Quiet,Be Quiet,5,Kim Waugh,Jay Ford,$17,5,racenet
R1,Randwick,1,11:40 am Midway Handicap,1200m,Handicap,Soft 6,True,Fine,5.65,"Going Stick 8.8, Shear 12.2",15,15,Twinkling Star,Twinkling Star,Twinkling Star,8,Matthew Vella,Rachel King,$8,5.8,racenet
R1,Randwick,1,11:40 am Midway Handicap,1200m,Handicap,Soft 6,True,Fine,5.65,"Going Stick 8.8, Shear 12.2",16,16,Isawyou,Isawyou,Isawyou,2,David Pfieffer,Alysha Collett,$7,6.3,racenet
R1,Randwick,1,11:40 am Midway Handicap,1200m,Handicap,Soft 6,True,Fine,5.65,"Going Stick 8.8, Shear 12.2",18,18,Call Me Sassy,Call Me Sassy,Call Me Sassy,9,David Pfieffer,Mollie Fitzgerald (a-3),$21,5.3,racenet
R1,Randwick,1,11:40 am Midway Handicap,1200m,Handicap,Soft 6,True,Fine,5.65,"Going Stick 8.8, Shear 12.2",19,19,Vexxy,Vexxy,Vexxy,11,Richard & Will Freedman,Andrew Adkins,$41,6.7,racenet
R2,Randwick,2,12:15 pm Buy Your Kosciuszko Tickets At Tab Highway Handicap,1100m,Handicap,Soft 6,True,Fine,5.65,"Going Stick 8.8, Shear 12.2",1,1,Tom Vegas,Tom Vegas,Tom Vegas,9,Dean Mirfin,Mollie Fitzgerald (a-3),$14,8.6,racenet
R2,Randwick,2,12:15 pm Buy Your Kosciuszko Tickets At Tab Highway Handicap,1100m,Handicap,Soft 6,True,Fine,5.65,"Going Stick 8.8, Shear 12.2",4,4,Zubba Storm,Zubba Storm,Zubba Storm,13,Mack Griffith,Hugh Bowman,$17,4,racenet
R2,Randwick,2,12:15 pm Buy Your Kosciuszko Tickets At Tab Highway Handicap,1100m,Handicap,Soft 6,True,Fine,5.65,"Going Stick 8.8, Shear 12.2",5,5,Mrs Goldberg,Mrs Goldberg,Mrs Goldberg,10,Matthew Dunn,Nash Rawiller,$5,1.9,racenet
R2,Randwick,2,12:15 pm Buy Your Kosciuszko Tickets At Tab Highway Handicap,1100m,Handicap,Soft 6,True,Fine,5.65,"Going Stick 8.8, Shear 12.2",7,7,Bombay Boom,Bombay Boom,Bombay Boom,4,Matthew Dale,Tim Clark,$10,1.8,racenet
R2,Randwick,2,12:15 pm Buy Your Kosciuszko Tickets At Tab Highway Handicap,1100m,Handicap,Soft 6,True,Fine,5.65,"Going Stick 8.8, Shear 12.2",8,8,Buzz Saw,Buzz Saw,Buzz Saw,8,Colt Prosser,Adam Hyeronimus,$34,1.8,racenet
R2,Randwick,2,12:15 pm Buy Your Kosciuszko Tickets At Tab Highway Handicap,1100m,Handicap,Soft 6,True,Fine,5.65,"Going Stick 8.8, Shear 12.2",9,9,Dee Dee Express,Dee Dee Express,Dee Dee Express,15,Matthew Dale,Tommy Berry,$19,2.3,racenet
R2,Randwick,2,12:15 pm Buy Your Kosciuszko Tickets At Tab Highway Handicap,1100m,Handicap,Soft 6,True,Fine,5.65,"Going Stick 8.8, Shear 12.2",10,10,Magic Speed,Magic Speed,Magic Speed,5,Paul Facoory,Jay Ford,$31,5.3,racenet
R2,Randwick,2,12:15 pm Buy Your Kosciuszko Tickets At Tab Highway Handicap,1100m,Handicap,Soft 6,True,Fine,5.65,"Going Stick 8.8, Shear 12.2",11,11,Manoora,Manoora,Manoora,11,Brett Robb,Alysha Collett,$19,2.7,racenet
R2,Randwick,2,12:15 pm Buy Your Kosciuszko Tickets At Tab Highway Handicap,1100m,Handicap,Soft 6,True,Fine,5.65,"Going Stick 8.8, Shear 12.2",12,12,Silver Serenade,Silver Serenade,Silver Serenade,12,Danny Williams,Anna Roper (a-1.5),$27,4,racenet
R2,Randwick,2,12:15 pm Buy Your Kosciuszko Tickets At Tab Highway Handicap,1100m,Handicap,Soft 6,True,Fine,5.65,"Going Stick 8.8, Shear 12.2",13,13,Bellerata,Bellerata,Bellerata,1,Wayne Wilkes,Dylan Gibbons,$17,4.5,racenet
R2,Randwick,2,12:15 pm Buy Your Kosciuszko Tickets At Tab Highway Handicap,1100m,Handicap,Soft 6,True,Fine,5.65,"Going Stick 8.8, Shear 12.2",14,14,Kakoda,Kakoda,Kakoda,16,Scott Singleton,Mikayla Weir,$11,6.9,racenet
R2,Randwick,2,12:15 pm Buy Your Kosciuszko Tickets At Tab Highway Handicap,1100m,Handicap,Soft 6,True,Fine,5.65,"Going Stick 8.8, Shear 12.2",15,15,Empress Tsarina,Empress Tsarina,Empress Tsarina,6,Todd Howlett,Reece Jones,$27,4.8,racenet
R2,Randwick,2,12:15 pm Buy Your Kosciuszko Tickets At Tab Highway Handicap,1100m,Handicap,Soft 6,True,Fine,5.65,"Going Stick 8.8, Shear 12.2",16,16,Romanticism,Romanticism,Romanticism,2,Scott Collings,Braith Nock (a-1.5),$15,7.2,racenet
R2,Randwick,2,12:15 pm Buy Your Kosciuszko Tickets At Tab Highway Handicap,1100m,Handicap,Soft 6,True,Fine,5.65,"Going Stick 8.8, Shear 12.2",17,17,Laizabout,Laizabout,Laizabout,14,Jeremy Sylvester,Ms Shannen Llewellyn (a3/54kg),$34,7.2,racenet
R2,Randwick,2,12:15 pm Buy Your Kosciuszko Tickets At Tab Highway Handicap,1100m,Handicap,Soft 6,True,Fine,5.65,"Going Stick 8.8, Shear 12.2",18,18,Lovecats,Lovecats,Lovecats,3,Matthew Dunn,Ashley Morgan,$5.5,5.3,racenet
R2,Randwick,2,12:15 pm Buy Your Kosciuszko Tickets At Tab Highway Handicap,1100m,Handicap,Soft 6,True,Fine,5.65,"Going Stick 8.8, Shear 12.2",19,19,Parthenope,Parthenope,Parthenope,7,Danielle Seib,Ms Winona Costin,$13,1.7,racenet
