race_no,race_name,start_time,distance,track,grade,going,rail,no,horse,horse_name,name,barrier,trainer,jockey,weight,odds,scratched
3,1:25 pm St Johns Park Bowling Club Maiden Plate,1:25 pm,1600m,Hawkesbury,Maiden,Soft 7,"+4m 1100m - 450m, True remainder",8,Atossa,Atossa,Atossa,10,,Theresa Bateup,57kg,SCR,true
4,2:05 pm Steriline Super Maiden Plate,2:05 pm,1300m,Hawkesbury,Maiden,Soft 7,"+4m 1100m - 450m, True remainder",1,Blazing Future,Blazing Future,Blazing Future,16,Gerald Ryan & Sterling Alexiou,Adam Farragher,59kg,$29,false
4,2:05 pm Steriline Super Maiden Plate,2:05 pm,1300m,Hawkesbury,Maiden,Soft 7,"+4m 1100m - 450m, True remainder",2,Cosmora,Cosmora,Cosmora,2,Peter D Green,Grant Buckley,59kg,$81,false
4,2:05 pm Steriline Super Maiden Plate,2:05 pm,1300m,Hawkesbury,Maiden,Soft 7,"+4m 1100m - 450m, True remainder",3,Hard Liner,Hard Liner,Hard Liner,9,Joseph Pride,Reece Jones,59kg,$19,false
4,2:05 pm Steriline Super Maiden Plate,2:05 pm,1300m,Hawkesbury,Maiden,Soft 7,"+4m 1100m - 450m, True remainder",5,Viva Mauricio,Viva Mauricio,Viva Mauricio,11,Chris Waller,Adam Hyeronimus,59kg,$5,false
4,2:05 pm Steriline Super Maiden Plate,2:05 pm,1300m,Hawkesbury,Maiden,Soft 7,"+4m 1100m - 450m, True remainder",6,Adamantine,Adamantine,Adamantine,5,Peter Snowden,Kerrin McEvoy,57kg,$19,false
4,2:05 pm Steriline Super Maiden Plate,2:05 pm,1300m,Hawkesbury,Maiden,Soft 7,"+4m 1100m - 450m, True remainder",7,Cape Douglas,Cape Douglas,Cape Douglas,14,Marc Chevalier,Tyler Schiller,57kg,$31,false
4,2:05 pm Steriline Super Maiden Plate,2:05 pm,1300m,Hawkesbury,Maiden,Soft 7,"+4m 1100m - 450m, True remainder",8,Che Ole,Che Ole,Che Ole,4,Gerald Ryan & Sterling Alexiou,Tom Sherry,57kg,$4.8,false
4,2:05 pm Steriline Super Maiden Plate,2:05 pm,1300m,Hawkesbury,Maiden,Soft 7,"+4m 1100m - 450m, True remainder",11,Mount St Helens,Mount St Helens,Mount St Helens,8,Matthew Smith,Jay Ford,57kg,$26,false
4,2:05 pm Steriline Super Maiden Plate,2:05 pm,1300m,Hawkesbury,Maiden,Soft 7,"+4m 1100m - 450m, True remainder",12,Overshadow,Overshadow,Overshadow,6,"Michael, John & Wayne Hawkes",Ashley Morgan,57kg,$4.6,false
4,2:05 pm Steriline Super Maiden Plate,2:05 pm,1300m,Hawkesbury,Maiden,Soft 7,"+4m 1100m - 450m, True remainder",13,Saloon Passage,Saloon Passage,Saloon Passage,3,Chris Waller,Siena Grima (a-2),57kg,$2.9,false
4,2:05 pm Steriline Super Maiden Plate,2:05 pm,1300m,Hawkesbury,Maiden,Soft 7,"+4m 1100m - 450m, True remainder",17,Proxima Centauri,Proxima Centauri,Proxima Centauri,1,Joseph Pride,Alysha Collett,57kg,$41,false
4,2:05 pm Steriline Super Maiden Plate,2:05 pm,1300m,Hawkesbury,Maiden,Soft 7,"+4m 1100m - 450m, True remainder",18,Heeza Steve,Heeza Steve,Heeza Steve,18,Mitchell & Desiree Kearney,Olivia Chambers (a-2),59kg,$201,false
4,2:05 pm Steriline Super Maiden Plate,2:05 pm,1300m,Hawkesbury,Maiden,Soft 7,"+4m 1100m - 450m, True remainder",4,Orange Tsunami,Orange Tsunami,Orange Tsunami,15,Richard & Will Freedman,Alysha Collett,59kg,SCR,true
4,2:05 pm Steriline Super Maiden Plate,2:05 pm,1300m,Hawkesbury,Maiden,Soft 7,"+4m 1100m - 450m, True remainder",9,Claudel,Claudel,Claudel,10,Chris Waller,Kerrin McEvoy,57kg,SCR,true
4,2:05 pm Steriline Super Maiden Plate,2:05 pm,1300m,Hawkesbury,Maiden,Soft 7,"+4m 1100m - 450m, True remainder",10,Kumbaya,Kumbaya,Kumbaya,17,Chris Waller,Rory Hutchings,57kg,SCR,true
4,2:05 pm Steriline Super Maiden Plate,2:05 pm,1300m,Hawkesbury,Maiden,Soft 7,"+4m 1100m - 450m, True remainder",14,Snitzel Miss,Snitzel Miss,Snitzel Miss,13,Chris Waller,Lee Magorrian,57kg,SCR,true
4,2:05 pm Steriline Super Maiden Plate,2:05 pm,1300m,Hawkesbury,Maiden,Soft 7,"+4m 1100m - 450m, True remainder",15,My Country Boy,My Country Boy,My Country Boy,19,,Peter Snowden,59kg,SCR,true
4,2:05 pm Steriline Super Maiden Plate,2:05 pm,1300m,Hawkesbury,Maiden,Soft 7,"+4m 1100m - 450m, True remainder",16,Final Spirit,Final Spirit,Final Spirit,12,,Theresa Bateup,59kg,SCR,true
4,2:05 pm Steriline Super Maiden Plate,2:05 pm,1300m,Hawkesbury,Maiden,Soft 7,"+4m 1100m - 450m, True remainder",19,Torpedo Ted,Torpedo Ted,Torpedo Ted,7,Tara &,Philippe Vigouroux,59kg,SCR,true
5,2:40 pm Noelene Turner Memorial Class 1 Handicap,2:40 pm,1000m,Hawkesbury,Class 1,Soft 7,"+4m 1100m - 450m, True remainder",1,Melanite,Melanite,Melanite,5,John Thompson,Alysha Collett,61kg,$5,false
5,2:40 pm Noelene Turner Memorial Class 1 Handicap,2:40 pm,1000m,Hawkesbury,Class 1,Soft 7,"+4m 1100m - 450m, True remainder",2,At Her Mercy,At Her Mercy,At Her Mercy,7,David Pfieffer,Jay Ford,57kg,$7,false
5,2:40 pm Noelene Turner Memorial Class 1 Handicap,2:40 pm,1000m,Hawkesbury,Class 1,Soft 7,"+4m 1100m - 450m, True remainder",3,Firework,Firework,Firework,3,Louise Munce,Reece Jones,57kg,$23,false
5,2:40 pm Noelene Turner Memorial Class 1 Handicap,2:40 pm,1000m,Hawkesbury,Class 1,Soft 7,"+4m 1100m - 450m, True remainder",4,Cosmic Order,Cosmic Order,Cosmic Order,4,Matthew Smith,Ashley Morgan,56.5kg,$13,false
5,2:40 pm Noelene Turner Memorial Class 1 Handicap,2:40 pm,1000m,Hawkesbury,Class 1,Soft 7,"+4m 1100m - 450m, True remainder",5,Difensivo,Difensivo,Difensivo,10,Nacim Dilmi,Dylan Gibbons,56.5kg,$13,false
5,2:40 pm Noelene Turner Memorial Class 1 Handicap,2:40 pm,1000m,Hawkesbury,Class 1,Soft 7,"+4m 1100m - 450m, True remainder",6,Seven Days,Seven Days,Seven Days,2,Brad Widdup,Tyler Schiller,56.5kg,$3.8,false
5,2:40 pm Noelene Turner Memorial Class 1 Handicap,2:40 pm,1000m,Hawkesbury,Class 1,Soft 7,"+4m 1100m - 450m, True remainder",7,Decota,Decota,Decota,1,Ross McConville,Brock Ryan,56kg,$51,false
5,2:40 pm Noelene Turner Memorial Class 1 Handicap,2:40 pm,1000m,Hawkesbury,Class 1,Soft 7,"+4m 1100m - 450m, True remainder",9,Vittozzi,Vittozzi,Vittozzi,8,Nathan Doyle,Shannen Llewellyn (a-2),55kg,$3.5,false
5,2:40 pm Noelene Turner Memorial Class 1 Handicap,2:40 pm,1000m,Hawkesbury,Class 1,Soft 7,"+4m 1100m - 450m, True remainder",10,Kwirky Smile,Kwirky Smile,Kwirky Smile,6,Bjorn Baker Jean,Van Overmeire,55kg,$8,false
5,2:40 pm Noelene Turner Memorial Class 1 Handicap,2:40 pm,1000m,Hawkesbury,Class 1,Soft 7,"+4m 1100m - 450m, True remainder",8,Excuseme Mrofficer,Excuseme Mrofficer,Excuseme Mrofficer,9,,Ross McConville,55.5kg,SCR,true
6,3:15 pm Brad Widdup Racing Provincial Class 1 Handicap,3:15 pm,1400m,Hawkesbury,Class 1,Soft 7,"+4m 1100m - 450m, True remainder",1,Bernen Win,Bernen Win,Bernen Win,6,Jack Pilkington,Louise Day,61kg,$21,false
6,3:15 pm Brad Widdup Racing Provincial Class 1 Handicap,3:15 pm,1400m,Hawkesbury,Class 1,Soft 7,"+4m 1100m - 450m, True remainder",2,Funshow,Funshow,Funshow,10,Nathan Doyle Jean,Van Overmeire,59.5kg,$2.7,false
6,3:15 pm Brad Widdup Racing Provincial Class 1 Handicap,3:15 pm,1400m,Hawkesbury,Class 1,Soft 7,"+4m 1100m - 450m, True remainder",3,Flying From Above,Flying From Above,Flying From Above,5,Edward Cummings,Siena Grima (a-2),59kg,$13,false
6,3:15 pm Brad Widdup Racing Provincial Class 1 Handicap,3:15 pm,1400m,Hawkesbury,Class 1,Soft 7,"+4m 1100m - 450m, True remainder",4,Mind Ya Bizz,Mind Ya Bizz,Mind Ya Bizz,4,Brad Widdup,Tyler Schiller,57kg,$2.4,false
6,3:15 pm Brad Widdup Racing Provincial Class 1 Handicap,3:15 pm,1400m,Hawkesbury,Class 1,Soft 7,"+4m 1100m - 450m, True remainder",5,Yes Siree,Yes Siree,Yes Siree,9,Claire Lever,Mitchell Bell,57kg,$13,false
6,3:15 pm Brad Widdup Racing Provincial Class 1 Handicap,3:15 pm,1400m,Hawkesbury,Class 1,Soft 7,"+4m 1100m - 450m, True remainder",6,Full Of Fun,Full Of Fun,Full Of Fun,3,Fabio Martino,Ellen Hennessy,56.5kg,$10,false
6,3:15 pm Brad Widdup Racing Provincial Class 1 Handicap,3:15 pm,1400m,Hawkesbury,Class 1,Soft 7,"+4m 1100m - 450m, True remainder",7,Don'tcallmekathy,Don'tcallmekathy,Don'tcallmekathy,8,Brad Widdup,Leeshelle Small (a-3),55kg,$34,false
6,3:15 pm Brad Widdup Racing Provincial Class 1 Handicap,3:15 pm,1400m,Hawkesbury,Class 1,Soft 7,"+4m 1100m - 450m, True remainder",8,Mane Character,Mane Character,Mane Character,11,Nacim Dilmi,Reece Jones,55kg,$41,false
6,3:15 pm Brad Widdup Racing Provincial Class 1 Handicap,3:15 pm,1400m,Hawkesbury,Class 1,Soft 7,"+4m 1100m - 450m, True remainder",9,Johnny Smash,Johnny Smash,Johnny Smash,7,Mike Van Gestel,Braith Nock,55kg,$26,false
6,3:15 pm Brad Widdup Racing Provincial Class 1 Handicap,3:15 pm,1400m,Hawkesbury,Class 1,Soft 7,"+4m 1100m - 450m, True remainder",10,Obviously Albert,Obviously Albert,Obviously Albert,12,Tina Williams,Grant Buckley,55kg,$101,false
6,3:15 pm Brad Widdup Racing Provincial Class 1 Handicap,3:15 pm,1400m,Hawkesbury,Class 1,Soft 7,"+4m 1100m - 450m, True remainder",11,Girly Pop,Girly Pop,Girly Pop,1,Jason Attard,Olivia Chambers (a-2),55kg,$34,false
6,3:15 pm Brad Widdup Racing Provincial Class 1 Handicap,3:15 pm,1400m,Hawkesbury,Class 1,Soft 7,"+4m 1100m - 450m, True remainder",12,Gorshin,Gorshin,Gorshin,2,Garry Frazer,Zac Wadick,55kg,$151,false
7,3:50 pm Good Luck James Heddo Benchmark 64 Handicap,3:50 pm,1600m,Hawkesbury,BM64,Soft 7,"+4m 1100m - 450m, True remainder",1,Dubai Warrior,Dubai Warrior,Dubai Warrior,6,Matthew Smith,Siena Grima (a-2),60.5kg,$6,false
7,3:50 pm Good Luck James Heddo Benchmark 64 Handicap,3:50 pm,1600m,Hawkesbury,BM64,Soft 7,"+4m 1100m - 450m, True remainder",2,Let's Fly,Let's Fly,Let's Fly,13,Richard & Will Freedman,Dale Cole (a-3),60kg,$8.5,false
7,3:50 pm Good Luck James Heddo Benchmark 64 Handicap,3:50 pm,1600m,Hawkesbury,BM64,Soft 7,"+4m 1100m - 450m, True remainder",3,Squeezebox,Squeezebox,Squeezebox,4,Kim Waugh,Keagan Latham,59.5kg,$5,false
7,3:50 pm Good Luck James Heddo Benchmark 64 Handicap,3:50 pm,1600m,Hawkesbury,BM64,Soft 7,"+4m 1100m - 450m, True remainder",6,Unreal Expectation,Unreal Expectation,Unreal Expectation,8,Tara & Philippe Vigouroux,Chad Lever,57.5kg,$6,false
7,3:50 pm Good Luck James Heddo Benchmark 64 Handicap,3:50 pm,1600m,Hawkesbury,BM64,Soft 7,"+4m 1100m - 450m, True remainder",7,Satono Jasmine,Satono Jasmine,Satono Jasmine,9,Brad Widdup,Tyler Schiller,57kg,$3.5,false
7,3:50 pm Good Luck James Heddo Benchmark 64 Handicap,3:50 pm,1600m,Hawkesbury,BM64,Soft 7,"+4m 1100m - 450m, True remainder",10,Longinus,Longinus,Longinus,7,Brad Widdup,Christian Reith,56kg,$16,false
7,3:50 pm Good Luck James Heddo Benchmark 64 Handicap,3:50 pm,1600m,Hawkesbury,BM64,Soft 7,"+4m 1100m - 450m, True remainder",11,Tip Top Timing,Tip Top Timing,Tip Top Timing,14,Clarry Conners,William Stanley (a-1.5),56kg,$31,false
7,3:50 pm Good Luck James Heddo Benchmark 64 Handicap,3:50 pm,1600m,Hawkesbury,BM64,Soft 7,"+4m 1100m - 450m, True remainder",12,Matchsticks,Matchsticks,Matchsticks,2,Gary Portelli,Alysha Collett,55kg,$8.5,false
7,3:50 pm Good Luck James Heddo Benchmark 64 Handicap,3:50 pm,1600m,Hawkesbury,BM64,Soft 7,"+4m 1100m - 450m, True remainder",13,Miss Stalwart,Miss Stalwart,Miss Stalwart,12,Nick Olive,Louise Day,55kg,$16,false
7,3:50 pm Good Luck James Heddo Benchmark 64 Handicap,3:50 pm,1600m,Hawkesbury,BM64,Soft 7,"+4m 1100m - 450m, True remainder",14,Surf Sonic,Surf Sonic,Surf Sonic,1,Karen Outtrim,Jeff Penza,55kg,$91,false
7,3:50 pm Good Luck James Heddo Benchmark 64 Handicap,3:50 pm,1600m,Hawkesbury,BM64,Soft 7,"+4m 1100m - 450m, True remainder",4,Cheval De Bois,Cheval De Bois,Cheval De Bois,10,Annabel & Rob Archibald,Braith Nock,58.5kg,SCR,true
7,3:50 pm Good Luck James Heddo Benchmark 64 Handicap,3:50 pm,1600m,Hawkesbury,BM64,Soft 7,"+4m 1100m - 450m, True remainder",5,My Shareena,My Shareena,My Shareena,3,Bjorn Baker Jean,Van Overmeire,57.5kg,SCR,true
7,3:50 pm Good Luck James Heddo Benchmark 64 Handicap,3:50 pm,1600m,Hawkesbury,BM64,Soft 7,"+4m 1100m - 450m, True remainder",8,Italus,Italus,Italus,11,Angus Stewart,Reece Jones,56.5kg,SCR,true
7,3:50 pm Good Luck James Heddo Benchmark 64 Handicap,3:50 pm,1600m,Hawkesbury,BM64,Soft 7,"+4m 1100m - 450m, True remainder",9,Otono,Otono,Otono,5,Matthew Dale,Jay Ford,56.5kg,SCR,true
8,4:25 pm Clarendon Tavern Conditional Benchmark 68 Handicap,4:25 pm,1100m,Hawkesbury,BM68,Soft 7,"+4m 1100m - 450m, True remainder",1,Norton Road,Norton Road,Norton Road,5,Rodney Bailey,Shannen Llewellyn (a-2),61.5kg,$27,false
8,4:25 pm Clarendon Tavern Conditional Benchmark 68 Handicap,4:25 pm,1100m,Hawkesbury,BM68,Soft 7,"+4m 1100m - 450m, True remainder",3,Oakfield Duke,Oakfield Duke,Oakfield Duke,1,Kris Lees,William Stanley (a-1.5),60kg,$35,false
8,4:25 pm Clarendon Tavern Conditional Benchmark 68 Handicap,4:25 pm,1100m,Hawkesbury,BM68,Soft 7,"+4m 1100m - 450m, True remainder",4,Gambler,Gambler,Gambler,12,Peter Snowden,Ashley Morgan,59.5kg,$4.6,false
8,4:25 pm Clarendon Tavern Conditional Benchmark 68 Handicap,4:25 pm,1100m,Hawkesbury,BM68,Soft 7,"+4m 1100m - 450m, True remainder",5,Apollo Ridge,Apollo Ridge,Apollo Ridge,13,Annabel & Rob Archibald,Braith Nock,59kg,$10,false
8,4:25 pm Clarendon Tavern Conditional Benchmark 68 Handicap,4:25 pm,1100m,Hawkesbury,BM68,Soft 7,"+4m 1100m - 450m, True remainder",6,Honey Perfume,Honey Perfume,Honey Perfume,3,Matthew Smith,Claire Ramsbotham (a-3),58.5kg,$5.5,false
8,4:25 pm Clarendon Tavern Conditional Benchmark 68 Handicap,4:25 pm,1100m,Hawkesbury,BM68,Soft 7,"+4m 1100m - 450m, True remainder",7,Miss Rebel,Miss Rebel,Miss Rebel,9,Cassandra Stummer,Reece Jones,58.5kg,$11,false
8,4:25 pm Clarendon Tavern Conditional Benchmark 68 Handicap,4:25 pm,1100m,Hawkesbury,BM68,Soft 7,"+4m 1100m - 450m, True remainder",8,Crook,Crook,Crook,14,Clint Lundholm,Zoe Hunt (a-3),57.5kg,$17,false
8,4:25 pm Clarendon Tavern Conditional Benchmark 68 Handicap,4:25 pm,1100m,Hawkesbury,BM68,Soft 7,"+4m 1100m - 450m, True remainder",9,Light Infantry,Light Infantry,Light Infantry,4,Gayna Williams,Siena Grima (a-2),57.5kg,$12,false
8,4:25 pm Clarendon Tavern Conditional Benchmark 68 Handicap,4:25 pm,1100m,Hawkesbury,BM68,Soft 7,"+4m 1100m - 450m, True remainder",10,Vingt Neuf Noir,Vingt Neuf Noir,Vingt Neuf Noir,2,John Thompson,Dylan Gibbons,56.5kg,$7,false
8,4:25 pm Clarendon Tavern Conditional Benchmark 68 Handicap,4:25 pm,1100m,Hawkesbury,BM68,Soft 7,"+4m 1100m - 450m, True remainder",13,Bode Akuna,Bode Akuna,Bode Akuna,11,Jason Coyle,Alysha Collett,57kg,$27,false
8,4:25 pm Clarendon Tavern Conditional Benchmark 68 Handicap,4:25 pm,1100m,Hawkesbury,BM68,Soft 7,"+4m 1100m - 450m, True remainder",15,The Little General,The Little General,The Little General,16,Gai Waterhouse & Adrian Bott,Zac Wadick,56.5kg,$5,false
8,4:25 pm Clarendon Tavern Conditional Benchmark 68 Handicap,4:25 pm,1100m,Hawkesbury,BM68,Soft 7,"+4m 1100m - 450m, True remainder",2,Century Song,Century Song,Century Song,17,Robert & Luke Price,Adam Hyeronimus,60.5kg,SCR,true
8,4:25 pm Clarendon Tavern Conditional Benchmark 68 Handicap,4:25 pm,1100m,Hawkesbury,BM68,Soft 7,"+4m 1100m - 450m, True remainder",11,Gail Jeanette,Gail Jeanette,Gail Jeanette,10,Angus Stewart,Tyler Schiller,56kg,SCR,true
8,4:25 pm Clarendon Tavern Conditional Benchmark 68 Handicap,4:25 pm,1100m,Hawkesbury,BM68,Soft 7,"+4m 1100m - 450m, True remainder",12,Extrio,Extrio,Extrio,6,Luke Pepper Jean,Van Overmeire,55.5kg,SCR,true
8,4:25 pm Clarendon Tavern Conditional Benchmark 68 Handicap,4:25 pm,1100m,Hawkesbury,BM68,Soft 7,"+4m 1100m - 450m, True remainder",14,Mountain Top,Mountain Top,Mountain Top,8,,Dean Mirfin,55kg,SCR,true
8,4:25 pm Clarendon Tavern Conditional Benchmark 68 Handicap,4:25 pm,1100m,Hawkesbury,BM68,Soft 7,"+4m 1100m - 450m, True remainder",16,Tides Turning,Tides Turning,Tides Turning,7,,Terry Croft,55kg,SCR,true
8,4:25 pm Clarendon Tavern Conditional Benchmark 68 Handicap,4:25 pm,1100m,Hawkesbury,BM68,Soft 7,"+4m 1100m - 450m, True remainder",17,Lady Shenanigans,Lady Shenanigans,Lady Shenanigans,15,Mitchell & Desiree Kearney,Olivia Chambers (a-2),55.5kg,SCR,true
