race_id,track,race_no,race_title,distance,grade,going,rail,weather,penetrometer,track_information,runner_no,no,horse,horse_name,name,barrier,trainer,jockey,odds,w_ir,source
R1,Randwick,1,11:20 am Marcellin College Randwick Handicap,1100m,Handicap,Soft 6,"+11m 1000m-W/Post, +8m Remainder",Fine,5.7,"Going stick 8.5, Shear 11.5",3,3,Scintillation,Scintillation,Scintillation,4,John O'Shea & Tom Charlton,Zac Lloyd,$6,1.7,racenet
R1,Randwick,1,11:20 am Marcellin College Randwick Handicap,1100m,Handicap,Soft 6,"+11m 1000m-W/Post, +8m Remainder",Fine,5.7,"Going stick 8.5, Shear 11.5",4,4,Where's The Circus,Where's The Circus,Where's The Circus,9,Michelle Ritchie Jean,Van Overmeire,$26,1,racenet
R1,Randwick,1,11:20 am Marcellin College Randwick Handicap,1100m,Handicap,Soft 6,"+11m 1000m-W/Post, +8m Remainder",Fine,5.7,"Going stick 8.5, Shear 11.5",5,5,Letters Patent,Letters Patent,Letters Patent,2,Chris Waller,James McDonald (a1),$3.4,2.3,racenet
R1,Randwick,1,11:20 am Marcellin College Randwick Handicap,1100m,Handicap,Soft 6,"+11m 1000m-W/Post, +8m Remainder",Fine,5.7,"Going stick 8.5, Shear 11.5",6,6,No Limits,No Limits,No Limits,10,Kris Lees,Dylan Gibbons,$7,1,racenet
R1,Randwick,1,11:20 am Marcellin College Randwick Handicap,1100m,Handicap,Soft 6,"+11m 1000m-W/Post, +8m Remainder",Fine,5.7,"Going stick 8.5, Shear 11.5",8,8,Thrill Hunter,Thrill Hunter,Thrill Hunter,3,Michael Freedman,Tommy Berry,$11,3.3,racenet
R1,Randwick,1,11:20 am Marcellin College Randwick Handicap,1100m,Handicap,Soft 6,"+11m 1000m-W/Post, +8m Remainder",Fine,5.7,"Going stick 8.5, Shear 11.5",9,9,Half Pipe,Half Pipe,Half Pipe,7,Annabel & Rob Archibald,Braith Nock (a-1.5),$4.8,5,racenet
R1,Randwick,1,11:20 am Marcellin College Randwick Handicap,1100m,Handicap,Soft 6,"+11m 1000m-W/Post, +8m Remainder",Fine,5.7,"Going stick 8.5, Shear 11.5",10,10,Lorax,Lorax,Lorax,5,Chris Waller,Sam Clipperton,$20,7,racenet
R1,Randwick,1,11:20 am Marcellin College Randwick Handicap,1100m,Handicap,Soft 6,"+11m 1000m-W/Post, +8m Remainder",Fine,5.7,"Going stick 8.5, Shear 11.5",11,11,Suasion,Suasion,Suasion,1,Brett & Georgie Cavanough,Alysha Collett,$15,4,racenet
R1,Randwick,1,11:20 am Marcellin College Randwick Handicap,1100m,Handicap,Soft 6,"+11m 1000m-W/Post, +8m Remainder",Fine,5.7,"Going stick 8.5, Shear 11.5",12,12,Iced Fury,Iced Fury,Iced Fury,8,Richard Litt,Tom Sherry (a0.5),$10,2,racenet
R1,Randwick,1,11:20 am Marcellin College Randwick Handicap,1100m,Handicap,Soft 6,"+11m 1000m-W/Post, +8m Remainder",Fine,5.7,"Going stick 8.5, Shear 11.5",15,15,Yvonne's Joy,Yvonne's Joy,Yvonne's Joy,6,John Thompson,Kerrin McEvoy,$34,6.4,racenet
R2,Randwick,2,11:55 am Tab Highway Plate,1800m,Class 3,Soft 6,"+11m 1000m-W/Post, +8m Remainder",Fine,5.7,"Going stick 8.5, Shear 11.5",1,1,Moon Sweeper,Moon Sweeper,Moon Sweeper,10,Matthew Dunn,Nash Rawiller,$2.05,6.2,racenet
R2,Randwick,2,11:55 am Tab Highway Plate,1800m,Class 3,Soft 6,"+11m 1000m-W/Post, +8m Remainder",Fine,5.7,"Going stick 8.5, Shear 11.5",3,3,Michelangelo,Michelangelo,Michelangelo,5,Dean Mirfin,Jacob Stiff (a-3),$7,9,racenet
R2,Randwick,2,11:55 am Tab Highway Plate,1800m,Class 3,Soft 6,"+11m 1000m-W/Post, +8m Remainder",Fine,5.7,"Going stick 8.5, Shear 11.5",4,4,Coto De Caza,Coto De Caza,Coto De Caza,3,Todd Howlett,Mollie Fitzgerald (a-3),$91,6.2,racenet
R2,Randwick,2,11:55 am Tab Highway Plate,1800m,Class 3,Soft 6,"+11m 1000m-W/Post, +8m Remainder",Fine,5.7,"Going stick 8.5, Shear 11.5",5,5,Steel Blaze,Steel Blaze,Steel Blaze,1,Brett Lazzarini,Teighan Worsnop,$41,7.7,racenet
R2,Randwick,2,11:55 am Tab Highway Plate,1800m,Class 3,Soft 6,"+11m 1000m-W/Post, +8m Remainder",Fine,5.7,"Going stick 8.5, Shear 11.5",7,7,Otono,Otono,Otono,11,Matthew Dale,Rachel King,$71,7.5,racenet
R2,Randwick,2,11:55 am Tab Highway Plate,1800m,Class 3,Soft 6,"+11m 1000m-W/Post, +8m Remainder",Fine,5.7,"Going stick 8.5, Shear 11.5",8,8,Maples,Maples,Maples,4,Paul Messara & Leah Gavranich,William Stanley (a-3),$6,6,racenet
R2,Randwick,2,11:55 am Tab Highway Plate,1800m,Class 3,Soft 6,"+11m 1000m-W/Post, +8m Remainder",Fine,5.7,"Going stick 8.5, Shear 11.5",9,9,Saintly Sands,Saintly Sands,Saintly Sands,9,Rodney Northam,Tyler Schiller,$21,8.9,racenet
R2,Randwick,2,11:55 am Tab Highway Plate,1800m,Class 3,Soft 6,"+11m 1000m-W/Post, +8m Remainder",Fine,5.7,"Going stick 8.5, Shear 11.5",10,10,Hurry Miss,Hurry Miss,Hurry Miss,6,Matthew Dale,Siena Grima (a-2),$14,8.1,racenet
