race_no,race_name,start_time,distance,track,grade,going,rail,no,horse,horse_name,name,barrier,trainer,jockey,weight,odds,scratched
2,11:45 am Tab Highway Plate,11:45 am,1600m,Randwick,,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",7,Red Rags To Bulls,Red Rags To Bulls,Red Rags To Bulls,13,Jeremy Gask,Siena Grima (a-2),57kg,$6,false
2,11:45 am Tab Highway Plate,11:45 am,1600m,Randwick,,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",8,Saintly Sands,Saintly Sands,Saintly Sands,3,Rodney Northam,Reece Jones,57kg,$14,false
2,11:45 am Tab Highway Plate,11:45 am,1600m,Randwick,,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",11,Spurline,Spurline,Spurline,1,Tom Wilson,Zac Wadick (a-2),57kg,$81,false
2,11:45 am Tab Highway Plate,11:45 am,1600m,Randwick,,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",15,Party It Down,Party It Down,Party It Down,15,Paul Facoory,Sairyn Fawke,55.5kg,$101,false
2,11:45 am Tab Highway Plate,11:45 am,1600m,Randwick,,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",16,Leovanni,Leovanni,Leovanni,4,Cameron Crockett,Alysha Collett,54kg,$23,false
2,11:45 am Tab Highway Plate,11:45 am,1600m,Randwick,,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",19,Airliner,Airliner,Airliner,9,Terry Robinson,Pierre Boudvillain,56kg,$81,false
2,11:45 am Tab Highway Plate,11:45 am,1600m,Randwick,,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",9,Holy Hell,Holy Hell,Holy Hell,6,Danielle Seib,Anna Roper (a-2),57kg,SCR,true
2,11:45 am Tab Highway Plate,11:45 am,1600m,Randwick,,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",10,Shezain,Shezain,Shezain,10,Keith Dryden & Libby Snowden,Tyler Schiller,57kg,SCR,true
2,11:45 am Tab Highway Plate,11:45 am,1600m,Randwick,,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",12,Hammett,Hammett,Hammett,2,Matthew Dale,Rachel King,56kg,SCR,true
2,11:45 am Tab Highway Plate,11:45 am,1600m,Randwick,,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",13,Hurry Miss,Hurry Miss,Hurry Miss,18,,Matthew Dale,55.5kg,SCR,true
2,11:45 am Tab Highway Plate,11:45 am,1600m,Randwick,,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",14,Maples,Maples,Maples,14,Paul Messara &,Leah Gavranich,55.5kg,SCR,true
2,11:45 am Tab Highway Plate,11:45 am,1600m,Randwick,,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",17,Caledonian,Caledonian,Caledonian,17,Karen Owen,Madeline Owen,57.5kg,SCR,true
2,11:45 am Tab Highway Plate,11:45 am,1600m,Randwick,,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",18,King Soleil,King Soleil,King Soleil,8,,Craig Ruttley,57.5kg,SCR,true
3,12:20 pm Midway Handicap,12:20 pm,1600m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",3,Perfect Justice,Perfect Justice,Perfect Justice,11,John Sargent,Siena Grima (a-2),58kg,$3.6,false
3,12:20 pm Midway Handicap,12:20 pm,1600m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",5,Forecaster,Forecaster,Forecaster,2,Paul Perry,Rachel King,57kg,$4.2,false
3,12:20 pm Midway Handicap,12:20 pm,1600m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",6,Dr Evil,Dr Evil,Dr Evil,8,John Steinmetz,Deanne Panya,56.5kg,$19,false
3,12:20 pm Midway Handicap,12:20 pm,1600m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",7,Murphilly,Murphilly,Murphilly,1,Kylie Gavenlock,Grant Buckley,55kg,$7.5,false
3,12:20 pm Midway Handicap,12:20 pm,1600m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",9,Rush Attack,Rush Attack,Rush Attack,10,Nathan Doyle,Tyler Schiller,55kg,$18,false
3,12:20 pm Midway Handicap,12:20 pm,1600m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",11,So Rebellious,So Rebellious,So Rebellious,3,Gary Portelli,Andrew Adkins,54.5kg,$13,false
3,12:20 pm Midway Handicap,12:20 pm,1600m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",12,Tom Cruising,Tom Cruising,Tom Cruising,12,Kerry Parker,Alysha Collett,54.5kg,$41,false
3,12:20 pm Midway Handicap,12:20 pm,1600m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",15,Unreal Expectation,Unreal Expectation,Unreal Expectation,4,Tara & Philippe Vigouroux,Mollie Fitzgerald (a-3),54kg,$11,false
3,12:20 pm Midway Handicap,12:20 pm,1600m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",16,Diamond Model,Diamond Model,Diamond Model,9,Sara Ryan,Anna Roper (a-2),53kg,$16,false
3,12:20 pm Midway Handicap,12:20 pm,1600m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",17,The Mona Lisa,The Mona Lisa,The Mona Lisa,14,Paul & Martha Cave,Andrew Calder,58.5kg,$5.75,false
3,12:20 pm Midway Handicap,12:20 pm,1600m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",1,Cold Brew,Cold Brew,Cold Brew,13,Richard &,Will Freedman,63kg,SCR,true
3,12:20 pm Midway Handicap,12:20 pm,1600m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",2,Iceman,Iceman,Iceman,17,Clarry Conners,Aaron Bullock,60kg,SCR,true
3,12:20 pm Midway Handicap,12:20 pm,1600m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",4,Swift Legend,Swift Legend,Swift Legend,5,Les Bridge,Kerrin McEvoy,57.5kg,SCR,true
3,12:20 pm Midway Handicap,12:20 pm,1600m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",8,Free And Fast,Free And Fast,Free And Fast,15,Kim Waugh,Jay Ford,55kg,SCR,true
3,12:20 pm Midway Handicap,12:20 pm,1600m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",10,All Star,All Star,All Star,16,Fabio Martino,Pierre Boudvillain (a0.5),54.5kg,SCR,true
3,12:20 pm Midway Handicap,12:20 pm,1600m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",13,Highborn Harry,Highborn Harry,Highborn Harry,18,,David Payne,54kg,SCR,true
3,12:20 pm Midway Handicap,12:20 pm,1600m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",14,Just Shane,Just Shane,Just Shane,6,Tara &,Philippe Vigouroux,54kg,SCR,true
3,12:20 pm Midway Handicap,12:20 pm,1600m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",18,Horizons,Horizons,Horizons,7,Richard & Will Freedman,Chad Schofield,56kg,SCR,true
4,12:55 pm Cactus Imaging Handicap,12:55 pm,1100m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",1,Benevac,Benevac,Benevac,2,Ciaron Maher,Siena Grima (a-2),59.5kg,$2.25,false
4,12:55 pm Cactus Imaging Handicap,12:55 pm,1100m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",4,Zoufame,Zoufame,Zoufame,4,Bjorn Baker,Kerrin McEvoy,56.5kg,$2.4,false
4,12:55 pm Cactus Imaging Handicap,12:55 pm,1100m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",5,Escargoes,Escargoes,Escargoes,5,Brad Widdup,Tyler Schiller,56kg,$7.5,false
4,12:55 pm Cactus Imaging Handicap,12:55 pm,1100m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",6,Ernaux,Ernaux,Ernaux,3,Chris Waller,Zac Lloyd,55.5kg,$9,false
4,12:55 pm Cactus Imaging Handicap,12:55 pm,1100m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",8,Point Score,Point Score,Point Score,1,Amanda Turner,Andrew Calder,54kg,$23,false
4,12:55 pm Cactus Imaging Handicap,12:55 pm,1100m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",2,Albany Road,Albany Road,Albany Road,8,Gai Waterhouse & Adrian Bott,Zac Wadick (a-2),58.5kg,SCR,true
4,12:55 pm Cactus Imaging Handicap,12:55 pm,1100m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",3,Sir Les,Sir Les,Sir Les,6,Craig Carmody,Chad Lever,57kg,SCR,true
4,12:55 pm Cactus Imaging Handicap,12:55 pm,1100m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",7,Jarrito,Jarrito,Jarrito,7,Bjorn Baker,Rachel King,55.5kg,SCR,true
5,1:30 pm Asahi Super Dry Handicap,1:30 pm,1800m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",1,Sacrify,Sacrify,Sacrify,1,Annabel & Rob Archibald,Aaron Bullock,60kg,$6,false
5,1:30 pm Asahi Super Dry Handicap,1:30 pm,1800m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",2,Amplify,Amplify,Amplify,10,Ciaron Maher,Chad Schofield,56.5kg,$13,false
5,1:30 pm Asahi Super Dry Handicap,1:30 pm,1800m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",3,Tambeloa,Tambeloa,Tambeloa,4,Kristen Buchanan,Mollie Fitzgerald (a-3),55.5kg,$5,false
5,1:30 pm Asahi Super Dry Handicap,1:30 pm,1800m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",4,Existential,Existential,Existential,11,Chris Waller,Siena Grima (a-2),55kg,$8.5,false
5,1:30 pm Asahi Super Dry Handicap,1:30 pm,1800m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",5,All Kinds Of Folk,All Kinds Of Folk,All Kinds Of Folk,5,Todd Pollard,Kerrin McEvoy,54kg,$4.8,false
5,1:30 pm Asahi Super Dry Handicap,1:30 pm,1800m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",7,Celebrity,Celebrity,Celebrity,7,Bjorn Baker,Rachel King,53.5kg,$12,false
5,1:30 pm Asahi Super Dry Handicap,1:30 pm,1800m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",8,Deal N' Dash,Deal N' Dash,Deal N' Dash,6,Bjorn Baker,Andrew Adkins,53.5kg,$14,false
5,1:30 pm Asahi Super Dry Handicap,1:30 pm,1800m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",9,Horizons,Horizons,Horizons,8,Richard & Will Freedman,Alysha Collett,53kg,$7.5,false
5,1:30 pm Asahi Super Dry Handicap,1:30 pm,1800m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",10,The Iron Star,The Iron Star,The Iron Star,3,Marc Chevalier,Tyler Schiller,53kg,$15,false
5,1:30 pm Asahi Super Dry Handicap,1:30 pm,1800m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",11,Ivy Legend,Ivy Legend,Ivy Legend,2,Chris Waller,Reece Jones,52kg,$21,false
5,1:30 pm Asahi Super Dry Handicap,1:30 pm,1800m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",6,Dubai Watch,Dubai Watch,Dubai Watch,9,Vincent Hall,Anna Roper (a-2),54kg,SCR,true
6,2:05 pm Kieran Moore Handicap,2:05 pm,1000m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",1,Power Of The Brave,Power Of The Brave,Power Of The Brave,8,Kris Lees,Shannen Llewellyn (a-3),62.5kg,$6,false
6,2:05 pm Kieran Moore Handicap,2:05 pm,1000m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",3,Petticoat,Petticoat,Petticoat,3,Brett Dodson,Mollie Fitzgerald (a-3),58kg,$3.4,false
6,2:05 pm Kieran Moore Handicap,2:05 pm,1000m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",4,Prima Bella,Prima Bella,Prima Bella,4,Matthew Smith,Kerrin McEvoy,58kg,$3.8,false
6,2:05 pm Kieran Moore Handicap,2:05 pm,1000m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",7,Zouripper,Zouripper,Zouripper,5,Joseph Pride,Reece Jones,56kg,$4.8,false
6,2:05 pm Kieran Moore Handicap,2:05 pm,1000m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",9,Sociable,Sociable,Sociable,2,Ciaron Maher,Siena Grima (a-2),54kg,$6,false
6,2:05 pm Kieran Moore Handicap,2:05 pm,1000m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",10,Indefensible,Indefensible,Indefensible,6,Joseph Pride,Alysha Collett,52kg,$16,false
6,2:05 pm Kieran Moore Handicap,2:05 pm,1000m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",11,Mountain Top,Mountain Top,Mountain Top,7,Dean Mirfin,Winona Costin,52kg,$151,false
6,2:05 pm Kieran Moore Handicap,2:05 pm,1000m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",2,Luna Cat,Luna Cat,Luna Cat,1,"Ben, Will & Jd Hayes",Zac Wadick (a-2),58.5kg,SCR,true
6,2:05 pm Kieran Moore Handicap,2:05 pm,1000m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",5,Engine Room,Engine Room,Engine Room,11,Bryce Heys,Aaron Bullock (a1),56.5kg,SCR,true
6,2:05 pm Kieran Moore Handicap,2:05 pm,1000m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",6,Benevac,Benevac,Benevac,10,Ciaron Maher,Zac Lloyd,56kg,SCR,true
6,2:05 pm Kieran Moore Handicap,2:05 pm,1000m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",8,Rantan,Rantan,Rantan,9,Ron Quinton,Tyler Schiller,55kg,SCR,true
7,2:40 pm Precise Air Handicap,2:40 pm,1800m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",1,Williamsburg,Williamsburg,Williamsburg,7,Brett & Georgie Cavanough,Jett Newman (a-3),62.5kg,$14,false
7,2:40 pm Precise Air Handicap,2:40 pm,1800m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",2,Mighty Ulysses,Mighty Ulysses,Mighty Ulysses,6,Annabel & Rob Archibald,Adam Farragher,61kg,$35,false
7,2:40 pm Precise Air Handicap,2:40 pm,1800m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",3,Elliptical,Elliptical,Elliptical,8,Chris Waller,Andrew Adkins,60.5kg,$19,false
7,2:40 pm Precise Air Handicap,2:40 pm,1800m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",4,Tazima,Tazima,Tazima,10,Chris Waller,Siena Grima (a-2),60.5kg,$4.2,false
7,2:40 pm Precise Air Handicap,2:40 pm,1800m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",6,Rotagilla,Rotagilla,Rotagilla,4,Chris Waller,Kerrin McEvoy,59kg,$7,false
7,2:40 pm Precise Air Handicap,2:40 pm,1800m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",7,Sky Lab,Sky Lab,Sky Lab,15,Paul Perry,Aaron Bullock,58kg,$91,false
7,2:40 pm Precise Air Handicap,2:40 pm,1800m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",8,Time Quest,Time Quest,Time Quest,13,Matthew Smith,Winona Costin,56.5kg,$71,false
7,2:40 pm Precise Air Handicap,2:40 pm,1800m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",9,Boniface,Boniface,Boniface,14,Mick Price & Michael Kent Jnr,Tyler Schiller,56kg,$6.5,false
7,2:40 pm Precise Air Handicap,2:40 pm,1800m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",10,Luskaire,Luskaire,Luskaire,9,Annabel & Rob Archibald,Mollie Fitzgerald (a-3),54.5kg,$8,false
7,2:40 pm Precise Air Handicap,2:40 pm,1800m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",11,Sly,Sly,Sly,1,Gai Waterhouse & Adrian Bott,Rachel King,54.5kg,$6,false
7,2:40 pm Precise Air Handicap,2:40 pm,1800m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",12,Anythink Goes,Anythink Goes,Anythink Goes,2,Matthew Smith,Alysha Collett,54kg,$6.5,false
7,2:40 pm Precise Air Handicap,2:40 pm,1800m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",5,Les Vampires,Les Vampires,Les Vampires,3,Lucy Longmire,Anna Roper (a-2),59.5kg,SCR,true
7,2:40 pm Precise Air Handicap,2:40 pm,1800m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",13,Tazaral,Tazaral,Tazaral,12,Annabel & Rob Archibald,Reece Jones,52kg,SCR,true
7,2:40 pm Precise Air Handicap,2:40 pm,1800m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",14,Lennox,Lennox,Lennox,5,Annabel &,Rob Archibald,52kg,SCR,true
7,2:40 pm Precise Air Handicap,2:40 pm,1800m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",15,Sacrify,Sacrify,Sacrify,11,Annabel &,Rob Archibald,55kg,SCR,true
8,3:20 pm Robrick Lodge Eremein Handicap,3:20 pm,1600m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",1,Until Valhalla,Until Valhalla,Until Valhalla,10,Ciaron Maher,Shannen Llewellyn (a-3),60.5kg,$9.5,false
8,3:20 pm Robrick Lodge Eremein Handicap,3:20 pm,1600m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",2,The Creator,The Creator,The Creator,1,Mick Price & Michael Kent Jnr,Anna Roper (a-2),60.5kg,$9.5,false
8,3:20 pm Robrick Lodge Eremein Handicap,3:20 pm,1600m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",3,Cold Brew,Cold Brew,Cold Brew,7,Richard & Will Freedman,Chad Schofield,60kg,$5,false
8,3:20 pm Robrick Lodge Eremein Handicap,3:20 pm,1600m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",5,Bravissima,Bravissima,Bravissima,4,Matthew Dale,Mollie Fitzgerald (a-3),59kg,$15,false
8,3:20 pm Robrick Lodge Eremein Handicap,3:20 pm,1600m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",7,Zouna,Zouna,Zouna,16,Tom Charlton,Kerrin McEvoy,59kg,$21,false
8,3:20 pm Robrick Lodge Eremein Handicap,3:20 pm,1600m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",8,Seven's,Seven's,Seven's,11,Annabel & Rob Archibald,Sam Clipperton,58kg,$6,false
8,3:20 pm Robrick Lodge Eremein Handicap,3:20 pm,1600m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",9,Conchiero,Conchiero,Conchiero,13,Gai Waterhouse & Adrian Bott,Rachel King,57.5kg,$6.5,false
8,3:20 pm Robrick Lodge Eremein Handicap,3:20 pm,1600m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",10,Who Ever Thought,Who Ever Thought,Who Ever Thought,12,Jeremy Gask,Pierre Boudvillain,56.5kg,$126,false
8,3:20 pm Robrick Lodge Eremein Handicap,3:20 pm,1600m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",11,Concordia Wind,Concordia Wind,Concordia Wind,9,Chris Waller,Siena Grima (a-2),55.5kg,$5.5,false
8,3:20 pm Robrick Lodge Eremein Handicap,3:20 pm,1600m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",13,I've Bean Tryin',I've Bean Tryin',I've Bean Tryin',2,Matthew Kelley,Alysha Collett,55.5kg,$16,false
8,3:20 pm Robrick Lodge Eremein Handicap,3:20 pm,1600m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",15,Chassagne,Chassagne,Chassagne,3,Todd Pollard,Reece Jones,53.5kg,$51,false
8,3:20 pm Robrick Lodge Eremein Handicap,3:20 pm,1600m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",16,Sirius Legend,Sirius Legend,Sirius Legend,15,Les Bridge,Tyler Schiller,53.5kg,$18,false
8,3:20 pm Robrick Lodge Eremein Handicap,3:20 pm,1600m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",4,Supernima,Supernima,Supernima,14,Peter Moody &,Katherine Coleman,59.5kg,SCR,true
8,3:20 pm Robrick Lodge Eremein Handicap,3:20 pm,1600m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",6,Margot's Deel,Margot's Deel,Margot's Deel,6,Jason Edwards,Zac Wadick (a-2),59kg,SCR,true
8,3:20 pm Robrick Lodge Eremein Handicap,3:20 pm,1600m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",12,The Mona Lisa,The Mona Lisa,The Mona Lisa,17,Paul & Martha Cave,Andrew Calder,55.5kg,SCR,true
8,3:20 pm Robrick Lodge Eremein Handicap,3:20 pm,1600m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",14,Danish Fortune,Danish Fortune,Danish Fortune,8,Joel Wilkes,Louise Day,55kg,SCR,true
8,3:20 pm Robrick Lodge Eremein Handicap,3:20 pm,1600m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",17,Hurry Miss,Hurry Miss,Hurry Miss,5,,Matthew Dale,53.5kg,SCR,true
9,4:00 pm Toyota Forklifts Handicap,4:00 pm,1400m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",1,Poison Chalice,Poison Chalice,Poison Chalice,11,Joseph Pride,Chad Schofield,62kg,$16,false
9,4:00 pm Toyota Forklifts Handicap,4:00 pm,1400m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",2,Lugh,Lugh,Lugh,10,Ciaron Maher,Siena Grima (a-2),61kg,$5,false
9,4:00 pm Toyota Forklifts Handicap,4:00 pm,1400m,Randwick,Handicap,Heavy 9,"+9m 1000m-W/Post, +8m Remainder",3,Thunderlips,Thunderlips,Thunderlips,8,Bjorn Baker,Rachel King,60.5kg,$5.25,false
