race_no,race_name,start_time,distance,track,grade,going,rail,no,horse,horse_name,name,barrier,trainer,jockey,weight,odds,scratched
6,3:40 pm Hungerford Hill Wine Country Cup Conditional Benchmark 68 Handicap,3:40 pm,1600m,Newcastle,BM68,Heavy 8 Weather: moderate rain Penetrometer: 0,"+3m 800m - 400m, True Remainder",16,Zizette,Zizette,Zizette,7,Kylie Gavenlock,Anna Roper,55kg,$51,false
6,3:40 pm Hungerford Hill Wine Country Cup Conditional Benchmark 68 Handicap,3:40 pm,1600m,Newcastle,BM68,Heavy 8 Weather: moderate rain Penetrometer: 0,"+3m 800m - 400m, True Remainder",17,Thebes,Thebes,Thebes,15,Kylie Gavenlock,Jessica Taylor,55kg,$71,false
6,3:40 pm Hungerford Hill Wine Country Cup Conditional Benchmark 68 Handicap,3:40 pm,1600m,Newcastle,BM68,Heavy 8 Weather: moderate rain Penetrometer: 0,"+3m 800m - 400m, True Remainder",18,Outcast Girl,Outcast Girl,Outcast Girl,12,Marc & Mitchell Conners,Mollie Fitzgerald (a-1.5),55kg,$81,false
6,3:40 pm Hungerford Hill Wine Country Cup Conditional Benchmark 68 Handicap,3:40 pm,1600m,Newcastle,BM68,Heavy 8 Weather: moderate rain Penetrometer: 0,"+3m 800m - 400m, True Remainder",4,Ocean Chill,Ocean Chill,Ocean Chill,18,Annabel & Rob Archibald,Mollie Fitzgerald (a-1.5),58kg,SCR,true
6,3:40 pm Hungerford Hill Wine Country Cup Conditional Benchmark 68 Handicap,3:40 pm,1600m,Newcastle,BM68,Heavy 8 Weather: moderate rain Penetrometer: 0,"+3m 800m - 400m, True Remainder",8,Empress Of Japan,Empress Of Japan,Empress Of Japan,9,Michael Freedman,Keagan Latham,56kg,SCR,true
6,3:40 pm Hungerford Hill Wine Country Cup Conditional Benchmark 68 Handicap,3:40 pm,1600m,Newcastle,BM68,Heavy 8 Weather: moderate rain Penetrometer: 0,"+3m 800m - 400m, True Remainder",14,Binkou,Binkou,Binkou,1,Garry Frazer,Chad Lever (a1),55kg,SCR,true
6,3:40 pm Hungerford Hill Wine Country Cup Conditional Benchmark 68 Handicap,3:40 pm,1600m,Newcastle,BM68,Heavy 8 Weather: moderate rain Penetrometer: 0,"+3m 800m - 400m, True Remainder",15,Damascus Gate,Damascus Gate,Damascus Gate,4,Carlos Antonio,Jenny Duggan,55kg,SCR,true
7,4:20 pm The Prince Of Merewether Benchmark 64 Handicap,4:20 pm,1200m,Newcastle,BM64,Heavy 8 Weather: moderate rain Penetrometer: 0,"+3m 800m - 400m, True Remainder",2,Prinzerro,Prinzerro,Prinzerro,15,Ciaron Maher Siena,Grima A2 (a-2),61kg,$12,false
7,4:20 pm The Prince Of Merewether Benchmark 64 Handicap,4:20 pm,1200m,Newcastle,BM64,Heavy 8 Weather: moderate rain Penetrometer: 0,"+3m 800m - 400m, True Remainder",4,Chatterley,Chatterley,Chatterley,16,Chris Waller,Kerrin McEvoy,60kg,$4.5,false
7,4:20 pm The Prince Of Merewether Benchmark 64 Handicap,4:20 pm,1200m,Newcastle,BM64,Heavy 8 Weather: moderate rain Penetrometer: 0,"+3m 800m - 400m, True Remainder",6,Cosy Corner,Cosy Corner,Cosy Corner,2,Paul Perry,Shannen Llewellyn (a-2),59.5kg,$7,false
7,4:20 pm The Prince Of Merewether Benchmark 64 Handicap,4:20 pm,1200m,Newcastle,BM64,Heavy 8 Weather: moderate rain Penetrometer: 0,"+3m 800m - 400m, True Remainder",8,Twisted Queen,Twisted Queen,Twisted Queen,13,Joseph Pride,Regan Bayliss,59.5kg,$9,false
7,4:20 pm The Prince Of Merewether Benchmark 64 Handicap,4:20 pm,1200m,Newcastle,BM64,Heavy 8 Weather: moderate rain Penetrometer: 0,"+3m 800m - 400m, True Remainder",10,Attractiveness,Attractiveness,Attractiveness,8,Richard & Will Freedman,Chad Schofield,58.5kg,$4,false
7,4:20 pm The Prince Of Merewether Benchmark 64 Handicap,4:20 pm,1200m,Newcastle,BM64,Heavy 8 Weather: moderate rain Penetrometer: 0,"+3m 800m - 400m, True Remainder",13,Smiling Prophet,Smiling Prophet,Smiling Prophet,1,Mark Minervini,Mollie Fitzgerald (a-1.5),58kg,$9.5,false
7,4:20 pm The Prince Of Merewether Benchmark 64 Handicap,4:20 pm,1200m,Newcastle,BM64,Heavy 8 Weather: moderate rain Penetrometer: 0,"+3m 800m - 400m, True Remainder",15,Rubology,Rubology,Rubology,6,Darren L Bell,Jay Ford,59.5kg,$26,false
7,4:20 pm The Prince Of Merewether Benchmark 64 Handicap,4:20 pm,1200m,Newcastle,BM64,Heavy 8 Weather: moderate rain Penetrometer: 0,"+3m 800m - 400m, True Remainder",17,Emalyn,Emalyn,Emalyn,9,Nathan Doyle,Andrew Gibbons,57kg,$7,false
7,4:20 pm The Prince Of Merewether Benchmark 64 Handicap,4:20 pm,1200m,Newcastle,BM64,Heavy 8 Weather: moderate rain Penetrometer: 0,"+3m 800m - 400m, True Remainder",18,Ces Soirees La,Ces Soirees La,Ces Soirees La,4,Robert Quinn,Ashley Morgan,57kg,$10,false
7,4:20 pm The Prince Of Merewether Benchmark 64 Handicap,4:20 pm,1200m,Newcastle,BM64,Heavy 8 Weather: moderate rain Penetrometer: 0,"+3m 800m - 400m, True Remainder",20,Gemologist ho(HT) 10 Mark Minervini William Stanley A1.,Gemologist ho(HT) 10 Mark Minervini William Stanley A1.,Gemologist ho(HT) 10 Mark Minervini William Stanley A1.,5,,(a-1.5),58.5kg,$20,false
7,4:20 pm The Prince Of Merewether Benchmark 64 Handicap,4:20 pm,1200m,Newcastle,BM64,Heavy 8 Weather: moderate rain Penetrometer: 0,"+3m 800m - 400m, True Remainder",1,President,President,President,18,,Jason Coyle,62.5kg,SCR,true
7,4:20 pm The Prince Of Merewether Benchmark 64 Handicap,4:20 pm,1200m,Newcastle,BM64,Heavy 8 Weather: moderate rain Penetrometer: 0,"+3m 800m - 400m, True Remainder",3,Three Arrows,Three Arrows,Three Arrows,3,Tom Charlton,Zac Lloyd,61kg,SCR,true
7,4:20 pm The Prince Of Merewether Benchmark 64 Handicap,4:20 pm,1200m,Newcastle,BM64,Heavy 8 Weather: moderate rain Penetrometer: 0,"+3m 800m - 400m, True Remainder",5,Tuscany,Tuscany,Tuscany,5,Tom Charlton,Andrew Adkins,60kg,SCR,true
7,4:20 pm The Prince Of Merewether Benchmark 64 Handicap,4:20 pm,1200m,Newcastle,BM64,Heavy 8 Weather: moderate rain Penetrometer: 0,"+3m 800m - 400m, True Remainder",7,Sister Daae,Sister Daae,Sister Daae,19,,Chris Waller,59.5kg,SCR,true
7,4:20 pm The Prince Of Merewether Benchmark 64 Handicap,4:20 pm,1200m,Newcastle,BM64,Heavy 8 Weather: moderate rain Penetrometer: 0,"+3m 800m - 400m, True Remainder",9,Lady Pankhurst,Lady Pankhurst,Lady Pankhurst,7,John Sargent,Dylan Gibbons,59kg,SCR,true
7,4:20 pm The Prince Of Merewether Benchmark 64 Handicap,4:20 pm,1200m,Newcastle,BM64,Heavy 8 Weather: moderate rain Penetrometer: 0,"+3m 800m - 400m, True Remainder",11,Lethal Love,Lethal Love,Lethal Love,11,Richard & Will Freedman,Keagan Latham,58.5kg,SCR,true
7,4:20 pm The Prince Of Merewether Benchmark 64 Handicap,4:20 pm,1200m,Newcastle,BM64,Heavy 8 Weather: moderate rain Penetrometer: 0,"+3m 800m - 400m, True Remainder",12,Peschiera,Peschiera,Peschiera,17,"Michael, John & Wayne Hawkes",Tyler Schiller,58kg,SCR,true
7,4:20 pm The Prince Of Merewether Benchmark 64 Handicap,4:20 pm,1200m,Newcastle,BM64,Heavy 8 Weather: moderate rain Penetrometer: 0,"+3m 800m - 400m, True Remainder",14,Chica Del Mar,Chica Del Mar,Chica Del Mar,20,Paul Snowden,Mitchell Bell,57.5kg,SCR,true
7,4:20 pm The Prince Of Merewether Benchmark 64 Handicap,4:20 pm,1200m,Newcastle,BM64,Heavy 8 Weather: moderate rain Penetrometer: 0,"+3m 800m - 400m, True Remainder",16,Hello Captain,Hello Captain,Hello Captain,14,Chris Waller Siena,Grima A2 (a-2),59kg,SCR,true
7,4:20 pm The Prince Of Merewether Benchmark 64 Handicap,4:20 pm,1200m,Newcastle,BM64,Heavy 8 Weather: moderate rain Penetrometer: 0,"+3m 800m - 400m, True Remainder",19,Oakfield Neptune,Oakfield Neptune,Oakfield Neptune,12,Kris Lees,Tom Sherry,57kg,SCR,true
