race_id,track,race_no,race_title,distance,grade,going,rail,weather,penetrometer,track_information,runner_no,no,horse,horse_name,name,barrier,trainer,jockey,odds,w_ir,source
R2,Rosehill Gardens,2,12:10 pm Kia Ora Bloodlines To Headlines Handicap,1300m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",2,2,Thrill Hunter,Thrill Hunter,Thrill Hunter,6,Michael Freedman,Tommy Berry,$8,3.7,racenet
R2,Rosehill Gardens,2,12:10 pm Kia Ora Bloodlines To Headlines Handicap,1300m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",3,3,Steel Will,Steel Will,Steel Will,4,Chris Waller,James McDonald,$1.65,3.3,racenet
R2,Rosehill Gardens,2,12:10 pm Kia Ora Bloodlines To Headlines Handicap,1300m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",4,4,Letters Patent,Letters Patent,Letters Patent,3,Chris Waller,Zac Lloyd,$6.5,3.7,racenet
R2,Rosehill Gardens,2,12:10 pm Kia Ora Bloodlines To Headlines Handicap,1300m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",5,5,Sandbi,Sandbi,Sandbi,1,Gregory McFarlane,Mollie Fitzgerald (a-3),$26,4.7,racenet
R2,Rosehill Gardens,2,12:10 pm Kia Ora Bloodlines To Headlines Handicap,1300m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",6,6,Your Colour,Your Colour,Your Colour,7,Chris Waller,Tyler Schiller,$71,9,racenet
R2,Rosehill Gardens,2,12:10 pm Kia Ora Bloodlines To Headlines Handicap,1300m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",7,7,Savvy Diamond,Savvy Diamond,Savvy Diamond,5,Gai Waterhouse & Adrian Bott,Rachel King,$16,1,racenet
R3,Rosehill Gardens,3,12:45 pm Tab Highway Handicap,1300m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",2,2,Brooklyn Lights,Brooklyn Lights,Brooklyn Lights,2,Anthony Warren,Zac Lloyd,$19,2.6,racenet
R3,Rosehill Gardens,3,12:45 pm Tab Highway Handicap,1300m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",3,3,King Jerry,King Jerry,King Jerry,14,Joel Wilkes,Dylan Gibbons,$26,6.2,racenet
R3,Rosehill Gardens,3,12:45 pm Tab Highway Handicap,1300m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",4,4,King Of Dragons,King Of Dragons,King Of Dragons,3,Matthew Dale,Tim Clark,$12,3.5,racenet
R3,Rosehill Gardens,3,12:45 pm Tab Highway Handicap,1300m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",5,5,Midnight Moose,Midnight Moose,Midnight Moose,11,Rob Potter,Damon Budler,$29,4.5,racenet
R3,Rosehill Gardens,3,12:45 pm Tab Highway Handicap,1300m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",7,7,She Within,She Within,She Within,12,Danny Williams,Siena Grima (a-2),$18,8.6,racenet
R3,Rosehill Gardens,3,12:45 pm Tab Highway Handicap,1300m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",8,8,Flamboyant Lad,Flamboyant Lad,Flamboyant Lad,15,Liam Ruddy,Tommy Berry,$51,4.1,racenet
R3,Rosehill Gardens,3,12:45 pm Tab Highway Handicap,1300m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",9,9,Indi Springs,Indi Springs,Indi Springs,16,Mack Griffith,Ms Alysha Collett,$9,5.2,racenet
R3,Rosehill Gardens,3,12:45 pm Tab Highway Handicap,1300m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",10,10,Whateley,Whateley,Whateley,6,Todd Howlett,Shannen Llewellyn (a-3),$19,4.8,racenet
R3,Rosehill Gardens,3,12:45 pm Tab Highway Handicap,1300m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",11,11,Fan Harder,Fan Harder,Fan Harder,13,Rodney Northam,Reece Jones,$31,4.9,racenet
R3,Rosehill Gardens,3,12:45 pm Tab Highway Handicap,1300m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",13,13,Winning Emotions,Winning Emotions,Winning Emotions,5,Danny Williams,Mollie Fitzgerald (a-3),$18,8.5,racenet
R3,Rosehill Gardens,3,12:45 pm Tab Highway Handicap,1300m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",14,14,Valedor,Valedor,Valedor,8,Paul Messara & Leah Gavranich,James McDonald (a1),$3.2,3.8,racenet
R3,Rosehill Gardens,3,12:45 pm Tab Highway Handicap,1300m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",15,15,Xtreme,Xtreme,Xtreme,1,Paul Snowden,Regan Bayliss,$17,2.5,racenet
R3,Rosehill Gardens,3,12:45 pm Tab Highway Handicap,1300m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",16,16,Athena's Treasure,Athena's Treasure,Athena's Treasure,10,Todd Howlett,Jay Ford,$41,9.3,racenet
R3,Rosehill Gardens,3,12:45 pm Tab Highway Handicap,1300m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",17,17,Zousanity,Zousanity,Zousanity,4,Wayne Wilkes,Kerrin McEvoy,$11,2,racenet
R3,Rosehill Gardens,3,12:45 pm Tab Highway Handicap,1300m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",18,18,Big Opinion,Big Opinion,Big Opinion,9,Matthew Dale,Ms Rachel King,$41,6.4,racenet
R3,Rosehill Gardens,3,12:45 pm Tab Highway Handicap,1300m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",19,19,Lyon,Lyon,Lyon,7,Scott Singleton,Braith Nock (a-1.5),$8,9.8,racenet
R4,Rosehill Gardens,4,1:20 pm Schweppes Handicap,1900m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",2,2,Hovland,Hovland,Hovland,3,John O'Shea & Tom Charlton,Zac Lloyd,$4.2,5.3,racenet
R4,Rosehill Gardens,4,1:20 pm Schweppes Handicap,1900m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",5,5,Aroha Stone,Aroha Stone,Aroha Stone,6,Nathan Doyle,Shannen Llewellyn (a-3),$9,5.3,racenet
R4,Rosehill Gardens,4,1:20 pm Schweppes Handicap,1900m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",6,6,Concordia Wind,Concordia Wind,Concordia Wind,1,Chris Waller,James McDonald,$4.2,6.7,racenet
R4,Rosehill Gardens,4,1:20 pm Schweppes Handicap,1900m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",7,7,Yamato Satona,Yamato Satona,Yamato Satona,7,Phillip & Tommy Stokes,Kerrin McEvoy,$11,4,racenet
R4,Rosehill Gardens,4,1:20 pm Schweppes Handicap,1900m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",8,8,Kenmare Bay,Kenmare Bay,Kenmare Bay,5,John O'Shea & Tom Charlton,Tommy Berry,$5.5,7.3,racenet
R4,Rosehill Gardens,4,1:20 pm Schweppes Handicap,1900m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",11,11,Leovanni,Leovanni,Leovanni,4,Cameron Crockett,Alysha Collett,$3.9,6.8,racenet
R4,Rosehill Gardens,4,1:20 pm Schweppes Handicap,1900m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",12,12,Flying From Above,Flying From Above,Flying From Above,2,Edward Cummings,Rachel King,$16,5.4,racenet
R5,Rosehill Gardens,5,1:55 pm Petaluma Handicap,1400m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",2,2,Storm Season,Storm Season,Storm Season,8,Mick Price & Michael Kent Jnr,Dylan Gibbons,$51,5.5,racenet
R5,Rosehill Gardens,5,1:55 pm Petaluma Handicap,1400m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",3,3,Aisle Two,Aisle Two,Aisle Two,2,Robert & Luke Price,Siena Grima (a-2),$6,7,racenet
R5,Rosehill Gardens,5,1:55 pm Petaluma Handicap,1400m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",4,4,Transcend,Transcend,Transcend,3,Michael Freedman,Tommy Berry,$3.7,7.4,racenet
R5,Rosehill Gardens,5,1:55 pm Petaluma Handicap,1400m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",5,5,Glissando,Glissando,Glissando,9,Chris Waller,James McDonald (a0.5),$3.2,2,racenet
R5,Rosehill Gardens,5,1:55 pm Petaluma Handicap,1400m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",7,7,Pierata's Gem,Pierata's Gem,Pierata's Gem,6,Annabel & Rob Archibald,Mollie Fitzgerald (a-3),$10,5.5,racenet
R5,Rosehill Gardens,5,1:55 pm Petaluma Handicap,1400m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",8,8,Hurry Miss,Hurry Miss,Hurry Miss,1,Matthew Dale,Tim Clark,$20,8.2,racenet
R5,Rosehill Gardens,5,1:55 pm Petaluma Handicap,1400m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",9,9,Ishikari,Ishikari,Ishikari,4,Dean Mirfin,Rachel King,$12,2.7,racenet
R5,Rosehill Gardens,5,1:55 pm Petaluma Handicap,1400m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",10,10,Mind Ya Bizz,Mind Ya Bizz,Mind Ya Bizz,7,Brad Widdup,Zac Lloyd,$7,4.7,racenet
R5,Rosehill Gardens,5,1:55 pm Petaluma Handicap,1400m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",11,11,Sneaky Choice,Sneaky Choice,Sneaky Choice,5,Brad Widdup,Kerrin McEvoy,$41,7.1,racenet
R6,Rosehill Gardens,6,2:30 pm Proven Thoroughbreds Handicap,1100m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",2,2,Tristate,Tristate,Tristate,2,Edward Cummings,Molly Bourke (a-1.5),$46,3.2,racenet
R6,Rosehill Gardens,6,2:30 pm Proven Thoroughbreds Handicap,1100m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",3,3,Polyglot,Polyglot,Polyglot,7,Michael Freedman,Tim Clark,$7,6.2,racenet
R6,Rosehill Gardens,6,2:30 pm Proven Thoroughbreds Handicap,1100m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",4,4,Kimberley Secrets,Kimberley Secrets,Kimberley Secrets,11,Nick Olive,Coriah Keatings (a-3),$5.5,3,racenet
R6,Rosehill Gardens,6,2:30 pm Proven Thoroughbreds Handicap,1100m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",5,5,Huon,Huon,Huon,1,Richard Litt,Siena Grima (a-2),$35,4.5,racenet
R6,Rosehill Gardens,6,2:30 pm Proven Thoroughbreds Handicap,1100m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",6,6,Winning Revolution,Winning Revolution,Winning Revolution,4,Garry Kirkup,Rachel King,$81,8.1,racenet
R6,Rosehill Gardens,6,2:30 pm Proven Thoroughbreds Handicap,1100m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",7,7,Harry Got Styles,Harry Got Styles,Harry Got Styles,5,Matt Laurie,Regan Bayliss,$35,6.4,racenet
R6,Rosehill Gardens,6,2:30 pm Proven Thoroughbreds Handicap,1100m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",8,8,Beside The Ocean,Beside The Ocean,Beside The Ocean,10,Chris Waller,James McDonald,$5.5,8.5,racenet
R6,Rosehill Gardens,6,2:30 pm Proven Thoroughbreds Handicap,1100m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",9,9,Confess Our Dreams,Confess Our Dreams,Confess Our Dreams,8,Brad Widdup,Tommy Berry,$26,4.2,racenet
R6,Rosehill Gardens,6,2:30 pm Proven Thoroughbreds Handicap,1100m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",11,11,Off The Press,Off The Press,Off The Press,6,Todd Smart,Braith Nock (a-1.5),$8,5.9,racenet
R6,Rosehill Gardens,6,2:30 pm Proven Thoroughbreds Handicap,1100m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",12,12,Formal,Formal,Formal,3,Nathan Doyle,Tyler Schiller,$7.5,3.6,racenet
R6,Rosehill Gardens,6,2:30 pm Proven Thoroughbreds Handicap,1100m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",13,13,Street Artist,Street Artist,Street Artist,9,Anthony & Sam Freedman,Zac Lloyd,$3.5,5.8,racenet
R7,Rosehill Gardens,7,3:05 pm Asahi Super Dry Handicap,1200m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",3,3,Grand Impact,Grand Impact,Grand Impact,4,Mick Price & Michael Kent Jnr,Anna Roper (a-1.5),$6.75,2.8,racenet
R7,Rosehill Gardens,7,3:05 pm Asahi Super Dry Handicap,1200m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",4,4,Barber,Barber,Barber,3,Richard Litt,Tyler Schiller,$21,6.1,racenet
R7,Rosehill Gardens,7,3:05 pm Asahi Super Dry Handicap,1200m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",5,5,Hawker Hall,Hawker Hall,Hawker Hall,2,Kris Lees,James McDonald,$2,1.2,racenet
R7,Rosehill Gardens,7,3:05 pm Asahi Super Dry Handicap,1200m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",6,6,Torque To Be Sure,Torque To Be Sure,Torque To Be Sure,7,Matthew Dunn,Kerrin McEvoy,$12,7.3,racenet
R7,Rosehill Gardens,7,3:05 pm Asahi Super Dry Handicap,1200m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",7,7,Xidaki,Xidaki,Xidaki,5,Peter Snowden,Tom Sherry,$67,8.3,racenet
R7,Rosehill Gardens,7,3:05 pm Asahi Super Dry Handicap,1200m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",8,8,Istolea Merc,Istolea Merc,Istolea Merc,8,Bjorn Baker,Tommy Berry (a0.5),$7.5,5.7,racenet
R7,Rosehill Gardens,7,3:05 pm Asahi Super Dry Handicap,1200m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",9,9,Money Team,Money Team,Money Team,6,Brad Widdup,Alysha Collett,$35,5.1,racenet
R7,Rosehill Gardens,7,3:05 pm Asahi Super Dry Handicap,1200m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",10,10,Eagle Express,Eagle Express,Eagle Express,1,Chris Waller,Zac Lloyd,$4.6,5.7,racenet
R8,Rosehill Gardens,8,3:45 pm Tab Rosebud,1100m,Open Quality 3yo NA,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",3,3,Central Europe,Central Europe,Central Europe,6,Chris Waller,James McDonald,$4.8,7,racenet
R8,Rosehill Gardens,8,3:45 pm Tab Rosebud,1100m,Open Quality 3yo NA,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",5,5,Under Focus,Under Focus,Under Focus,11,Kris Lees,Dylan Gibbons,$17,4.2,racenet
R8,Rosehill Gardens,8,3:45 pm Tab Rosebud,1100m,Open Quality 3yo NA,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",6,6,Blue Door,Blue Door,Blue Door,4,Bjorn Baker,Rachel King,$3.4,2,racenet
R8,Rosehill Gardens,8,3:45 pm Tab Rosebud,1100m,Open Quality 3yo NA,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",7,7,Chilly Girl,Chilly Girl,Chilly Girl,3,Gerald Ryan & Sterling Alexiou,Tim Clark,$7,1,racenet
R8,Rosehill Gardens,8,3:45 pm Tab Rosebud,1100m,Open Quality 3yo NA,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",8,8,Queen Regent,Queen Regent,Queen Regent,12,Blake Ryan,Jay Ford,$81,5,racenet
R8,Rosehill Gardens,8,3:45 pm Tab Rosebud,1100m,Open Quality 3yo NA,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",9,9,Eviction Notice,Eviction Notice,Eviction Notice,13,Gai Waterhouse & Adrian Bott,Zac Lloyd,$41,1.6,racenet
R8,Rosehill Gardens,8,3:45 pm Tab Rosebud,1100m,Open Quality 3yo NA,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",10,10,Castillo King,Castillo King,Castillo King,10,Michael Freedman,Tommy Berry (a0.5),$4.4,4,racenet
R8,Rosehill Gardens,8,3:45 pm Tab Rosebud,1100m,Open Quality 3yo NA,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",11,11,Hostwin King,Hostwin King,Hostwin King,5,Tommy Wong,Ashley Morgan,$41,3,racenet
R8,Rosehill Gardens,8,3:45 pm Tab Rosebud,1100m,Open Quality 3yo NA,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",14,14,She's Extra,She's Extra,She's Extra,2,Kris Lees,Tyler Schiller,$21,2.6,racenet
R8,Rosehill Gardens,8,3:45 pm Tab Rosebud,1100m,Open Quality 3yo NA,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",15,15,Royal Exile,Royal Exile,Royal Exile,1,Jenny Graham,Alysha Collett,$14,5,racenet
R8,Rosehill Gardens,8,3:45 pm Tab Rosebud,1100m,Open Quality 3yo NA,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",17,17,Suasion,Suasion,Suasion,9,Brett & Georgie Cavanough,Braith Nock,$41,5.3,racenet
R8,Rosehill Gardens,8,3:45 pm Tab Rosebud,1100m,Open Quality 3yo NA,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",18,18,Write Me A Letter,Write Me A Letter,Write Me A Letter,8,Brett & Georgie Cavanough,Winona Costin,$101,1,racenet
R8,Rosehill Gardens,8,3:45 pm Tab Rosebud,1100m,Open Quality 3yo NA,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",19,19,Half Pipe,Half Pipe,Half Pipe,7,Annabel & Rob Archibald,Tom Sherry,$34,6,racenet
R9,Rosehill Gardens,9,4:20 pm Racing And Sports Handicap,1400m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",1,1,Attica,Attica,Attica,9,Joseph Pride,Adam Hyeronimus,$4,7.3,racenet
R9,Rosehill Gardens,9,4:20 pm Racing And Sports Handicap,1400m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",2,2,Piggyback,Piggyback,Piggyback,6,Ciaron Maher,Shannen Llewellyn (a-3),$26,6.2,racenet
R9,Rosehill Gardens,9,4:20 pm Racing And Sports Handicap,1400m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",3,3,Fully Lit,Fully Lit,Fully Lit,2,Gai Waterhouse & Adrian Bott,Regan Bayliss,$7,2.7,racenet
R9,Rosehill Gardens,9,4:20 pm Racing And Sports Handicap,1400m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",4,4,Floating,Floating,Floating,1,Matthew Smith,Andrew Adkins,$71,7.1,racenet
R9,Rosehill Gardens,9,4:20 pm Racing And Sports Handicap,1400m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",5,5,Romeo's Choice,Romeo's Choice,Romeo's Choice,10,Richard Litt,Tom Sherry,$51,4.7,racenet
R9,Rosehill Gardens,9,4:20 pm Racing And Sports Handicap,1400m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",6,6,Franz Josef,Franz Josef,Franz Josef,7,Gerald Ryan & Sterling Alexiou,Kerrin McEvoy,$21,4.3,racenet
R9,Rosehill Gardens,9,4:20 pm Racing And Sports Handicap,1400m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",9,9,Aberlour,Aberlour,Aberlour,5,Joseph Pride,Alysha Collett,$26,1.9,racenet
R9,Rosehill Gardens,9,4:20 pm Racing And Sports Handicap,1400m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",10,10,Sir Artie,Sir Artie,Sir Artie,8,Annabel & Rob Archibald,Mollie Fitzgerald (a-3),$10,7,racenet
R9,Rosehill Gardens,9,4:20 pm Racing And Sports Handicap,1400m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",11,11,Althoff,Althoff,Althoff,4,Chris Waller,Zac Lloyd,$2.7,8.6,racenet
R9,Rosehill Gardens,9,4:20 pm Racing And Sports Handicap,1400m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",12,12,Rolling Magic,Rolling Magic,Rolling Magic,3,Richard & Will Freedman,Tyler Schiller,$6,5,racenet
R10,Rosehill Gardens,10,4:55 pm Rosehill Bowling Club Handicap,1400m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",2,2,Commodus,Commodus,Commodus,10,Mark Sues,Shannen Llewellyn (a-3),$151,7,racenet
R10,Rosehill Gardens,10,4:55 pm Rosehill Bowling Club Handicap,1400m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",3,3,Berkshire Shadow,Berkshire Shadow,Berkshire Shadow,7,Kim Waugh,Zac Wadick (a-2),$126,6.9,racenet
R10,Rosehill Gardens,10,4:55 pm Rosehill Bowling Club Handicap,1400m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",4,4,Mr Verse,Mr Verse,Mr Verse,8,Dan Meagher,Kerrin McEvoy,$9,9.3,racenet
R10,Rosehill Gardens,10,4:55 pm Rosehill Bowling Club Handicap,1400m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",6,6,Felix Majestic,Felix Majestic,Felix Majestic,13,Gary Nickson,Molly Bourke (a-1.5),$8,3.7,racenet
R10,Rosehill Gardens,10,4:55 pm Rosehill Bowling Club Handicap,1400m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",7,7,Elson Boy,Elson Boy,Elson Boy,3,Dar Lunn,Jacob Stiff (a-3),$31,1.9,racenet
R10,Rosehill Gardens,10,4:55 pm Rosehill Bowling Club Handicap,1400m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",9,9,Steel Strike,Steel Strike,Steel Strike,4,Gai Waterhouse & Adrian Bott,Tim Clark,$5.5,3.2,racenet
R10,Rosehill Gardens,10,4:55 pm Rosehill Bowling Club Handicap,1400m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",10,10,Tarzing,Tarzing,Tarzing,6,Chris Waller,James McDonald,$2.8,6.4,racenet
R10,Rosehill Gardens,10,4:55 pm Rosehill Bowling Club Handicap,1400m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",11,11,Barbaric Lad,Barbaric Lad,Barbaric Lad,1,Anthony & Sam Freedman,Tommy Berry,$14,7.3,racenet
R10,Rosehill Gardens,10,4:55 pm Rosehill Bowling Club Handicap,1400m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",12,12,Invader Zim,Invader Zim,Invader Zim,9,Chris Waller,Zac Lloyd,$10,6.4,racenet
R10,Rosehill Gardens,10,4:55 pm Rosehill Bowling Club Handicap,1400m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",13,13,Engine Room,Engine Room,Engine Room,12,Bryce Heys,Mollie Fitzgerald (a-3),$26,7.2,racenet
R10,Rosehill Gardens,10,4:55 pm Rosehill Bowling Club Handicap,1400m,Handicap,Good 4,True,Overcast,5.19,"Going Stick 9.6, Sheer 11.5",14,14,Stagnum,Stagnum,Stagnum,11,"Michael, John & Wayne Hawkes",Tyler Schiller,$18,8,racenet
