race_no,race_name,start_time,distance,track,grade,going,rail,no,horse,horse_name,name,barrier,trainer,jockey,weight,odds,scratched
3,1:20 pm Forresters Beach Retirement Village Social Group 3yo Maiden Handicap,1:20 pm,1200m,Gosford,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",10,Who I Think I Am,Who I Think I Am,Who I Think I Am,2,Ciaron Maher,Adam Farragher,57kg,$17,false
3,1:20 pm Forresters Beach Retirement Village Social Group 3yo Maiden Handicap,1:20 pm,1200m,Gosford,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",11,Assumed,Assumed,Assumed,8,Chris Waller,Siena Grima (a-2),56.5kg,$10,false
3,1:20 pm Forresters Beach Retirement Village Social Group 3yo Maiden Handicap,1:20 pm,1200m,Gosford,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",1,Our Huntress,Our Huntress,Our Huntress,5,Michael Freedman,Keagan Latham,61.5kg,SCR,true
3,1:20 pm Forresters Beach Retirement Village Social Group 3yo Maiden Handicap,1:20 pm,1200m,Gosford,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",2,Encryptix,Encryptix,Encryptix,3,,Gregory McFarlane,60kg,SCR,true
3,1:20 pm Forresters Beach Retirement Village Social Group 3yo Maiden Handicap,1:20 pm,1200m,Gosford,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",3,King For A Day,King For A Day,King For A Day,10,Matthew Smith,Ashley Morgan,59kg,SCR,true
3,1:20 pm Forresters Beach Retirement Village Social Group 3yo Maiden Handicap,1:20 pm,1200m,Gosford,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",4,Hard Liner,Hard Liner,Hard Liner,4,Joseph Pride,Chad Schofield,58.5kg,SCR,true
3,1:20 pm Forresters Beach Retirement Village Social Group 3yo Maiden Handicap,1:20 pm,1200m,Gosford,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",8,Overshadow,Overshadow,Overshadow,11,"Michael, John & Wayne Hawkes",Ashley Morgan,57kg,SCR,true
3,1:20 pm Forresters Beach Retirement Village Social Group 3yo Maiden Handicap,1:20 pm,1200m,Gosford,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",9,Saloon Passage,Saloon Passage,Saloon Passage,1,Chris Waller,Kerrin McEvoy,57kg,SCR,true
3,1:20 pm Forresters Beach Retirement Village Social Group 3yo Maiden Handicap,1:20 pm,1200m,Gosford,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",12,Yeszem,Yeszem,Yeszem,9,Brad Widdup,Alysha Collett,56kg,SCR,true
3,1:20 pm Forresters Beach Retirement Village Social Group 3yo Maiden Handicap,1:20 pm,1200m,Gosford,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",13,Denise's Gal,Denise's Gal,Denise's Gal,12,Marc & Mitchell Conners,Mollie Fitzgerald,55kg,SCR,true
4,1:55 pm Dennis Bournes Memorial Provincial Maiden Plate,1:55 pm,1600m,Gosford,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",1,Belgrano,Belgrano,Belgrano,4,Darryll Kell,Olivia Chambers (a-2),59kg,$71,false
4,1:55 pm Dennis Bournes Memorial Provincial Maiden Plate,1:55 pm,1600m,Gosford,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",2,Cellito Sands,Cellito Sands,Cellito Sands,6,Peter Green,Grant Buckley,59kg,$51,false
4,1:55 pm Dennis Bournes Memorial Provincial Maiden Plate,1:55 pm,1600m,Gosford,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",3,Classic Two,Classic Two,Classic Two,5,Rodney Bailey,Jessica Taylor,59kg,$15,false
4,1:55 pm Dennis Bournes Memorial Provincial Maiden Plate,1:55 pm,1600m,Gosford,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",4,Copartner Pegasus,Copartner Pegasus,Copartner Pegasus,1,Stephen O'Halloran,Keagan Latham,59kg,$2.8,false
4,1:55 pm Dennis Bournes Memorial Provincial Maiden Plate,1:55 pm,1600m,Gosford,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",6,What A Gent,What A Gent,What A Gent,3,Tracey Bartley,Andrew Adkins,59kg,$7,false
4,1:55 pm Dennis Bournes Memorial Provincial Maiden Plate,1:55 pm,1600m,Gosford,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",7,Madame Makwela,Madame Makwela,Madame Makwela,10,Daniel Robinson,Rory Hutchings,57kg,$81,false
4,1:55 pm Dennis Bournes Memorial Provincial Maiden Plate,1:55 pm,1600m,Gosford,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",9,Satono Jasmine,Satono Jasmine,Satono Jasmine,11,Brad Widdup,Chad Schofield,57kg,$4,false
4,1:55 pm Dennis Bournes Memorial Provincial Maiden Plate,1:55 pm,1600m,Gosford,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",10,Sirius Moss,Sirius Moss,Sirius Moss,2,Sara Ryan,Alysha Collett,57kg,$3,false
4,1:55 pm Dennis Bournes Memorial Provincial Maiden Plate,1:55 pm,1600m,Gosford,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",11,Sacred Well,Sacred Well,Sacred Well,9,Kris Lees,Dylan Gibbons,56.5kg,$15,false
4,1:55 pm Dennis Bournes Memorial Provincial Maiden Plate,1:55 pm,1600m,Gosford,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",5,Ridgeback,Ridgeback,Ridgeback,8,,Edward O'Rourke,59kg,SCR,true
4,1:55 pm Dennis Bournes Memorial Provincial Maiden Plate,1:55 pm,1600m,Gosford,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",8,Reschs Milk,Reschs Milk,Reschs Milk,7,Kris Lees,Kerrin McEvoy,57kg,SCR,true
5,2:35 pm Saratoga & District Probus Inc. Super 4yo&up Maiden Handicap,2:35 pm,1200m,Gosford,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",1,Life Young Ever,Life Young Ever,Life Young Ever,1,Gerald Ryan & Sterling Alexiou,Matt Kirk (a-4),59kg,$2.1,false
5,2:35 pm Saratoga & District Probus Inc. Super 4yo&up Maiden Handicap,2:35 pm,1200m,Gosford,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",2,Setta Icon,Setta Icon,Setta Icon,3,Anthony Mountney,Robyn Freeman,55.5kg,$4.5,false
5,2:35 pm Saratoga & District Probus Inc. Super 4yo&up Maiden Handicap,2:35 pm,1200m,Gosford,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",3,Cosmora,Cosmora,Cosmora,8,Peter Green,Grant Buckley,55kg,$19,false
5,2:35 pm Saratoga & District Probus Inc. Super 4yo&up Maiden Handicap,2:35 pm,1200m,Gosford,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",4,Frankely Sublime,Frankely Sublime,Frankely Sublime,7,Kris Lees,Kerrin McEvoy,55kg,$4.4,false
5,2:35 pm Saratoga & District Probus Inc. Super 4yo&up Maiden Handicap,2:35 pm,1200m,Gosford,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",5,Irish Accolade,Irish Accolade,Irish Accolade,4,Jeremy Sylvester,Claire Ramsbotham (a-3),55kg,$34,false
5,2:35 pm Saratoga & District Probus Inc. Super 4yo&up Maiden Handicap,2:35 pm,1200m,Gosford,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",6,Kasumi,Kasumi,Kasumi,2,Dale Wagstaff,Donovan Dillon,55kg,$17,false
5,2:35 pm Saratoga & District Probus Inc. Super 4yo&up Maiden Handicap,2:35 pm,1200m,Gosford,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",7,Kuwait,Kuwait,Kuwait,5,Daniel Robinson,Jay Ford,55kg,$10,false
5,2:35 pm Saratoga & District Probus Inc. Super 4yo&up Maiden Handicap,2:35 pm,1200m,Gosford,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",8,Nulkaba Star,Nulkaba Star,Nulkaba Star,6,Jeremy Sylvester,Mollie Fitzgerald,55kg,$12,false
5,2:35 pm Saratoga & District Probus Inc. Super 4yo&up Maiden Handicap,2:35 pm,1200m,Gosford,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",9,Yes Arnie,Yes Arnie,Yes Arnie,9,,Theresa Bateup,55kg,SCR,true
6,3:10 pm 26/27 Membership Now Open&#x9; Cg&e Benchmark 64 Handicap,3:10 pm,1600m,Gosford,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",1,Dubai Warrior,Dubai Warrior,Dubai Warrior,2,Matthew Smith,Claire Ramsbotham (a-3),60.5kg,$3.5,false
6,3:10 pm 26/27 Membership Now Open&#x9; Cg&e Benchmark 64 Handicap,3:10 pm,1600m,Gosford,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",2,Menthon,Menthon,Menthon,6,Chris Waller,Tommy Berry,59kg,$3.2,false
6,3:10 pm 26/27 Membership Now Open&#x9; Cg&e Benchmark 64 Handicap,3:10 pm,1600m,Gosford,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",4,Hunter Bred,Hunter Bred,Hunter Bred,7,Damien Smith,Jessica Taylor,58kg,$41,false
6,3:10 pm 26/27 Membership Now Open&#x9; Cg&e Benchmark 64 Handicap,3:10 pm,1600m,Gosford,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",5,Rubology,Rubology,Rubology,1,Darren L Bell,Regan Bayliss,58kg,$19,false
6,3:10 pm 26/27 Membership Now Open&#x9; Cg&e Benchmark 64 Handicap,3:10 pm,1600m,Gosford,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",6,Angara,Angara,Angara,5,Paul Perry,Mikayla Weir,57kg,$8,false
6,3:10 pm 26/27 Membership Now Open&#x9; Cg&e Benchmark 64 Handicap,3:10 pm,1600m,Gosford,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",8,Unreal Expectation,Unreal Expectation,Unreal Expectation,3,Tara & Philippe Vigouroux,Chad Lever,57kg,$2.9,false
6,3:10 pm 26/27 Membership Now Open&#x9; Cg&e Benchmark 64 Handicap,3:10 pm,1600m,Gosford,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",9,Rhinestone Lad,Rhinestone Lad,Rhinestone Lad,4,Kim Waugh,Keagan Latham,56.5kg,$13,false
6,3:10 pm 26/27 Membership Now Open&#x9; Cg&e Benchmark 64 Handicap,3:10 pm,1600m,Gosford,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",3,Pontevedra,Pontevedra,Pontevedra,8,Paul Messara & Leah Gavranich,Winona Costin,58.5kg,SCR,true
6,3:10 pm 26/27 Membership Now Open&#x9; Cg&e Benchmark 64 Handicap,3:10 pm,1600m,Gosford,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",7,Rico Suave,Rico Suave,Rico Suave,10,Stephen O'Halloran,Ellen Hennessy,57kg,SCR,true
6,3:10 pm 26/27 Membership Now Open&#x9; Cg&e Benchmark 64 Handicap,3:10 pm,1600m,Gosford,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",10,Omaha Sand,Omaha Sand,Omaha Sand,11,Matthew Smith,Andrew Calder,55.5kg,SCR,true
6,3:10 pm 26/27 Membership Now Open&#x9; Cg&e Benchmark 64 Handicap,3:10 pm,1600m,Gosford,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",11,King Country,King Country,King Country,9,Darren Treacy,Kacie Adams (a1),55kg,SCR,true
7,3:45 pm Christmas In July @ Grc Sat 18 July 2026 F&m Benchmark 64 Handicap,3:45 pm,1600m,Gosford,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",1,Golden Smile,Golden Smile,Golden Smile,1,Kris Lees,William Stanley (a-1.5),60kg,$5.5,false
7,3:45 pm Christmas In July @ Grc Sat 18 July 2026 F&m Benchmark 64 Handicap,3:45 pm,1600m,Gosford,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",2,Murphilly,Murphilly,Murphilly,8,Kylie Gavenlock,Grant Buckley,60kg,$3.4,false
7,3:45 pm Christmas In July @ Grc Sat 18 July 2026 F&m Benchmark 64 Handicap,3:45 pm,1600m,Gosford,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",3,Diamond Model,Diamond Model,Diamond Model,11,Sara Ryan Jean,Van Overmeire,59.5kg,$6.5,false
7,3:45 pm Christmas In July @ Grc Sat 18 July 2026 F&m Benchmark 64 Handicap,3:45 pm,1600m,Gosford,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",5,Bakerloo,Bakerloo,Bakerloo,5,Paul Perry,Mikayla Weir,59kg,$6.5,false
7,3:45 pm Christmas In July @ Grc Sat 18 July 2026 F&m Benchmark 64 Handicap,3:45 pm,1600m,Gosford,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",6,Anulfa,Anulfa,Anulfa,6,Stephen Hill,Mitch Stapleford (a-1.5),58kg,$13,false
7,3:45 pm Christmas In July @ Grc Sat 18 July 2026 F&m Benchmark 64 Handicap,3:45 pm,1600m,Gosford,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",7,Queen Tavane,Queen Tavane,Queen Tavane,2,Lee & Cherie Curtis,Jeff Penza,57.5kg,$11,false
7,3:45 pm Christmas In July @ Grc Sat 18 July 2026 F&m Benchmark 64 Handicap,3:45 pm,1600m,Gosford,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",10,Cha Cha Cha,Cha Cha Cha,Cha Cha Cha,10,Craig Carmody,Chad Lever (a0.5),55.5kg,$7,false
7,3:45 pm Christmas In July @ Grc Sat 18 July 2026 F&m Benchmark 64 Handicap,3:45 pm,1600m,Gosford,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",11,Sweet Bubbles,Sweet Bubbles,Sweet Bubbles,4,Gregory McFarlane,Siena Grima (a-2),55.5kg,$6,false
7,3:45 pm Christmas In July @ Grc Sat 18 July 2026 F&m Benchmark 64 Handicap,3:45 pm,1600m,Gosford,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",4,Lipstick,Lipstick,Lipstick,3,Chris Waller,Tommy Berry,59.5kg,SCR,true
7,3:45 pm Christmas In July @ Grc Sat 18 July 2026 F&m Benchmark 64 Handicap,3:45 pm,1600m,Gosford,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",8,Webejamin,Webejamin,Webejamin,7,Stephen O'Halloran,Keagan Latham,57kg,SCR,true
7,3:45 pm Christmas In July @ Grc Sat 18 July 2026 F&m Benchmark 64 Handicap,3:45 pm,1600m,Gosford,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",9,Faiza Star,Faiza Star,Faiza Star,9,Darren Treacy,Kacie Adams,56kg,SCR,true
8,4:20 pm Tradies Race Day @ Grc Fri 28 August 2026 Benchmark 64 Handicap,4:20 pm,1200m,Gosford,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",1,Crop Duster,Crop Duster,Crop Duster,13,Jeremy Gask,Siena Grima (a-2),63.5kg,$8,false
8,4:20 pm Tradies Race Day @ Grc Fri 28 August 2026 Benchmark 64 Handicap,4:20 pm,1200m,Gosford,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",2,President,President,President,3,Jason Coyle,Matt Kirk (a-4),61.5kg,$11,false
8,4:20 pm Tradies Race Day @ Grc Fri 28 August 2026 Benchmark 64 Handicap,4:20 pm,1200m,Gosford,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",4,Prinzerro,Prinzerro,Prinzerro,14,Ciaron Maher,William Stanley (a-1.5),59.5kg,$7.5,false
8,4:20 pm Tradies Race Day @ Grc Fri 28 August 2026 Benchmark 64 Handicap,4:20 pm,1200m,Gosford,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",5,Whack Attack,Whack Attack,Whack Attack,7,Gai Waterhouse & Adrian Bott,Zac Wadick,59.5kg,$6.5,false
8,4:20 pm Tradies Race Day @ Grc Fri 28 August 2026 Benchmark 64 Handicap,4:20 pm,1200m,Gosford,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",7,Miss Farnan,Miss Farnan,Miss Farnan,5,Gai Waterhouse & Adrian Bott,Regan Bayliss,58kg,$2.9,false
8,4:20 pm Tradies Race Day @ Grc Fri 28 August 2026 Benchmark 64 Handicap,4:20 pm,1200m,Gosford,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",8,Last Druid,Last Druid,Last Druid,9,Tracey Bartley,Alysha Collett,57.5kg,$5,false
8,4:20 pm Tradies Race Day @ Grc Fri 28 August 2026 Benchmark 64 Handicap,4:20 pm,1200m,Gosford,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",9,Ivy Diva,Ivy Diva,Ivy Diva,1,Tim McIntosh,Jeff Penza,57kg,$13,false
8,4:20 pm Tradies Race Day @ Grc Fri 28 August 2026 Benchmark 64 Handicap,4:20 pm,1200m,Gosford,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",12,Pearler,Pearler,Pearler,4,Gary Nickson,Winona Costin,55kg,$31,false
8,4:20 pm Tradies Race Day @ Grc Fri 28 August 2026 Benchmark 64 Handicap,4:20 pm,1200m,Gosford,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",13,Vis I,Vis I,Vis I,2,Anthony Mountney Rebecca,Bronett Prag (a-3),55kg,$18,false
8,4:20 pm Tradies Race Day @ Grc Fri 28 August 2026 Benchmark 64 Handicap,4:20 pm,1200m,Gosford,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",14,Senshi,Senshi,Senshi,12,Paul Perry,Donovan Dillon,55kg,$31,false
8,4:20 pm Tradies Race Day @ Grc Fri 28 August 2026 Benchmark 64 Handicap,4:20 pm,1200m,Gosford,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",3,Light Infantry,Light Infantry,Light Infantry,8,Gayna Williams,Rory Hutchings,59.5kg,SCR,true
8,4:20 pm Tradies Race Day @ Grc Fri 28 August 2026 Benchmark 64 Handicap,4:20 pm,1200m,Gosford,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",6,You Sexy Thing,You Sexy Thing,You Sexy Thing,6,Ciaron Maher,Chad Schofield,58.5kg,SCR,true
8,4:20 pm Tradies Race Day @ Grc Fri 28 August 2026 Benchmark 64 Handicap,4:20 pm,1200m,Gosford,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",10,Emery,Emery,Emery,11,Nacim Dilmi,Kerrin McEvoy,56.5kg,SCR,true
8,4:20 pm Tradies Race Day @ Grc Fri 28 August 2026 Benchmark 64 Handicap,4:20 pm,1200m,Gosford,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",11,Wootten It Be Nice,Wootten It Be Nice,Wootten It Be Nice,10,Annabel & Rob Archibald,Tom Sherry,56.5kg,SCR,true
