race_id,track,race_no,race_title,distance,grade,going,rail,runner_no,no,horse,horse_name,name,barrier,trainer,jockey,odds,w_ir
R4,Gosford,4,1:55 pm Dennis Bournes Memorial Provincial Maiden Plate,1600m,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",7,7,Madame Makwela,Madame Makwela,Madame Makwela,10,Daniel Robinson,Rory Hutchings,$81,NA
R4,Gosford,4,1:55 pm Dennis Bournes Memorial Provincial Maiden Plate,1600m,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",9,9,Satono Jasmine,Satono Jasmine,Satono Jasmine,11,Brad Widdup,Chad Schofield,$4,6.1
R4,Gosford,4,1:55 pm Dennis Bournes Memorial Provincial Maiden Plate,1600m,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",10,10,Sirius Moss,Sirius Moss,Sirius Moss,2,Sara Ryan,Alysha Collett,$3,4.4
R4,Gosford,4,1:55 pm Dennis Bournes Memorial Provincial Maiden Plate,1600m,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",11,11,Sacred Well,Sacred Well,Sacred Well,9,Kris Lees,Dylan Gibbons,$15,9
R5,Gosford,5,2:35 pm Saratoga & District Probus Inc. Super 4yo&up Maiden Handicap,1200m,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",1,1,Life Young Ever,Life Young Ever,Life Young Ever,1,Gerald Ryan & Sterling Alexiou,Matt Kirk (a-4),$2.1,9
R5,Gosford,5,2:35 pm Saratoga & District Probus Inc. Super 4yo&up Maiden Handicap,1200m,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",2,2,Setta Icon,Setta Icon,Setta Icon,3,Anthony Mountney,Robyn Freeman,$4.5,3.9
R5,Gosford,5,2:35 pm Saratoga & District Probus Inc. Super 4yo&up Maiden Handicap,1200m,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",3,3,Cosmora,Cosmora,Cosmora,8,Peter Green,Grant Buckley,$19,5.4
R5,Gosford,5,2:35 pm Saratoga & District Probus Inc. Super 4yo&up Maiden Handicap,1200m,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",4,4,Frankely Sublime,Frankely Sublime,Frankely Sublime,7,Kris Lees,Kerrin McEvoy,$4.4,4.3
R5,Gosford,5,2:35 pm Saratoga & District Probus Inc. Super 4yo&up Maiden Handicap,1200m,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",5,5,Irish Accolade,Irish Accolade,Irish Accolade,4,Jeremy Sylvester,Claire Ramsbotham (a-3),$34,8.1
R5,Gosford,5,2:35 pm Saratoga & District Probus Inc. Super 4yo&up Maiden Handicap,1200m,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",6,6,Kasumi,Kasumi,Kasumi,2,Dale Wagstaff,Donovan Dillon,$17,4.8
R5,Gosford,5,2:35 pm Saratoga & District Probus Inc. Super 4yo&up Maiden Handicap,1200m,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",7,7,Kuwait,Kuwait,Kuwait,5,Daniel Robinson,Jay Ford,$10,2.6
R5,Gosford,5,2:35 pm Saratoga & District Probus Inc. Super 4yo&up Maiden Handicap,1200m,Maiden,Heavy 8,"+2m 1100m-300m, True Remainder",8,8,Nulkaba Star,Nulkaba Star,Nulkaba Star,6,Jeremy Sylvester,Mollie Fitzgerald,$12,4.3
R6,Gosford,6,3:10 pm 26/27 Membership Now Open&#x9; Cg&e Benchmark 64 Handicap,1600m,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",1,1,Dubai Warrior,Dubai Warrior,Dubai Warrior,2,Matthew Smith,Claire Ramsbotham (a-3),$3.5,3.7
R6,Gosford,6,3:10 pm 26/27 Membership Now Open&#x9; Cg&e Benchmark 64 Handicap,1600m,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",2,2,Menthon,Menthon,Menthon,6,Chris Waller,Tommy Berry,$3.2,7.4
R6,Gosford,6,3:10 pm 26/27 Membership Now Open&#x9; Cg&e Benchmark 64 Handicap,1600m,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",4,4,Hunter Bred,Hunter Bred,Hunter Bred,7,Damien Smith,Jessica Taylor,$41,6.3
R6,Gosford,6,3:10 pm 26/27 Membership Now Open&#x9; Cg&e Benchmark 64 Handicap,1600m,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",5,5,Rubology,Rubology,Rubology,1,Darren L Bell,Regan Bayliss,$19,7.5
R6,Gosford,6,3:10 pm 26/27 Membership Now Open&#x9; Cg&e Benchmark 64 Handicap,1600m,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",6,6,Angara,Angara,Angara,5,Paul Perry,Mikayla Weir,$8,4.6
R6,Gosford,6,3:10 pm 26/27 Membership Now Open&#x9; Cg&e Benchmark 64 Handicap,1600m,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",8,8,Unreal Expectation,Unreal Expectation,Unreal Expectation,3,Tara & Philippe Vigouroux,Chad Lever,$2.9,5
R6,Gosford,6,3:10 pm 26/27 Membership Now Open&#x9; Cg&e Benchmark 64 Handicap,1600m,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",9,9,Rhinestone Lad,Rhinestone Lad,Rhinestone Lad,4,Kim Waugh,Keagan Latham,$13,6.5
R7,Gosford,7,3:45 pm Christmas In July @ Grc Sat 18 July 2026 F&m Benchmark 64 Handicap,1600m,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",1,1,Golden Smile,Golden Smile,Golden Smile,1,Kris Lees,William Stanley (a-1.5),$5.5,2.6
R7,Gosford,7,3:45 pm Christmas In July @ Grc Sat 18 July 2026 F&m Benchmark 64 Handicap,1600m,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",2,2,Murphilly,Murphilly,Murphilly,8,Kylie Gavenlock,Grant Buckley,$3.4,6.3
R7,Gosford,7,3:45 pm Christmas In July @ Grc Sat 18 July 2026 F&m Benchmark 64 Handicap,1600m,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",3,3,Diamond Model,Diamond Model,Diamond Model,11,Sara Ryan Jean,Van Overmeire,$6.5,4.7
R7,Gosford,7,3:45 pm Christmas In July @ Grc Sat 18 July 2026 F&m Benchmark 64 Handicap,1600m,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",5,5,Bakerloo,Bakerloo,Bakerloo,5,Paul Perry,Mikayla Weir,$6.5,7.8
R7,Gosford,7,3:45 pm Christmas In July @ Grc Sat 18 July 2026 F&m Benchmark 64 Handicap,1600m,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",6,6,Anulfa,Anulfa,Anulfa,6,Stephen Hill,Mitch Stapleford (a-1.5),$13,3.1
R7,Gosford,7,3:45 pm Christmas In July @ Grc Sat 18 July 2026 F&m Benchmark 64 Handicap,1600m,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",7,7,Queen Tavane,Queen Tavane,Queen Tavane,2,Lee & Cherie Curtis,Jeff Penza,$11,5.9
R7,Gosford,7,3:45 pm Christmas In July @ Grc Sat 18 July 2026 F&m Benchmark 64 Handicap,1600m,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",10,10,Cha Cha Cha,Cha Cha Cha,Cha Cha Cha,10,Craig Carmody,Chad Lever (a0.5),$7,1.9
R7,Gosford,7,3:45 pm Christmas In July @ Grc Sat 18 July 2026 F&m Benchmark 64 Handicap,1600m,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",11,11,Sweet Bubbles,Sweet Bubbles,Sweet Bubbles,4,Gregory McFarlane,Siena Grima (a-2),$6,6.2
R8,Gosford,8,4:20 pm Tradies Race Day @ Grc Fri 28 August 2026 Benchmark 64 Handicap,1200m,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",1,1,Crop Duster,Crop Duster,Crop Duster,13,Jeremy Gask,Siena Grima (a-2),$8,8.3
R8,Gosford,8,4:20 pm Tradies Race Day @ Grc Fri 28 August 2026 Benchmark 64 Handicap,1200m,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",2,2,President,President,President,3,Jason Coyle,Matt Kirk (a-4),$11,5.9
R8,Gosford,8,4:20 pm Tradies Race Day @ Grc Fri 28 August 2026 Benchmark 64 Handicap,1200m,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",4,4,Prinzerro,Prinzerro,Prinzerro,14,Ciaron Maher,William Stanley (a-1.5),$7.5,4.1
R8,Gosford,8,4:20 pm Tradies Race Day @ Grc Fri 28 August 2026 Benchmark 64 Handicap,1200m,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",5,5,Whack Attack,Whack Attack,Whack Attack,7,Gai Waterhouse & Adrian Bott,Zac Wadick,$6.5,1
R8,Gosford,8,4:20 pm Tradies Race Day @ Grc Fri 28 August 2026 Benchmark 64 Handicap,1200m,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",7,7,Miss Farnan,Miss Farnan,Miss Farnan,5,Gai Waterhouse & Adrian Bott,Regan Bayliss,$2.9,1.3
R8,Gosford,8,4:20 pm Tradies Race Day @ Grc Fri 28 August 2026 Benchmark 64 Handicap,1200m,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",8,8,Last Druid,Last Druid,Last Druid,9,Tracey Bartley,Alysha Collett,$5,5.4
R8,Gosford,8,4:20 pm Tradies Race Day @ Grc Fri 28 August 2026 Benchmark 64 Handicap,1200m,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",9,9,Ivy Diva,Ivy Diva,Ivy Diva,1,Tim McIntosh,Jeff Penza,$13,9
R8,Gosford,8,4:20 pm Tradies Race Day @ Grc Fri 28 August 2026 Benchmark 64 Handicap,1200m,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",12,12,Pearler,Pearler,Pearler,4,Gary Nickson,Winona Costin,$31,3.6
R8,Gosford,8,4:20 pm Tradies Race Day @ Grc Fri 28 August 2026 Benchmark 64 Handicap,1200m,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",13,13,Vis I,Vis I,Vis I,2,Anthony Mountney Rebecca,Bronett Prag (a-3),$18,7.2
R8,Gosford,8,4:20 pm Tradies Race Day @ Grc Fri 28 August 2026 Benchmark 64 Handicap,1200m,BM64,Heavy 8,"+2m 1100m-300m, True Remainder",14,14,Senshi,Senshi,Senshi,12,Paul Perry,Donovan Dillon,$31,5.4
