race_no,race_name,start_time,distance,track,grade,going,rail,no,horse,horse_name,name,barrier,trainer,jockey,weight,odds,scratched
5,3:45 pm Happy Birthday Paul Thoebald Benchmark 58 Handicap,3:45 pm,1100m,Bathurst,BM58,Heavy 9,True,6,La Cache A Vin,La Cache A Vin,La Cache A Vin,1,Edward Cummings,Lee Magorrian,59kg,$8,false
5,3:45 pm Happy Birthday Paul Thoebald Benchmark 58 Handicap,3:45 pm,1100m,Bathurst,BM58,Heavy 9,True,9,Cheap,Cheap,Cheap,13,Gayna Williams,Clayton Gallagher,57kg,$7,false
5,3:45 pm Happy Birthday Paul Thoebald Benchmark 58 Handicap,3:45 pm,1100m,Bathurst,BM58,Heavy 9,True,11,Elderberry Wine,Elderberry Wine,Elderberry Wine,9,Alison Smith,Grant Buckley,55kg,$16,false
5,3:45 pm Happy Birthday Paul Thoebald Benchmark 58 Handicap,3:45 pm,1100m,Bathurst,BM58,Heavy 9,True,12,Xaphan,Xaphan,Xaphan,2,Brad Draper,Mikayla Weir,55kg,$41,false
5,3:45 pm Happy Birthday Paul Thoebald Benchmark 58 Handicap,3:45 pm,1100m,Bathurst,BM58,Heavy 9,True,13,Yael's Delight,Yael's Delight,Yael's Delight,11,Barry Wall,Jordan Quince (a-2),55kg,$51,false
5,3:45 pm Happy Birthday Paul Thoebald Benchmark 58 Handicap,3:45 pm,1100m,Bathurst,BM58,Heavy 9,True,4,Catchy Tunes,Catchy Tunes,Catchy Tunes,5,Gregory McFarlane,Mathew Cahill,59.5kg,SCR,true
5,3:45 pm Happy Birthday Paul Thoebald Benchmark 58 Handicap,3:45 pm,1100m,Bathurst,BM58,Heavy 9,True,7,Very Sirius,Very Sirius,Very Sirius,4,David Pfieffer,Robyn Freeman,58.5kg,SCR,true
5,3:45 pm Happy Birthday Paul Thoebald Benchmark 58 Handicap,3:45 pm,1100m,Bathurst,BM58,Heavy 9,True,8,Nabha,Nabha,Nabha,8,,Rob Potter,57.5kg,SCR,true
5,3:45 pm Happy Birthday Paul Thoebald Benchmark 58 Handicap,3:45 pm,1100m,Bathurst,BM58,Heavy 9,True,10,Torendosetta,Torendosetta,Torendosetta,12,,Bob Howe,56kg,SCR,true
6,4:25 pm Dusty Hooves Media Country Boosted Class 2 Plate,4:25 pm,1200m,Bathurst,Class 2,Heavy 9,True,4,Twin Gift,Twin Gift,Twin Gift,14,Brad Draper,Mikayla Weir,59kg,$34,false
6,4:25 pm Dusty Hooves Media Country Boosted Class 2 Plate,4:25 pm,1200m,Bathurst,Class 2,Heavy 9,True,7,Cool Space,Cool Space,Cool Space,3,Michael Mulholland,Jacob Stiff (a-2),57kg,$6.75,false
6,4:25 pm Dusty Hooves Media Country Boosted Class 2 Plate,4:25 pm,1200m,Bathurst,Class 2,Heavy 9,True,8,Giovanna Star,Giovanna Star,Giovanna Star,4,Dean Mirfin,Donovan Dillon,57kg,$16,false
6,4:25 pm Dusty Hooves Media Country Boosted Class 2 Plate,4:25 pm,1200m,Bathurst,Class 2,Heavy 9,True,10,Princess Mary,Princess Mary,Princess Mary,6,Alison Smith,Clayton Gallagher,57kg,$26,false
6,4:25 pm Dusty Hooves Media Country Boosted Class 2 Plate,4:25 pm,1200m,Bathurst,Class 2,Heavy 9,True,11,Sorrento Palace,Sorrento Palace,Sorrento Palace,10,Brett Thompson,Jake Pracey-holmes,57kg,$10,false
6,4:25 pm Dusty Hooves Media Country Boosted Class 2 Plate,4:25 pm,1200m,Bathurst,Class 2,Heavy 9,True,12,Indi Springs,Indi Springs,Indi Springs,9,Mack Griffith Jean,Van Overmeire,55.5kg,$1.85,false
6,4:25 pm Dusty Hooves Media Country Boosted Class 2 Plate,4:25 pm,1200m,Bathurst,Class 2,Heavy 9,True,13,Roman Miss,Roman Miss,Roman Miss,12,Alison Smith,Robyn Freeman,55kg,$41,false
6,4:25 pm Dusty Hooves Media Country Boosted Class 2 Plate,4:25 pm,1200m,Bathurst,Class 2,Heavy 9,True,14,Spring Prospect,Spring Prospect,Spring Prospect,2,David J Smith,Zoe Hunt,55kg,$3.3,false
6,4:25 pm Dusty Hooves Media Country Boosted Class 2 Plate,4:25 pm,1200m,Bathurst,Class 2,Heavy 9,True,1,Fan Harder,Fan Harder,Fan Harder,5,Rodney Northam,Reece Jones,59kg,SCR,true
6,4:25 pm Dusty Hooves Media Country Boosted Class 2 Plate,4:25 pm,1200m,Bathurst,Class 2,Heavy 9,True,2,Kirk,Kirk,Kirk,7,Gayna Williams,Ashleigh McCabe,59kg,SCR,true
6,4:25 pm Dusty Hooves Media Country Boosted Class 2 Plate,4:25 pm,1200m,Bathurst,Class 2,Heavy 9,True,3,Midnight Moose,Midnight Moose,Midnight Moose,11,,Rob Potter,59kg,SCR,true
6,4:25 pm Dusty Hooves Media Country Boosted Class 2 Plate,4:25 pm,1200m,Bathurst,Class 2,Heavy 9,True,5,Denman Bandit,Denman Bandit,Denman Bandit,13,,Brett Thompson,57.5kg,SCR,true
6,4:25 pm Dusty Hooves Media Country Boosted Class 2 Plate,4:25 pm,1200m,Bathurst,Class 2,Heavy 9,True,6,Invincible Salex,Invincible Salex,Invincible Salex,1,Kylie Kennedy,Dale Cole (a-2),57.5kg,SCR,true
6,4:25 pm Dusty Hooves Media Country Boosted Class 2 Plate,4:25 pm,1200m,Bathurst,Class 2,Heavy 9,True,9,Golden Vader,Golden Vader,Golden Vader,8,Liam Ruddy,Adam Farragher,57kg,SCR,true
