record_id,meeting_id,race_number,runner_number,runner_name,field_name,source_category,source_file,source_priority,value_hash,first_written_at,last_updated_at,manually_locked
rid_03d9825eed440efc,,2,10,Powerful Majik,runner_name,generic,kembla_grange_2026-07-16_master.csv,5,adf8814d0c13a126,2026-07-15T23:56:26.607586+00:00,2026-07-15T23:56:26.607586+00:00,False
rid_03d9825eed440efc,,2,10,Powerful Majik,runner_number,generic,kembla_grange_2026-07-16_master.csv,5,4a44dc15364204a8,2026-07-15T23:56:26.607586+00:00,2026-07-15T23:56:26.607586+00:00,False
rid_03d9825eed440efc,,2,10,Powerful Majik,source,generic,kembla_grange_2026-07-16_master.csv,5,602896772d1f0237,2026-07-15T23:56:26.609098+00:00,2026-07-15T23:56:26.609098+00:00,False
rid_03d9825eed440efc,,2,10,Powerful Majik,track,generic,kembla_grange_2026-07-16_master.csv,5,a904f19b47ae0c95,2026-07-15T23:56:26.607586+00:00,2026-07-15T23:56:26.607586+00:00,False
rid_03d9825eed440efc,,2,10,Powerful Majik,track_condition,generic,kembla_grange_2026-07-16_master.csv,5,770e607624d68926,2026-07-15T23:56:26.607586+00:00,2026-07-15T23:56:26.607586+00:00,False
rid_03d9825eed440efc,,2,10,Powerful Majik,trainer,generic,kembla_grange_2026-07-16_master.csv,5,2bceecd1701381e8,2026-07-15T23:56:26.609098+00:00,2026-07-15T23:56:26.609098+00:00,False
rid_03d9825eed440efc,,2,10,Powerful Majik,w_ir,generic,kembla_grange_2026-07-16_master.csv,5,8c92bebd740430af,2026-07-15T23:56:26.609098+00:00,2026-07-15T23:56:26.609098+00:00,False
rid_8bfc5ae7c6ec75d7,,2,11,Quadria,barrier,generic,kembla_grange_2026-07-16_master.csv,5,ef2d127de37b942b,2026-07-15T23:56:26.609098+00:00,2026-07-15T23:56:26.609098+00:00,False
rid_8bfc5ae7c6ec75d7,,2,11,Quadria,grade,generic,kembla_grange_2026-07-16_master.csv,5,ad313e758ba53ea2,2026-07-15T23:56:26.609098+00:00,2026-07-15T23:56:26.609098+00:00,False
rid_8bfc5ae7c6ec75d7,,2,11,Quadria,horse_name,generic,kembla_grange_2026-07-16_master.csv,5,bef9bc07b879e6c2,2026-07-15T23:56:26.609098+00:00,2026-07-15T23:56:26.609098+00:00,False
rid_8bfc5ae7c6ec75d7,,2,11,Quadria,jockey,generic,kembla_grange_2026-07-16_master.csv,5,85ed330cc627f384,2026-07-15T23:56:26.609098+00:00,2026-07-15T23:56:26.609098+00:00,False
rid_8bfc5ae7c6ec75d7,,2,11,Quadria,name,generic,kembla_grange_2026-07-16_master.csv,5,bef9bc07b879e6c2,2026-07-15T23:56:26.609098+00:00,2026-07-15T23:56:26.609098+00:00,False
rid_8bfc5ae7c6ec75d7,,2,11,Quadria,no,generic,kembla_grange_2026-07-16_master.csv,5,4fc82b26aecb47d2,2026-07-15T23:56:26.609098+00:00,2026-07-15T23:56:26.609098+00:00,False
rid_8bfc5ae7c6ec75d7,,2,11,Quadria,race_id,generic,kembla_grange_2026-07-16_master.csv,5,db77fd01af957221,2026-07-15T23:56:26.609098+00:00,2026-07-15T23:56:26.609098+00:00,False
rid_8bfc5ae7c6ec75d7,,2,11,Quadria,race_name,generic,kembla_grange_2026-07-16_master.csv,5,1e2a3a489c336da2,2026-07-15T23:56:26.609098+00:00,2026-07-15T23:56:26.609098+00:00,False
rid_8bfc5ae7c6ec75d7,,2,11,Quadria,race_number,generic,kembla_grange_2026-07-16_master.csv,5,d4735e3a265e16ee,2026-07-15T23:56:26.609098+00:00,2026-07-15T23:56:26.609098+00:00,False
rid_8bfc5ae7c6ec75d7,,2,11,Quadria,runner_name,generic,kembla_grange_2026-07-16_master.csv,5,bef9bc07b879e6c2,2026-07-15T23:56:26.609098+00:00,2026-07-15T23:56:26.609098+00:00,False
rid_8bfc5ae7c6ec75d7,,2,11,Quadria,runner_number,generic,kembla_grange_2026-07-16_master.csv,5,4fc82b26aecb47d2,2026-07-15T23:56:26.609098+00:00,2026-07-15T23:56:26.609098+00:00,False
rid_8bfc5ae7c6ec75d7,,2,11,Quadria,source,generic,kembla_grange_2026-07-16_master.csv,5,602896772d1f0237,2026-07-15T23:56:26.609098+00:00,2026-07-15T23:56:26.609098+00:00,False
rid_8bfc5ae7c6ec75d7,,2,11,Quadria,track,generic,kembla_grange_2026-07-16_master.csv,5,a904f19b47ae0c95,2026-07-15T23:56:26.609098+00:00,2026-07-15T23:56:26.609098+00:00,False
rid_8bfc5ae7c6ec75d7,,2,11,Quadria,track_condition,generic,kembla_grange_2026-07-16_master.csv,5,770e607624d68926,2026-07-15T23:56:26.609098+00:00,2026-07-15T23:56:26.609098+00:00,False
rid_8bfc5ae7c6ec75d7,,2,11,Quadria,trainer,generic,kembla_grange_2026-07-16_master.csv,5,cf5ccc3568837fbb,2026-07-15T23:56:26.609098+00:00,2026-07-15T23:56:26.609098+00:00,False
rid_8bfc5ae7c6ec75d7,,2,11,Quadria,w_ir,generic,kembla_grange_2026-07-16_master.csv,5,b8736b9999090496,2026-07-15T23:56:26.609098+00:00,2026-07-15T23:56:26.609098+00:00,False
rid_e9617b843d21730e,,2,12,Yana,barrier,generic,kembla_grange_2026-07-16_master.csv,5,19581e27de7ced00,2026-07-15T23:56:26.610614+00:00,2026-07-15T23:56:26.610614+00:00,False
rid_e9617b843d21730e,,2,12,Yana,grade,generic,kembla_grange_2026-07-16_master.csv,5,ad313e758ba53ea2,2026-07-15T23:56:26.610614+00:00,2026-07-15T23:56:26.610614+00:00,False
rid_e9617b843d21730e,,2,12,Yana,horse_name,generic,kembla_grange_2026-07-16_master.csv,5,c30dd5d41299d51c,2026-07-15T23:56:26.610614+00:00,2026-07-15T23:56:26.610614+00:00,False
rid_e9617b843d21730e,,2,12,Yana,jockey,generic,kembla_grange_2026-07-16_master.csv,5,8013718c2a98f371,2026-07-15T23:56:26.610614+00:00,2026-07-15T23:56:26.610614+00:00,False
rid_e9617b843d21730e,,2,12,Yana,name,generic,kembla_grange_2026-07-16_master.csv,5,c30dd5d41299d51c,2026-07-15T23:56:26.610614+00:00,2026-07-15T23:56:26.610614+00:00,False
rid_e9617b843d21730e,,2,12,Yana,no,generic,kembla_grange_2026-07-16_master.csv,5,6b51d431df5d7f14,2026-07-15T23:56:26.610614+00:00,2026-07-15T23:56:26.610614+00:00,False
rid_e9617b843d21730e,,2,12,Yana,race_id,generic,kembla_grange_2026-07-16_master.csv,5,db77fd01af957221,2026-07-15T23:56:26.610614+00:00,2026-07-15T23:56:26.610614+00:00,False
rid_e9617b843d21730e,,2,12,Yana,race_name,generic,kembla_grange_2026-07-16_master.csv,5,1e2a3a489c336da2,2026-07-15T23:56:26.610614+00:00,2026-07-15T23:56:26.610614+00:00,False
rid_e9617b843d21730e,,2,12,Yana,race_number,generic,kembla_grange_2026-07-16_master.csv,5,d4735e3a265e16ee,2026-07-15T23:56:26.610614+00:00,2026-07-15T23:56:26.610614+00:00,False
rid_e9617b843d21730e,,2,12,Yana,runner_name,generic,kembla_grange_2026-07-16_master.csv,5,c30dd5d41299d51c,2026-07-15T23:56:26.610614+00:00,2026-07-15T23:56:26.610614+00:00,False
rid_e9617b843d21730e,,2,12,Yana,runner_number,generic,kembla_grange_2026-07-16_master.csv,5,6b51d431df5d7f14,2026-07-15T23:56:26.610614+00:00,2026-07-15T23:56:26.610614+00:00,False
rid_e9617b843d21730e,,2,12,Yana,source,generic,kembla_grange_2026-07-16_master.csv,5,602896772d1f0237,2026-07-15T23:56:26.610614+00:00,2026-07-15T23:56:26.610614+00:00,False
rid_e9617b843d21730e,,2,12,Yana,track,generic,kembla_grange_2026-07-16_master.csv,5,a904f19b47ae0c95,2026-07-15T23:56:26.610614+00:00,2026-07-15T23:56:26.610614+00:00,False
rid_e9617b843d21730e,,2,12,Yana,track_condition,generic,kembla_grange_2026-07-16_master.csv,5,770e607624d68926,2026-07-15T23:56:26.610614+00:00,2026-07-15T23:56:26.610614+00:00,False
rid_e9617b843d21730e,,2,12,Yana,trainer,generic,kembla_grange_2026-07-16_master.csv,5,ade3be11b77ceb9c,2026-07-15T23:56:26.610614+00:00,2026-07-15T23:56:26.610614+00:00,False
rid_6afdb4200ef27f07,,3,1,Blazing Statement,barrier,generic,kembla_grange_2026-07-16_master.csv,5,e7f6c011776e8db7,2026-07-15T23:56:26.631771+00:00,2026-07-15T23:56:26.631771+00:00,False
rid_6afdb4200ef27f07,,3,1,Blazing Statement,grade,generic,kembla_grange_2026-07-16_master.csv,5,ad313e758ba53ea2,2026-07-15T23:56:26.631771+00:00,2026-07-15T23:56:26.631771+00:00,False
rid_6afdb4200ef27f07,,3,1,Blazing Statement,horse_name,generic,kembla_grange_2026-07-16_master.csv,5,8c387c17672c7cbd,2026-07-15T23:56:26.631771+00:00,2026-07-15T23:56:26.631771+00:00,False
rid_6afdb4200ef27f07,,3,1,Blazing Statement,jockey,generic,kembla_grange_2026-07-16_master.csv,5,85ed330cc627f384,2026-07-15T23:56:26.631771+00:00,2026-07-15T23:56:26.631771+00:00,False
rid_6afdb4200ef27f07,,3,1,Blazing Statement,name,generic,kembla_grange_2026-07-16_master.csv,5,8c387c17672c7cbd,2026-07-15T23:56:26.631771+00:00,2026-07-15T23:56:26.631771+00:00,False
rid_6afdb4200ef27f07,,3,1,Blazing Statement,no,generic,kembla_grange_2026-07-16_master.csv,5,6b86b273ff34fce1,2026-07-15T23:56:26.631771+00:00,2026-07-15T23:56:26.631771+00:00,False
rid_6afdb4200ef27f07,,3,1,Blazing Statement,race_id,generic,kembla_grange_2026-07-16_master.csv,5,e49d63b2a8a78f04,2026-07-15T23:56:26.631771+00:00,2026-07-15T23:56:26.631771+00:00,False
rid_6afdb4200ef27f07,,3,1,Blazing Statement,race_name,generic,kembla_grange_2026-07-16_master.csv,5,c33f4096eed055e1,2026-07-15T23:56:26.631771+00:00,2026-07-15T23:56:26.631771+00:00,False
rid_6afdb4200ef27f07,,3,1,Blazing Statement,race_number,generic,kembla_grange_2026-07-16_master.csv,5,4e07408562bedb8b,2026-07-15T23:56:26.631771+00:00,2026-07-15T23:56:26.631771+00:00,False
rid_6afdb4200ef27f07,,3,1,Blazing Statement,runner_name,generic,kembla_grange_2026-07-16_master.csv,5,8c387c17672c7cbd,2026-07-15T23:56:26.631771+00:00,2026-07-15T23:56:26.631771+00:00,False
rid_6afdb4200ef27f07,,3,1,Blazing Statement,runner_number,generic,kembla_grange_2026-07-16_master.csv,5,6b86b273ff34fce1,2026-07-15T23:56:26.631771+00:00,2026-07-15T23:56:26.631771+00:00,False
rid_6afdb4200ef27f07,,3,1,Blazing Statement,source,generic,kembla_grange_2026-07-16_master.csv,5,602896772d1f0237,2026-07-15T23:56:26.631771+00:00,2026-07-15T23:56:26.631771+00:00,False
rid_6afdb4200ef27f07,,3,1,Blazing Statement,track,generic,kembla_grange_2026-07-16_master.csv,5,a904f19b47ae0c95,2026-07-15T23:56:26.631771+00:00,2026-07-15T23:56:26.631771+00:00,False
rid_6afdb4200ef27f07,,3,1,Blazing Statement,track_condition,generic,kembla_grange_2026-07-16_master.csv,5,770e607624d68926,2026-07-15T23:56:26.631771+00:00,2026-07-15T23:56:26.631771+00:00,False
rid_6afdb4200ef27f07,,3,1,Blazing Statement,trainer,generic,kembla_grange_2026-07-16_master.csv,5,4390af874c7867ec,2026-07-15T23:56:26.631771+00:00,2026-07-15T23:56:26.631771+00:00,False
rid_cec1cadbb0147cad,,3,2,Clanwilliam,barrier,generic,kembla_grange_2026-07-16_master.csv,5,6b86b273ff34fce1,2026-07-15T23:56:26.619165+00:00,2026-07-15T23:56:26.619165+00:00,False
rid_cec1cadbb0147cad,,3,2,Clanwilliam,grade,generic,kembla_grange_2026-07-16_master.csv,5,ad313e758ba53ea2,2026-07-15T23:56:26.619165+00:00,2026-07-15T23:56:26.619165+00:00,False
rid_cec1cadbb0147cad,,3,2,Clanwilliam,horse_name,generic,kembla_grange_2026-07-16_master.csv,5,785099ac50464a5a,2026-07-15T23:56:26.619165+00:00,2026-07-15T23:56:26.619165+00:00,False
rid_cec1cadbb0147cad,,3,2,Clanwilliam,jockey,generic,kembla_grange_2026-07-16_master.csv,5,e9a09f5d4206cbbf,2026-07-15T23:56:26.619165+00:00,2026-07-15T23:56:26.619165+00:00,False
rid_cec1cadbb0147cad,,3,2,Clanwilliam,name,generic,kembla_grange_2026-07-16_master.csv,5,785099ac50464a5a,2026-07-15T23:56:26.619165+00:00,2026-07-15T23:56:26.619165+00:00,False
rid_cec1cadbb0147cad,,3,2,Clanwilliam,no,generic,kembla_grange_2026-07-16_master.csv,5,d4735e3a265e16ee,2026-07-15T23:56:26.619165+00:00,2026-07-15T23:56:26.619165+00:00,False
rid_cec1cadbb0147cad,,3,2,Clanwilliam,race_id,generic,kembla_grange_2026-07-16_master.csv,5,e49d63b2a8a78f04,2026-07-15T23:56:26.619165+00:00,2026-07-15T23:56:26.619165+00:00,False
rid_cec1cadbb0147cad,,3,2,Clanwilliam,race_name,generic,kembla_grange_2026-07-16_master.csv,5,c33f4096eed055e1,2026-07-15T23:56:26.619165+00:00,2026-07-15T23:56:26.619165+00:00,False
rid_cec1cadbb0147cad,,3,2,Clanwilliam,race_number,generic,kembla_grange_2026-07-16_master.csv,5,4e07408562bedb8b,2026-07-15T23:56:26.619165+00:00,2026-07-15T23:56:26.619165+00:00,False
rid_cec1cadbb0147cad,,3,2,Clanwilliam,runner_name,generic,kembla_grange_2026-07-16_master.csv,5,785099ac50464a5a,2026-07-15T23:56:26.619165+00:00,2026-07-15T23:56:26.619165+00:00,False
rid_cec1cadbb0147cad,,3,2,Clanwilliam,runner_number,generic,kembla_grange_2026-07-16_master.csv,5,d4735e3a265e16ee,2026-07-15T23:56:26.619165+00:00,2026-07-15T23:56:26.619165+00:00,False
rid_cec1cadbb0147cad,,3,2,Clanwilliam,source,generic,kembla_grange_2026-07-16_master.csv,5,602896772d1f0237,2026-07-15T23:56:26.619165+00:00,2026-07-15T23:56:26.619165+00:00,False
rid_cec1cadbb0147cad,,3,2,Clanwilliam,track,generic,kembla_grange_2026-07-16_master.csv,5,a904f19b47ae0c95,2026-07-15T23:56:26.619165+00:00,2026-07-15T23:56:26.619165+00:00,False
rid_cec1cadbb0147cad,,3,2,Clanwilliam,track_condition,generic,kembla_grange_2026-07-16_master.csv,5,770e607624d68926,2026-07-15T23:56:26.619165+00:00,2026-07-15T23:56:26.619165+00:00,False
rid_cec1cadbb0147cad,,3,2,Clanwilliam,trainer,generic,kembla_grange_2026-07-16_master.csv,5,727625fdf1b737d1,2026-07-15T23:56:26.619165+00:00,2026-07-15T23:56:26.619165+00:00,False
rid_cec1cadbb0147cad,,3,2,Clanwilliam,w_ir,generic,kembla_grange_2026-07-16_master.csv,5,4819f5315cb49422,2026-07-15T23:56:26.619165+00:00,2026-07-15T23:56:26.619165+00:00,False
rid_8eb700220df9e8c4,,3,3,Copartner Pegasus,barrier,generic,kembla_grange_2026-07-16_master.csv,5,ef2d127de37b942b,2026-07-15T23:56:26.619668+00:00,2026-07-15T23:56:26.619668+00:00,False
rid_8eb700220df9e8c4,,3,3,Copartner Pegasus,grade,generic,kembla_grange_2026-07-16_master.csv,5,ad313e758ba53ea2,2026-07-15T23:56:26.619668+00:00,2026-07-15T23:56:26.619668+00:00,False
rid_8eb700220df9e8c4,,3,3,Copartner Pegasus,horse_name,generic,kembla_grange_2026-07-16_master.csv,5,085c9638edf84d8b,2026-07-15T23:56:26.619668+00:00,2026-07-15T23:56:26.619668+00:00,False
rid_8eb700220df9e8c4,,3,3,Copartner Pegasus,jockey,generic,kembla_grange_2026-07-16_master.csv,5,c6ad55e16aeda940,2026-07-15T23:56:26.619668+00:00,2026-07-15T23:56:26.619668+00:00,False
rid_8eb700220df9e8c4,,3,3,Copartner Pegasus,name,generic,kembla_grange_2026-07-16_master.csv,5,085c9638edf84d8b,2026-07-15T23:56:26.619668+00:00,2026-07-15T23:56:26.619668+00:00,False
rid_8eb700220df9e8c4,,3,3,Copartner Pegasus,no,generic,kembla_grange_2026-07-16_master.csv,5,4e07408562bedb8b,2026-07-15T23:56:26.619668+00:00,2026-07-15T23:56:26.619668+00:00,False
rid_8eb700220df9e8c4,,3,3,Copartner Pegasus,race_id,generic,kembla_grange_2026-07-16_master.csv,5,e49d63b2a8a78f04,2026-07-15T23:56:26.619668+00:00,2026-07-15T23:56:26.619668+00:00,False
rid_8eb700220df9e8c4,,3,3,Copartner Pegasus,race_name,generic,kembla_grange_2026-07-16_master.csv,5,c33f4096eed055e1,2026-07-15T23:56:26.619668+00:00,2026-07-15T23:56:26.619668+00:00,False
rid_8eb700220df9e8c4,,3,3,Copartner Pegasus,race_number,generic,kembla_grange_2026-07-16_master.csv,5,4e07408562bedb8b,2026-07-15T23:56:26.619668+00:00,2026-07-15T23:56:26.619668+00:00,False
rid_8eb700220df9e8c4,,3,3,Copartner Pegasus,runner_name,generic,kembla_grange_2026-07-16_master.csv,5,085c9638edf84d8b,2026-07-15T23:56:26.619668+00:00,2026-07-15T23:56:26.619668+00:00,False
rid_8eb700220df9e8c4,,3,3,Copartner Pegasus,runner_number,generic,kembla_grange_2026-07-16_master.csv,5,4e07408562bedb8b,2026-07-15T23:56:26.619668+00:00,2026-07-15T23:56:26.619668+00:00,False
rid_8eb700220df9e8c4,,3,3,Copartner Pegasus,source,generic,kembla_grange_2026-07-16_master.csv,5,602896772d1f0237,2026-07-15T23:56:26.619668+00:00,2026-07-15T23:56:26.619668+00:00,False
rid_8eb700220df9e8c4,,3,3,Copartner Pegasus,track,generic,kembla_grange_2026-07-16_master.csv,5,a904f19b47ae0c95,2026-07-15T23:56:26.619668+00:00,2026-07-15T23:56:26.619668+00:00,False
rid_8eb700220df9e8c4,,3,3,Copartner Pegasus,track_condition,generic,kembla_grange_2026-07-16_master.csv,5,770e607624d68926,2026-07-15T23:56:26.619668+00:00,2026-07-15T23:56:26.619668+00:00,False
rid_8eb700220df9e8c4,,3,3,Copartner Pegasus,trainer,generic,kembla_grange_2026-07-16_master.csv,5,b5abf60061e1090b,2026-07-15T23:56:26.619668+00:00,2026-07-15T23:56:26.619668+00:00,False
rid_8eb700220df9e8c4,,3,3,Copartner Pegasus,w_ir,generic,kembla_grange_2026-07-16_master.csv,5,3135d2d71bff77be,2026-07-15T23:56:26.619668+00:00,2026-07-15T23:56:26.619668+00:00,False
rid_c991cba4e0dda2f4,,3,4,Courting Emily,barrier,generic,kembla_grange_2026-07-16_master.csv,5,2c624232cdd22177,2026-07-15T23:56:26.621205+00:00,2026-07-15T23:56:26.621205+00:00,False
rid_c991cba4e0dda2f4,,3,4,Courting Emily,grade,generic,kembla_grange_2026-07-16_master.csv,5,ad313e758ba53ea2,2026-07-15T23:56:26.621205+00:00,2026-07-15T23:56:26.621205+00:00,False
rid_c991cba4e0dda2f4,,3,4,Courting Emily,horse_name,generic,kembla_grange_2026-07-16_master.csv,5,5539fe08bbda32f2,2026-07-15T23:56:26.621205+00:00,2026-07-15T23:56:26.621205+00:00,False
rid_c991cba4e0dda2f4,,3,4,Courting Emily,jockey,generic,kembla_grange_2026-07-16_master.csv,5,2d4717e3dc40e25c,2026-07-15T23:56:26.621205+00:00,2026-07-15T23:56:26.621205+00:00,False
rid_c991cba4e0dda2f4,,3,4,Courting Emily,name,generic,kembla_grange_2026-07-16_master.csv,5,5539fe08bbda32f2,2026-07-15T23:56:26.621205+00:00,2026-07-15T23:56:26.621205+00:00,False
rid_c991cba4e0dda2f4,,3,4,Courting Emily,no,generic,kembla_grange_2026-07-16_master.csv,5,4b227777d4dd1fc6,2026-07-15T23:56:26.621205+00:00,2026-07-15T23:56:26.621205+00:00,False
rid_c991cba4e0dda2f4,,3,4,Courting Emily,race_id,generic,kembla_grange_2026-07-16_master.csv,5,e49d63b2a8a78f04,2026-07-15T23:56:26.621205+00:00,2026-07-15T23:56:26.621205+00:00,False
rid_c991cba4e0dda2f4,,3,4,Courting Emily,race_name,generic,kembla_grange_2026-07-16_master.csv,5,c33f4096eed055e1,2026-07-15T23:56:26.621205+00:00,2026-07-15T23:56:26.621205+00:00,False
rid_c991cba4e0dda2f4,,3,4,Courting Emily,race_number,generic,kembla_grange_2026-07-16_master.csv,5,4e07408562bedb8b,2026-07-15T23:56:26.621205+00:00,2026-07-15T23:56:26.621205+00:00,False
rid_c991cba4e0dda2f4,,3,4,Courting Emily,runner_name,generic,kembla_grange_2026-07-16_master.csv,5,5539fe08bbda32f2,2026-07-15T23:56:26.621205+00:00,2026-07-15T23:56:26.621205+00:00,False
rid_c991cba4e0dda2f4,,3,4,Courting Emily,runner_number,generic,kembla_grange_2026-07-16_master.csv,5,4b227777d4dd1fc6,2026-07-15T23:56:26.621205+00:00,2026-07-15T23:56:26.621205+00:00,False
rid_c991cba4e0dda2f4,,3,4,Courting Emily,source,generic,kembla_grange_2026-07-16_master.csv,5,602896772d1f0237,2026-07-15T23:56:26.621205+00:00,2026-07-15T23:56:26.621205+00:00,False
rid_c991cba4e0dda2f4,,3,4,Courting Emily,track,generic,kembla_grange_2026-07-16_master.csv,5,a904f19b47ae0c95,2026-07-15T23:56:26.621205+00:00,2026-07-15T23:56:26.621205+00:00,False
rid_c991cba4e0dda2f4,,3,4,Courting Emily,track_condition,generic,kembla_grange_2026-07-16_master.csv,5,770e607624d68926,2026-07-15T23:56:26.621205+00:00,2026-07-15T23:56:26.621205+00:00,False
rid_c991cba4e0dda2f4,,3,4,Courting Emily,trainer,generic,kembla_grange_2026-07-16_master.csv,5,b404df9c4b9ce54d,2026-07-15T23:56:26.621205+00:00,2026-07-15T23:56:26.621205+00:00,False
rid_c991cba4e0dda2f4,,3,4,Courting Emily,w_ir,generic,kembla_grange_2026-07-16_master.csv,5,b5ead0a5626eff7a,2026-07-15T23:56:26.621205+00:00,2026-07-15T23:56:26.621205+00:00,False
rid_917dc738bc069d18,,3,5,Equinox Legend,barrier,generic,kembla_grange_2026-07-16_master.csv,5,4e07408562bedb8b,2026-07-15T23:56:26.622717+00:00,2026-07-15T23:56:26.622717+00:00,False
rid_917dc738bc069d18,,3,5,Equinox Legend,grade,generic,kembla_grange_2026-07-16_master.csv,5,ad313e758ba53ea2,2026-07-15T23:56:26.622717+00:00,2026-07-15T23:56:26.622717+00:00,False
rid_917dc738bc069d18,,3,5,Equinox Legend,horse_name,generic,kembla_grange_2026-07-16_master.csv,5,7a8c5a860e2576ed,2026-07-15T23:56:26.622717+00:00,2026-07-15T23:56:26.622717+00:00,False
rid_917dc738bc069d18,,3,5,Equinox Legend,jockey,generic,kembla_grange_2026-07-16_master.csv,5,adf0bbd5bac69ed4,2026-07-15T23:56:26.622717+00:00,2026-07-15T23:56:26.622717+00:00,False
rid_917dc738bc069d18,,3,5,Equinox Legend,name,generic,kembla_grange_2026-07-16_master.csv,5,7a8c5a860e2576ed,2026-07-15T23:56:26.624227+00:00,2026-07-15T23:56:26.624227+00:00,False
rid_917dc738bc069d18,,3,5,Equinox Legend,no,generic,kembla_grange_2026-07-16_master.csv,5,ef2d127de37b942b,2026-07-15T23:56:26.622717+00:00,2026-07-15T23:56:26.622717+00:00,False
rid_917dc738bc069d18,,3,5,Equinox Legend,race_id,generic,kembla_grange_2026-07-16_master.csv,5,e49d63b2a8a78f04,2026-07-15T23:56:26.622717+00:00,2026-07-15T23:56:26.622717+00:00,False
rid_917dc738bc069d18,,3,5,Equinox Legend,race_name,generic,kembla_grange_2026-07-16_master.csv,5,c33f4096eed055e1,2026-07-15T23:56:26.622717+00:00,2026-07-15T23:56:26.622717+00:00,False
rid_917dc738bc069d18,,3,5,Equinox Legend,race_number,generic,kembla_grange_2026-07-16_master.csv,5,4e07408562bedb8b,2026-07-15T23:56:26.622717+00:00,2026-07-15T23:56:26.622717+00:00,False
rid_917dc738bc069d18,,3,5,Equinox Legend,runner_name,generic,kembla_grange_2026-07-16_master.csv,5,7a8c5a860e2576ed,2026-07-15T23:56:26.622717+00:00,2026-07-15T23:56:26.622717+00:00,False
rid_917dc738bc069d18,,3,5,Equinox Legend,runner_number,generic,kembla_grange_2026-07-16_master.csv,5,ef2d127de37b942b,2026-07-15T23:56:26.622717+00:00,2026-07-15T23:56:26.622717+00:00,False
rid_917dc738bc069d18,,3,5,Equinox Legend,source,generic,kembla_grange_2026-07-16_master.csv,5,602896772d1f0237,2026-07-15T23:56:26.624227+00:00,2026-07-15T23:56:26.624227+00:00,False
rid_917dc738bc069d18,,3,5,Equinox Legend,track,generic,kembla_grange_2026-07-16_master.csv,5,a904f19b47ae0c95,2026-07-15T23:56:26.622717+00:00,2026-07-15T23:56:26.622717+00:00,False
rid_917dc738bc069d18,,3,5,Equinox Legend,track_condition,generic,kembla_grange_2026-07-16_master.csv,5,770e607624d68926,2026-07-15T23:56:26.622717+00:00,2026-07-15T23:56:26.622717+00:00,False
rid_917dc738bc069d18,,3,5,Equinox Legend,trainer,generic,kembla_grange_2026-07-16_master.csv,5,61f8d24239beca18,2026-07-15T23:56:26.622717+00:00,2026-07-15T23:56:26.622717+00:00,False
rid_917dc738bc069d18,,3,5,Equinox Legend,w_ir,generic,kembla_grange_2026-07-16_master.csv,5,1e81bf048f2b3ca9,2026-07-15T23:56:26.622717+00:00,2026-07-15T23:56:26.622717+00:00,False
rid_ab9c580480b92983,,3,6,Heeza Steve,barrier,generic,kembla_grange_2026-07-16_master.csv,5,4a44dc15364204a8,2026-07-15T23:56:26.633279+00:00,2026-07-15T23:56:26.633279+00:00,False
rid_ab9c580480b92983,,3,6,Heeza Steve,grade,generic,kembla_grange_2026-07-16_master.csv,5,ad313e758ba53ea2,2026-07-15T23:56:26.633279+00:00,2026-07-15T23:56:26.633279+00:00,False
rid_ab9c580480b92983,,3,6,Heeza Steve,horse_name,generic,kembla_grange_2026-07-16_master.csv,5,0ba482ffb9733ff4,2026-07-15T23:56:26.633279+00:00,2026-07-15T23:56:26.633279+00:00,False
rid_ab9c580480b92983,,3,6,Heeza Steve,name,generic,kembla_grange_2026-07-16_master.csv,5,0ba482ffb9733ff4,2026-07-15T23:56:26.633279+00:00,2026-07-15T23:56:26.633279+00:00,False
rid_ab9c580480b92983,,3,6,Heeza Steve,no,generic,kembla_grange_2026-07-16_master.csv,5,e7f6c011776e8db7,2026-07-15T23:56:26.633279+00:00,2026-07-15T23:56:26.633279+00:00,False
rid_ab9c580480b92983,,3,6,Heeza Steve,race_id,generic,kembla_grange_2026-07-16_master.csv,5,e49d63b2a8a78f04,2026-07-15T23:56:26.633279+00:00,2026-07-15T23:56:26.633279+00:00,False
rid_ab9c580480b92983,,3,6,Heeza Steve,race_name,generic,kembla_grange_2026-07-16_master.csv,5,c33f4096eed055e1,2026-07-15T23:56:26.633279+00:00,2026-07-15T23:56:26.633279+00:00,False
rid_ab9c580480b92983,,3,6,Heeza Steve,race_number,generic,kembla_grange_2026-07-16_master.csv,5,4e07408562bedb8b,2026-07-15T23:56:26.633279+00:00,2026-07-15T23:56:26.633279+00:00,False
rid_ab9c580480b92983,,3,6,Heeza Steve,runner_name,generic,kembla_grange_2026-07-16_master.csv,5,0ba482ffb9733ff4,2026-07-15T23:56:26.633279+00:00,2026-07-15T23:56:26.633279+00:00,False
rid_ab9c580480b92983,,3,6,Heeza Steve,runner_number,generic,kembla_grange_2026-07-16_master.csv,5,e7f6c011776e8db7,2026-07-15T23:56:26.633279+00:00,2026-07-15T23:56:26.633279+00:00,False
rid_ab9c580480b92983,,3,6,Heeza Steve,source,generic,kembla_grange_2026-07-16_master.csv,5,602896772d1f0237,2026-07-15T23:56:26.633279+00:00,2026-07-15T23:56:26.633279+00:00,False
