race_id,track,race_no,race_title,distance,grade,going,rail,runner_no,no,horse,horse_name,name,barrier,trainer,jockey,odds,w_ir
R4,Gosford,4,2:35 pm Elite Sand & Soil Maiden Plate,1200m,Maiden,Soft 5,True,8,8,Stability,Stability,Stability,12,Nacim Dilmi,Chad Schofield,$12,6.7
R4,Gosford,4,2:35 pm Elite Sand & Soil Maiden Plate,1200m,Maiden,Soft 5,True,9,9,Miss Binman,Miss Binman,Miss Binman,11,Mark Sues,Shannen Llewellyn (a-2),$151,9.3
R4,Gosford,4,2:35 pm Elite Sand & Soil Maiden Plate,1200m,Maiden,Soft 5,True,10,10,Sorentina,Sorentina,Sorentina,9,Richard Litt,Tom Sherry,$4.8,4.7
R4,Gosford,4,2:35 pm Elite Sand & Soil Maiden Plate,1200m,Maiden,Soft 5,True,11,11,Spearpoint,Spearpoint,Spearpoint,2,Kristen Buchanan,Alysha Collett,$41,11
R4,Gosford,4,2:35 pm Elite Sand & Soil Maiden Plate,1200m,Maiden,Soft 5,True,12,12,Tannin,Tannin,Tannin,7,Michael Freedman,Tommy Berry,$3.3,NA
R5,Gosford,5,3:10 pm Ip Advokat Group Benchmark 64 Handicap,1600m,BM64,Soft 5,True,1,1,Squeezebox,Squeezebox,Squeezebox,6,Kim Waugh,Keagan Latham,$3.2,6.2
R5,Gosford,5,3:10 pm Ip Advokat Group Benchmark 64 Handicap,1600m,BM64,Soft 5,True,2,2,Altair I Am,Altair I Am,Altair I Am,4,Jake Hull,Rory Hutchings,$23,7.2
R5,Gosford,5,3:10 pm Ip Advokat Group Benchmark 64 Handicap,1600m,BM64,Soft 5,True,3,3,Tip Top Timing,Tip Top Timing,Tip Top Timing,3,Clarry Conners,Deanne Panya,$14,5.6
R5,Gosford,5,3:10 pm Ip Advokat Group Benchmark 64 Handicap,1600m,BM64,Soft 5,True,4,4,Inception,Inception,Inception,1,Nathan Doyle,Ashley Morgan,$4.8,2.9
R5,Gosford,5,3:10 pm Ip Advokat Group Benchmark 64 Handicap,1600m,BM64,Soft 5,True,5,5,Chilly Charlie,Chilly Charlie,Chilly Charlie,7,Sara Ryan,Alysha Collett,$6,3.7
R5,Gosford,5,3:10 pm Ip Advokat Group Benchmark 64 Handicap,1600m,BM64,Soft 5,True,6,6,I Am Wild,I Am Wild,I Am Wild,5,Ron Quinton,Louise Day,$9,7.1
R5,Gosford,5,3:10 pm Ip Advokat Group Benchmark 64 Handicap,1600m,BM64,Soft 5,True,7,7,Ivy Legend,Ivy Legend,Ivy Legend,8,Chris Waller,Tommy Berry,$3.2,4.6
R5,Gosford,5,3:10 pm Ip Advokat Group Benchmark 64 Handicap,1600m,BM64,Soft 5,True,8,8,Damascus Gate,Damascus Gate,Damascus Gate,2,Carlos Antonio,Leeshelle Small (a-3),$19,3.7
R6,Gosford,6,3:45 pm Sneddon Bros Class 1 Handicap,1100m,Class 1,Soft 5,True,1,1,Aeternum,Aeternum,Aeternum,9,Kristen Buchanan,Alysha Collett,$7.5,1.3
R6,Gosford,6,3:45 pm Sneddon Bros Class 1 Handicap,1100m,Class 1,Soft 5,True,2,2,One Run Won,One Run Won,One Run Won,8,John Sargent,Donovan Dillon,$9,1.8
R6,Gosford,6,3:45 pm Sneddon Bros Class 1 Handicap,1100m,Class 1,Soft 5,True,3,3,Don't What Me,Don't What Me,Don't What Me,7,Jason Coyle,Mitchell Bell,$14,3.6
R6,Gosford,6,3:45 pm Sneddon Bros Class 1 Handicap,1100m,Class 1,Soft 5,True,4,4,Luskintyre,Luskintyre,Luskintyre,6,Ron Quinton,Louise Day,$4.6,4.7
R6,Gosford,6,3:45 pm Sneddon Bros Class 1 Handicap,1100m,Class 1,Soft 5,True,5,5,Serinda,Serinda,Serinda,2,Blake Ryan,Jay Ford,$4.2,5.4
R6,Gosford,6,3:45 pm Sneddon Bros Class 1 Handicap,1100m,Class 1,Soft 5,True,7,7,Red Chick,Red Chick,Red Chick,12,Jake Hull,Shannen Llewellyn (a-2),$3.8,2.7
R6,Gosford,6,3:45 pm Sneddon Bros Class 1 Handicap,1100m,Class 1,Soft 5,True,8,8,Shirley's Tribute,Shirley's Tribute,Shirley's Tribute,10,Peter Snowden,Mitch Stapleford (a-1.5),$26,5.1
R6,Gosford,6,3:45 pm Sneddon Bros Class 1 Handicap,1100m,Class 1,Soft 5,True,9,9,Salma's Star,Salma's Star,Salma's Star,3,Gregory McFarlane,Jessica Taylor,$16,4.5
R6,Gosford,6,3:45 pm Sneddon Bros Class 1 Handicap,1100m,Class 1,Soft 5,True,10,10,Tango On,Tango On,Tango On,1,Claire Lever,Winona Costin,$16,2.1
R6,Gosford,6,3:45 pm Sneddon Bros Class 1 Handicap,1100m,Class 1,Soft 5,True,11,11,Manwe,Manwe,Manwe,5,Rebecca Dunn,Siena Grima (a-2),$26,3.9
R7,Gosford,7,4:20 pm Christmas In July @ Grc Sat 18 July 2026 Benchmark 64 Handicap,1200m,BM64,Soft 5,True,1,1,Harlex,Harlex,Harlex,12,Paul Perry,William Stanley (a-1.5),$6,3.4
R7,Gosford,7,4:20 pm Christmas In July @ Grc Sat 18 July 2026 Benchmark 64 Handicap,1200m,BM64,Soft 5,True,2,2,King Larry,King Larry,King Larry,1,Wayne Wilkes,Shannen Llewellyn (a-2),$7,5.6
R7,Gosford,7,4:20 pm Christmas In July @ Grc Sat 18 July 2026 Benchmark 64 Handicap,1200m,BM64,Soft 5,True,4,4,Prince Harrison,Prince Harrison,Prince Harrison,3,Marc & Mitchell Conners,Deanne Panya,$5.5,2.7
R7,Gosford,7,4:20 pm Christmas In July @ Grc Sat 18 July 2026 Benchmark 64 Handicap,1200m,BM64,Soft 5,True,5,5,Kirkuk,Kirkuk,Kirkuk,4,Jim & Greg Lee,Mitch Stapleford (a-1.5),$8,7.4
R7,Gosford,7,4:20 pm Christmas In July @ Grc Sat 18 July 2026 Benchmark 64 Handicap,1200m,BM64,Soft 5,True,6,6,Broadway Follies,Broadway Follies,Broadway Follies,8,Kristen Buchanan,Olivia Chambers (a-2),$12,5.4
R7,Gosford,7,4:20 pm Christmas In July @ Grc Sat 18 July 2026 Benchmark 64 Handicap,1200m,BM64,Soft 5,True,7,7,Kosrae,Kosrae,Kosrae,13,Brad Widdup,Leeshelle Small (a-3),$6,1.9
R7,Gosford,7,4:20 pm Christmas In July @ Grc Sat 18 July 2026 Benchmark 64 Handicap,1200m,BM64,Soft 5,True,8,8,Starinion,Starinion,Starinion,5,Steven Sampson Rebecca,Bronett Prag (a-3),$9.5,3.6
R7,Gosford,7,4:20 pm Christmas In July @ Grc Sat 18 July 2026 Benchmark 64 Handicap,1200m,BM64,Soft 5,True,9,9,Super Choice,Super Choice,Super Choice,9,Gai Waterhouse & Adrian Bott,Rachel King,$6,1.3
R7,Gosford,7,4:20 pm Christmas In July @ Grc Sat 18 July 2026 Benchmark 64 Handicap,1200m,BM64,Soft 5,True,10,10,Are Ee Que,Are Ee Que,Are Ee Que,10,Ron Quinton,Matt Kirk (a-4),$12,3.1
R7,Gosford,7,4:20 pm Christmas In July @ Grc Sat 18 July 2026 Benchmark 64 Handicap,1200m,BM64,Soft 5,True,11,11,Cosmolicious,Cosmolicious,Cosmolicious,6,Cheryl Grouse,Andrew Gibbons,$16,2.1
