race_id,track,race_no,race_title,distance,grade,going,rail,runner_no,no,horse,horse_name,name,barrier,trainer,jockey,odds,w_ir
R5,Nowra,5,3:05 pm Shire Law Benchmark 58 Handicap,1400m,BM58,Heavy 8,True,2,2,Ferrari Man,Ferrari Man,Ferrari Man,9,Andrew Bourke,Dale Cole (a-2),$26,2.3
R5,Nowra,5,3:05 pm Shire Law Benchmark 58 Handicap,1400m,BM58,Heavy 8,True,4,4,Shezain,Shezain,Shezain,4,Keith Dryden & Libby Snowden,Jessica Brookes (a-2),$3.2,6.1
R5,Nowra,5,3:05 pm Shire Law Benchmark 58 Handicap,1400m,BM58,Heavy 8,True,5,5,Reckless Behaviour,Reckless Behaviour,Reckless Behaviour,8,Matthew Dale,Brodie Loy,$3.5,2.5
R5,Nowra,5,3:05 pm Shire Law Benchmark 58 Handicap,1400m,BM58,Heavy 8,True,6,6,Jalmari,Jalmari,Jalmari,3,Greg Backhouse,Amy McLucas,$6,8.5
R5,Nowra,5,3:05 pm Shire Law Benchmark 58 Handicap,1400m,BM58,Heavy 8,True,7,7,Ken'ker,Ken'ker,Ken'ker,10,Dale Wagstaff,Jordan Quince (a-2),$19,2.6
R5,Nowra,5,3:05 pm Shire Law Benchmark 58 Handicap,1400m,BM58,Heavy 8,True,8,8,Think I'm Irish,Think I'm Irish,Think I'm Irish,7,Dale Wagstaff,Adam Farragher,$12,6.4
R5,Nowra,5,3:05 pm Shire Law Benchmark 58 Handicap,1400m,BM58,Heavy 8,True,9,9,Via Varallo,Via Varallo,Via Varallo,2,Amanda Turner,Olivia Chambers,$6.5,3.3
R6,Nowra,6,3:40 pm Affinity Constructions Country Boosted Benchmark 58 Handicap,1000m,BM58,Heavy 8,True,3,3,Sneaky Pee Cee,Sneaky Pee Cee,Sneaky Pee Cee,1,Danny Williams,Brodie Loy,$1.45,2.7
R6,Nowra,6,3:40 pm Affinity Constructions Country Boosted Benchmark 58 Handicap,1000m,BM58,Heavy 8,True,5,5,Vainstream,Vainstream,Vainstream,11,Todd Smart,Sairyn Fawke,$6,5
R6,Nowra,6,3:40 pm Affinity Constructions Country Boosted Benchmark 58 Handicap,1000m,BM58,Heavy 8,True,6,6,Insane Volt,Insane Volt,Insane Volt,4,John Rolfe,Jessica Taylor,$11,4.3
R6,Nowra,6,3:40 pm Affinity Constructions Country Boosted Benchmark 58 Handicap,1000m,BM58,Heavy 8,True,7,7,Santolini,Santolini,Santolini,10,Garry Kirkup Rebecca,Bronett Prag,$6.5,6.8
R6,Nowra,6,3:40 pm Affinity Constructions Country Boosted Benchmark 58 Handicap,1000m,BM58,Heavy 8,True,8,8,Wrong Footed,Wrong Footed,Wrong Footed,9,Rex Cole,Quayde Krogh,$20,7.4
R6,Nowra,6,3:40 pm Affinity Constructions Country Boosted Benchmark 58 Handicap,1000m,BM58,Heavy 8,True,10,10,Spiritual Mystery,Spiritual Mystery,Spiritual Mystery,7,Darryl Rolfe,Jeff Penza,$27,5.3
R6,Nowra,6,3:40 pm Affinity Constructions Country Boosted Benchmark 58 Handicap,1000m,BM58,Heavy 8,True,11,11,Sogeri,Sogeri,Sogeri,6,John Rolfe,Rochelle Wedrat-kroezen (a-2),$31,4.3
R7,Nowra,7,4:15 pm Country Motor Company Benchmark 66 Handicap,1600m,BM66,Heavy 8,True,2,2,Soul Lady,Soul Lady,Soul Lady,1,Joe Cleary,Keagan Latham,$3,7.2
R7,Nowra,7,4:15 pm Country Motor Company Benchmark 66 Handicap,1600m,BM66,Heavy 8,True,3,3,Spiritualistic,Spiritualistic,Spiritualistic,11,Mitchell Beer & George Carpenter,Adam Farragher,$3.3,2.2
R7,Nowra,7,4:15 pm Country Motor Company Benchmark 66 Handicap,1600m,BM66,Heavy 8,True,5,5,Brannum,Brannum,Brannum,12,Theresa Bateup,Amy McLucas,$18,4.1
R7,Nowra,7,4:15 pm Country Motor Company Benchmark 66 Handicap,1600m,BM66,Heavy 8,True,6,6,Lightning Speed,Lightning Speed,Lightning Speed,2,Todd Smart,Sairyn Fawke,$7,2.9
R7,Nowra,7,4:15 pm Country Motor Company Benchmark 66 Handicap,1600m,BM66,Heavy 8,True,7,7,Star Bling,Star Bling,Star Bling,9,Nick Olive,Shaun Guymer,$6.5,7.2
R7,Nowra,7,4:15 pm Country Motor Company Benchmark 66 Handicap,1600m,BM66,Heavy 8,True,8,8,More Mischief,More Mischief,More Mischief,4,Amanda Turner,Winona Costin,$11,3
R7,Nowra,7,4:15 pm Country Motor Company Benchmark 66 Handicap,1600m,BM66,Heavy 8,True,12,12,Ulysses Blue,Ulysses Blue,Ulysses Blue,5,Terry Robinson,Jeff Penza,$7.5,8.9
