race_no,race_name,start_time,distance,track,grade,going,rail,no,horse,horse_name,name,barrier,trainer,jockey,weight,odds,scratched
2,1:35 pm The Entrance Leagues Club Cg&e Maiden Plate,1:35 pm,1100m,Gosford,Maiden,Heavy 10,+4m Entire,5,World Wide,World Wide,World Wide,1,John Sargent,Molly Bourke,59kg,$4.4,false
2,1:35 pm The Entrance Leagues Club Cg&e Maiden Plate,1:35 pm,1100m,Gosford,Maiden,Heavy 10,+4m Entire,6,Buccaneering,Buccaneering,Buccaneering,2,Joseph Pride,Sam Clipperton,56.5kg,$16,false
2,1:35 pm The Entrance Leagues Club Cg&e Maiden Plate,1:35 pm,1100m,Gosford,Maiden,Heavy 10,+4m Entire,7,King Of The Top,King Of The Top,King Of The Top,6,Gerald Ryan & Sterling Alexiou,Kerrin McEvoy,56.5kg,$2.9,false
2,1:35 pm The Entrance Leagues Club Cg&e Maiden Plate,1:35 pm,1100m,Gosford,Maiden,Heavy 10,+4m Entire,8,Lighthorseman,Lighthorseman,Lighthorseman,4,Michael Freedman,Andrew Adkins,56.5kg,$3.4,false
2,1:35 pm The Entrance Leagues Club Cg&e Maiden Plate,1:35 pm,1100m,Gosford,Maiden,Heavy 10,+4m Entire,1,Iniesta,Iniesta,Iniesta,9,Tom Charlton,Zac Lloyd,59kg,SCR,true
2,1:35 pm The Entrance Leagues Club Cg&e Maiden Plate,1:35 pm,1100m,Gosford,Maiden,Heavy 10,+4m Entire,9,Loud And Clear,Loud And Clear,Loud And Clear,10,Annabel & Rob Archibald,Keagan Latham,56.5kg,SCR,true
2,1:35 pm The Entrance Leagues Club Cg&e Maiden Plate,1:35 pm,1100m,Gosford,Maiden,Heavy 10,+4m Entire,10,Stronghold,Stronghold,Stronghold,8,Bjorn Baker,Alysha Collett,56.5kg,SCR,true
2,1:35 pm The Entrance Leagues Club Cg&e Maiden Plate,1:35 pm,1100m,Gosford,Maiden,Heavy 10,+4m Entire,11,Words Of Fire,Words Of Fire,Words Of Fire,11,,Rebecca Dunn,56.5kg,SCR,true
3,2:10 pm Brisbane Waters Glass Cg&e Benchmark 64 Handicap,2:10 pm,1100m,Gosford,BM64,Heavy 10,+4m Entire,1,Tartaglia,Tartaglia,Tartaglia,6,Paul Snowden,Kerrin McEvoy,60.5kg,$5.5,false
3,2:10 pm Brisbane Waters Glass Cg&e Benchmark 64 Handicap,2:10 pm,1100m,Gosford,BM64,Heavy 10,+4m Entire,2,Herman Said,Herman Said,Herman Said,7,Kris Lees,Tyler Schiller,59.5kg,$5,false
3,2:10 pm Brisbane Waters Glass Cg&e Benchmark 64 Handicap,2:10 pm,1100m,Gosford,BM64,Heavy 10,+4m Entire,5,Remember Jack,Remember Jack,Remember Jack,1,Annabel & Rob Archibald Heavelon Van,Der Hoven,59kg,$1.8,false
3,2:10 pm Brisbane Waters Glass Cg&e Benchmark 64 Handicap,2:10 pm,1100m,Gosford,BM64,Heavy 10,+4m Entire,6,The Piccolino,The Piccolino,The Piccolino,4,Paul Perry,Shannen Llewellyn (a-2),58kg,$7.5,false
3,2:10 pm Brisbane Waters Glass Cg&e Benchmark 64 Handicap,2:10 pm,1100m,Gosford,BM64,Heavy 10,+4m Entire,7,Senshi,Senshi,Senshi,8,Paul Perry,Donovan Dillon,55kg,$11,false
3,2:10 pm Brisbane Waters Glass Cg&e Benchmark 64 Handicap,2:10 pm,1100m,Gosford,BM64,Heavy 10,+4m Entire,8,Whispering Rupert,Whispering Rupert,Whispering Rupert,3,Gregory McFarlane,Leeshelle Small (a-3),55kg,$26,false
3,2:10 pm Brisbane Waters Glass Cg&e Benchmark 64 Handicap,2:10 pm,1100m,Gosford,BM64,Heavy 10,+4m Entire,3,Denial,Denial,Denial,5,Mitchell Beer &,George Carpenter,59kg,SCR,true
3,2:10 pm Brisbane Waters Glass Cg&e Benchmark 64 Handicap,2:10 pm,1100m,Gosford,BM64,Heavy 10,+4m Entire,4,Point Score,Point Score,Point Score,2,Amanda Turner,Andrew Calder,59kg,SCR,true
4,2:45 pm Brown Commercial Building Provincial Maiden Handicap,2:45 pm,1000m,Gosford,Maiden,Heavy 10,+4m Entire,1,Gold Earth,Gold Earth,Gold Earth,5,Tommy Wong,Louis Beuzelin,59kg,$11,false
4,2:45 pm Brown Commercial Building Provincial Maiden Handicap,2:45 pm,1000m,Gosford,Maiden,Heavy 10,+4m Entire,5,No Limits,No Limits,No Limits,6,Kris Lees,Tyler Schiller,57.5kg,$2.35,false
4,2:45 pm Brown Commercial Building Provincial Maiden Handicap,2:45 pm,1000m,Gosford,Maiden,Heavy 10,+4m Entire,6,Public Safety,Public Safety,Public Safety,11,Blake Ryan,Jay Ford,57.5kg,$8,false
4,2:45 pm Brown Commercial Building Provincial Maiden Handicap,2:45 pm,1000m,Gosford,Maiden,Heavy 10,+4m Entire,7,Madam Zoffa,Madam Zoffa,Madam Zoffa,3,Neil Ward,Olivia Chambers (a-2),56kg,$34,false
4,2:45 pm Brown Commercial Building Provincial Maiden Handicap,2:45 pm,1000m,Gosford,Maiden,Heavy 10,+4m Entire,8,Sammy The Bull,Sammy The Bull,Sammy The Bull,7,Tanya Randell,Siena Grima (a-2),56kg,$26,false
4,2:45 pm Brown Commercial Building Provincial Maiden Handicap,2:45 pm,1000m,Gosford,Maiden,Heavy 10,+4m Entire,9,Skyrise,Skyrise,Skyrise,9,Kim Waugh,Alysha Collett,56kg,$2.9,false
4,2:45 pm Brown Commercial Building Provincial Maiden Handicap,2:45 pm,1000m,Gosford,Maiden,Heavy 10,+4m Entire,11,Eastern Beauty,Eastern Beauty,Eastern Beauty,4,Brad Widdup,Kerrin McEvoy,58kg,$6.5,false
4,2:45 pm Brown Commercial Building Provincial Maiden Handicap,2:45 pm,1000m,Gosford,Maiden,Heavy 10,+4m Entire,2,Absolutist,Absolutist,Absolutist,8,Mark Sues,Shannen Llewellyn (a-2),58kg,SCR,true
4,2:45 pm Brown Commercial Building Provincial Maiden Handicap,2:45 pm,1000m,Gosford,Maiden,Heavy 10,+4m Entire,3,Avon Calling,Avon Calling,Avon Calling,12,,Brad Widdup,58kg,SCR,true
4,2:45 pm Brown Commercial Building Provincial Maiden Handicap,2:45 pm,1000m,Gosford,Maiden,Heavy 10,+4m Entire,4,Ateba,Ateba,Ateba,2,Nathan Doyle,Sam Clipperton,57.5kg,SCR,true
4,2:45 pm Brown Commercial Building Provincial Maiden Handicap,2:45 pm,1000m,Gosford,Maiden,Heavy 10,+4m Entire,10,Warm Front,Warm Front,Warm Front,1,Nacim Dilmi,Zac Lloyd,56kg,SCR,true
4,2:45 pm Brown Commercial Building Provincial Maiden Handicap,2:45 pm,1000m,Gosford,Maiden,Heavy 10,+4m Entire,12,Words Of Fire,Words Of Fire,Words Of Fire,10,,Rebecca Dunn,56kg,SCR,true
5,3:20 pm The Settlers Tavern F&m Maiden Plate,3:20 pm,1100m,Gosford,Maiden,Heavy 10,+4m Entire,3,Avon Calling,Avon Calling,Avon Calling,1,Brad Widdup,Leeshelle Small (a-3),58kg,$8.5,false
5,3:20 pm The Settlers Tavern F&m Maiden Plate,3:20 pm,1100m,Gosford,Maiden,Heavy 10,+4m Entire,5,Kiss Of Gold,Kiss Of Gold,Kiss Of Gold,5,Matthew Smith,Claire Ramsbotham (a-3),58kg,$8.5,false
5,3:20 pm The Settlers Tavern F&m Maiden Plate,3:20 pm,1100m,Gosford,Maiden,Heavy 10,+4m Entire,6,Pure Sin,Pure Sin,Pure Sin,6,Brad Widdup,Christian Reith,58kg,$61,false
5,3:20 pm The Settlers Tavern F&m Maiden Plate,3:20 pm,1100m,Gosford,Maiden,Heavy 10,+4m Entire,7,Rising Revolution,Rising Revolution,Rising Revolution,13,Gerald Ryan & Sterling Alexiou,Sam Clipperton,58kg,$5.5,false
5,3:20 pm The Settlers Tavern F&m Maiden Plate,3:20 pm,1100m,Gosford,Maiden,Heavy 10,+4m Entire,12,Tigroni,Tigroni,Tigroni,7,Tom Charlton,Zac Lloyd,55.5kg,$1.45,false
5,3:20 pm The Settlers Tavern F&m Maiden Plate,3:20 pm,1100m,Gosford,Maiden,Heavy 10,+4m Entire,13,Ask Di,Ask Di,Ask Di,8,Gerald Ryan & Sterling Alexiou,Keagan Latham,58kg,$12,false
5,3:20 pm The Settlers Tavern F&m Maiden Plate,3:20 pm,1100m,Gosford,Maiden,Heavy 10,+4m Entire,4,Eastern Beauty,Eastern Beauty,Eastern Beauty,9,,Brad Widdup,58kg,SCR,true
5,3:20 pm The Settlers Tavern F&m Maiden Plate,3:20 pm,1100m,Gosford,Maiden,Heavy 10,+4m Entire,1,Ancestral,Ancestral,Ancestral,3,Chris Waller,Siena Grima (a-2),58kg,SCR,true
5,3:20 pm The Settlers Tavern F&m Maiden Plate,3:20 pm,1100m,Gosford,Maiden,Heavy 10,+4m Entire,2,Appin Opal,Appin Opal,Appin Opal,10,David Pfieffer,Alysha Collett,58kg,SCR,true
5,3:20 pm The Settlers Tavern F&m Maiden Plate,3:20 pm,1100m,Gosford,Maiden,Heavy 10,+4m Entire,8,Wiltshire Lass,Wiltshire Lass,Wiltshire Lass,12,Chris Waller,Tyler Schiller,58kg,SCR,true
5,3:20 pm The Settlers Tavern F&m Maiden Plate,3:20 pm,1100m,Gosford,Maiden,Heavy 10,+4m Entire,9,Written Redemption,Written Redemption,Written Redemption,4,Bryce Heys,Keagan Latham,58kg,SCR,true
5,3:20 pm The Settlers Tavern F&m Maiden Plate,3:20 pm,1100m,Gosford,Maiden,Heavy 10,+4m Entire,10,Bonvoy,Bonvoy,Bonvoy,2,Peter Snowden,Kerrin McEvoy,55.5kg,SCR,true
5,3:20 pm The Settlers Tavern F&m Maiden Plate,3:20 pm,1100m,Gosford,Maiden,Heavy 10,+4m Entire,11,Stay Spending,Stay Spending,Stay Spending,11,Michael Freedman,Andrew Adkins,55.5kg,SCR,true
6,3:55 pm Coastal Air Conditioning F&m Benchmark 64 Handicap,3:55 pm,1100m,Gosford,BM64,Heavy 10,+4m Entire,1,Grinzinger Pod,Grinzinger Pod,Grinzinger Pod,6,James Harding,Leeshelle Small (a-3),61kg,$4.6,false
6,3:55 pm Coastal Air Conditioning F&m Benchmark 64 Handicap,3:55 pm,1100m,Gosford,BM64,Heavy 10,+4m Entire,2,Rockin' Millie,Rockin' Millie,Rockin' Millie,7,Adam Duggan,Siena Grima (a-2),60kg,$11,false
6,3:55 pm Coastal Air Conditioning F&m Benchmark 64 Handicap,3:55 pm,1100m,Gosford,BM64,Heavy 10,+4m Entire,3,Pazyryk,Pazyryk,Pazyryk,2,Michael Freedman,Keagan Latham,58.5kg,$3,false
6,3:55 pm Coastal Air Conditioning F&m Benchmark 64 Handicap,3:55 pm,1100m,Gosford,BM64,Heavy 10,+4m Entire,4,Issy's Star ho,Issy's Star ho,Issy's Star ho,8,Kris Lees,Tyler Schiller,58kg,$6.5,false
6,3:55 pm Coastal Air Conditioning F&m Benchmark 64 Handicap,3:55 pm,1100m,Gosford,BM64,Heavy 10,+4m Entire,6,Altercation,Altercation,Altercation,3,Jason Deamer,Zac Lloyd,56.5kg,$3.8,false
6,3:55 pm Coastal Air Conditioning F&m Benchmark 64 Handicap,3:55 pm,1100m,Gosford,BM64,Heavy 10,+4m Entire,7,Powerful Tune,Powerful Tune,Powerful Tune,1,Kris Lees,Shannen Llewellyn (a-2),56kg,$7.5,false
6,3:55 pm Coastal Air Conditioning F&m Benchmark 64 Handicap,3:55 pm,1100m,Gosford,BM64,Heavy 10,+4m Entire,5,Serinda,Serinda,Serinda,5,Blake Ryan,Jay Ford,58kg,SCR,true
6,3:55 pm Coastal Air Conditioning F&m Benchmark 64 Handicap,3:55 pm,1100m,Gosford,BM64,Heavy 10,+4m Entire,8,Sapphire Kiss,Sapphire Kiss,Sapphire Kiss,4,,Wayne Seelin,55kg,SCR,true
7,4:35 pm Neville Glover- Parramatta Leagues Club Midway Class 1 Handicap,4:35 pm,1200m,Gosford,Class 1,Heavy 10,+4m Entire,1,Iron Fury,Iron Fury,Iron Fury,3,Nathan Doyle,Tyler Schiller,59kg,$3.5,false
7,4:35 pm Neville Glover- Parramatta Leagues Club Midway Class 1 Handicap,4:35 pm,1200m,Gosford,Class 1,Heavy 10,+4m Entire,3,Luma Light,Luma Light,Luma Light,7,Anthony Mountney Rebecca,Bronett Prag (a-3),57.5kg,$11,false
7,4:35 pm Neville Glover- Parramatta Leagues Club Midway Class 1 Handicap,4:35 pm,1200m,Gosford,Class 1,Heavy 10,+4m Entire,4,I Am Brave,I Am Brave,I Am Brave,9,Richard & Will Freedman,Zac Lloyd,57kg,$2.3,false
7,4:35 pm Neville Glover- Parramatta Leagues Club Midway Class 1 Handicap,4:35 pm,1200m,Gosford,Class 1,Heavy 10,+4m Entire,5,Serinda,Serinda,Serinda,4,Blake Ryan,Jay Ford,57kg,$6.25,false
7,4:35 pm Neville Glover- Parramatta Leagues Club Midway Class 1 Handicap,4:35 pm,1200m,Gosford,Class 1,Heavy 10,+4m Entire,6,Gaelic Gem,Gaelic Gem,Gaelic Gem,1,Tracey Bartley,Alysha Collett,55kg,$5.75,false
7,4:35 pm Neville Glover- Parramatta Leagues Club Midway Class 1 Handicap,4:35 pm,1200m,Gosford,Class 1,Heavy 10,+4m Entire,8,Valentino Prince,Valentino Prince,Valentino Prince,2,Paul Perry,Donovan Dillon,55kg,$16,false
7,4:35 pm Neville Glover- Parramatta Leagues Club Midway Class 1 Handicap,4:35 pm,1200m,Gosford,Class 1,Heavy 10,+4m Entire,2,Rose Of Fenway,Rose Of Fenway,Rose Of Fenway,10,Mitchell Beer &,George Carpenter,58kg,SCR,true
7,4:35 pm Neville Glover- Parramatta Leagues Club Midway Class 1 Handicap,4:35 pm,1200m,Gosford,Class 1,Heavy 10,+4m Entire,7,Whispering Rupert,Whispering Rupert,Whispering Rupert,5,Gregory McFarlane,Leeshelle Small (a-3),55kg,SCR,true
7,4:35 pm Neville Glover- Parramatta Leagues Club Midway Class 1 Handicap,4:35 pm,1200m,Gosford,Class 1,Heavy 10,+4m Entire,9,All Too Sneaky,All Too Sneaky,All Too Sneaky,8,Damien Lane,Reece Jones,55kg,SCR,true
7,4:35 pm Neville Glover- Parramatta Leagues Club Midway Class 1 Handicap,4:35 pm,1200m,Gosford,Class 1,Heavy 10,+4m Entire,10,Maramoti,Maramoti,Maramoti,6,,Tanya Randell,55kg,SCR,true
