race_id,track,race_no,race_title,distance,grade,going,rail,runner_no,no,horse,horse_name,name,barrier,trainer,jockey,odds,w_ir
R5,Randwick,5,1:20 pm B&j Guttering & Metal Roofing Handicap,1800m,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",10,10,Hammoon Heroine,Hammoon Heroine,Hammoon Heroine,10,Matthew Smith,Kerrin McEvoy,$31,3.1
R5,Randwick,5,1:20 pm B&j Guttering & Metal Roofing Handicap,1800m,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",11,11,Alice Mae,Alice Mae,Alice Mae,9,Matthew Smith,Alysha Collett,$201,6.4
R6,Randwick,6,1:55 pm Toyota Forklifts Handicap,1800m,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",3,3,Collect Your Cash,Collect Your Cash,Collect Your Cash,7,Gai Waterhouse & Adrian Bott,Adam Hyeronimus,$41,4.4
R6,Randwick,6,1:55 pm Toyota Forklifts Handicap,1800m,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",4,4,Sky Lab,Sky Lab,Sky Lab,13,Paul Perry,William Stanley (a-3),$91,9.7
R6,Randwick,6,1:55 pm Toyota Forklifts Handicap,1800m,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",5,5,Les Vampires,Les Vampires,Les Vampires,2,Lucy Longmire,Anna Roper (a-2),$51,3.8
R6,Randwick,6,1:55 pm Toyota Forklifts Handicap,1800m,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",6,6,Diablo Bolt,Diablo Bolt,Diablo Bolt,6,Annabel & Rob Archibald,Alysha Collett,$201,6.2
R6,Randwick,6,1:55 pm Toyota Forklifts Handicap,1800m,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",7,7,Lincoln Rocks,Lincoln Rocks,Lincoln Rocks,11,Annabel & Rob Archibald,Sam Clipperton,$61,7.9
R6,Randwick,6,1:55 pm Toyota Forklifts Handicap,1800m,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",8,8,Tavros,Tavros,Tavros,12,Craig Martin,Aaron Bullock (a0.5),$12,9.4
R6,Randwick,6,1:55 pm Toyota Forklifts Handicap,1800m,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",9,9,Tazima,Tazima,Tazima,5,Chris Waller,Siena Grima (a-2),$4.2,7
R6,Randwick,6,1:55 pm Toyota Forklifts Handicap,1800m,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",10,10,Time Quest,Time Quest,Time Quest,10,Matthew Smith,Winona Costin,$67,10.2
R6,Randwick,6,1:55 pm Toyota Forklifts Handicap,1800m,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",12,12,Sir Dinadan,Sir Dinadan,Sir Dinadan,4,Chris Waller,Jason Collett,$5,6.6
R6,Randwick,6,1:55 pm Toyota Forklifts Handicap,1800m,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",14,14,Sounds Unusual,Sounds Unusual,Sounds Unusual,3,Chris Waller,Tommy Berry,$7,7.5
R6,Randwick,6,1:55 pm Toyota Forklifts Handicap,1800m,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",15,15,Walking Painting,Walking Painting,Walking Painting,9,Richard & Will Freedman,Chad Schofield,$10,2.8
R6,Randwick,6,1:55 pm Toyota Forklifts Handicap,1800m,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",16,16,Sly,Sly,Sly,8,Gai Waterhouse & Adrian Bott,Regan Bayliss,$10,5.7
R6,Randwick,6,1:55 pm Toyota Forklifts Handicap,1800m,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",17,17,Boniface,Boniface,Boniface,1,Mick Price & Michael Kent Jnr,Tyler Schiller,$6,6.8
R7,Randwick,7,2:30 pm Ensure - Workplace Risk Solutions Handicap,1000m,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",2,2,Ice Kool,Ice Kool,Ice Kool,7,David Pfieffer,Jay Ford,$1.5,4.9
R7,Randwick,7,2:30 pm Ensure - Workplace Risk Solutions Handicap,1000m,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",3,3,Big Red Tequila,Big Red Tequila,Big Red Tequila,8,Joseph Pride,Sam Clipperton,$6,6.9
R7,Randwick,7,2:30 pm Ensure - Workplace Risk Solutions Handicap,1000m,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",5,5,Polyglot,Polyglot,Polyglot,10,Michael Freedman,Ashley Morgan,$26,5.3
R7,Randwick,7,2:30 pm Ensure - Workplace Risk Solutions Handicap,1000m,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",6,6,Hellbent On You,Hellbent On You,Hellbent On You,6,John Thompson,Chad Schofield,$151,7.8
R7,Randwick,7,2:30 pm Ensure - Workplace Risk Solutions Handicap,1000m,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",7,7,Petticoat,Petticoat,Petticoat,5,Brett Dodson,Mollie Fitzgerald (a-3),$15,2.7
R7,Randwick,7,2:30 pm Ensure - Workplace Risk Solutions Handicap,1000m,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",8,8,Teylu,Teylu,Teylu,1,Gratz Vella,Coriah Keatings (a-3),$61,2.5
R7,Randwick,7,2:30 pm Ensure - Workplace Risk Solutions Handicap,1000m,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",9,9,Century Song,Century Song,Century Song,12,Robert & Luke Price,Tommy Berry,$29,4.5
R7,Randwick,7,2:30 pm Ensure - Workplace Risk Solutions Handicap,1000m,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",10,10,Aleppo Pine,Aleppo Pine,Aleppo Pine,3,Richard Litt,Tom Sherry,$19,4.8
R7,Randwick,7,2:30 pm Ensure - Workplace Risk Solutions Handicap,1000m,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",11,11,Rantan,Rantan,Rantan,11,Ron Quinton,Dylan Gibbons,$67,7.8
R7,Randwick,7,2:30 pm Ensure - Workplace Risk Solutions Handicap,1000m,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",12,12,Zoutastic,Zoutastic,Zoutastic,4,Terry Croft,Siena Grima (a-2),$67,2.3
R7,Randwick,7,2:30 pm Ensure - Workplace Risk Solutions Handicap,1000m,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",14,14,Satin Stiletto,Satin Stiletto,Satin Stiletto,9,Matthew Dale,Alysha Collett,$26,2.2
R7,Randwick,7,2:30 pm Ensure - Workplace Risk Solutions Handicap,1000m,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",17,17,Spartus,Spartus,Spartus,13,Fabio Martino,Anna Roper (a-2),$201,5.6
R7,Randwick,7,2:30 pm Ensure - Workplace Risk Solutions Handicap,1000m,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",18,18,Zoukerino,Zoukerino,Zoukerino,2,Jason Coyle,Winona Costin,$301,5.9
R8,Randwick,8,3:05 pm Cactus Imaging Handicap,1200m,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",1,1,Golden Decade,Golden Decade,Golden Decade,6,Matthew Dunn,Aaron Bullock,$41,5.3
R8,Randwick,8,3:05 pm Cactus Imaging Handicap,1200m,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",2,2,Bustling,Bustling,Bustling,9,Mick Price & Michael Kent Jnr,Tommy Berry,$4.6,3.9
R8,Randwick,8,3:05 pm Cactus Imaging Handicap,1200m,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",3,3,Thunderlips,Thunderlips,Thunderlips,7,Bjorn Baker,Dylan Gibbons,$51,3.8
R8,Randwick,8,3:05 pm Cactus Imaging Handicap,1200m,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",4,4,Imperial Force,Imperial Force,Imperial Force,11,Bjorn Baker,Jason Collett,$12,3.9
R8,Randwick,8,3:05 pm Cactus Imaging Handicap,1200m,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",5,5,Romeo's Choice,Romeo's Choice,Romeo's Choice,5,Richard Litt,Siena Grima (a-2),$23,4.6
R8,Randwick,8,3:05 pm Cactus Imaging Handicap,1200m,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",7,7,Sunshineinmypocket,Sunshineinmypocket,Sunshineinmypocket,3,Ciaron Maher,Nash Rawiller (a0.5),$2.8,8.2
R8,Randwick,8,3:05 pm Cactus Imaging Handicap,1200m,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",8,8,Xidaki,Xidaki,Xidaki,12,Peter Snowden,Tom Sherry,$67,7.2
R8,Randwick,8,3:05 pm Cactus Imaging Handicap,1200m,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",9,9,Dark Glitter,Dark Glitter,Dark Glitter,4,Mike Van Gestel,Anna Roper (a-2),$31,8.5
R8,Randwick,8,3:05 pm Cactus Imaging Handicap,1200m,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",10,10,Felix Majestic,Felix Majestic,Felix Majestic,10,Gary Nickson,Winona Costin,$19,4
R8,Randwick,8,3:05 pm Cactus Imaging Handicap,1200m,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",11,11,Imposant,Imposant,Imposant,2,Kris Lees,Tyler Schiller,$41,8.5
R8,Randwick,8,3:05 pm Cactus Imaging Handicap,1200m,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",12,12,Eye Of The Fire,Eye Of The Fire,Eye Of The Fire,8,Annabel & Rob Archibald,Braith Nock (a-1.5),$7,4.6
R8,Randwick,8,3:05 pm Cactus Imaging Handicap,1200m,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",13,13,World Alliance,World Alliance,World Alliance,13,Matthew Smith,Kerrin McEvoy,$14,9.5
R8,Randwick,8,3:05 pm Cactus Imaging Handicap,1200m,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",14,14,Substantial,Substantial,Substantial,1,Fabio Martino,Mollie Fitzgerald (a-3),$201,4.6
R9,Randwick,9,3:45 pm Drinkwise Civic Stakes,1400m,Open Quality 3yo+ NA,Soft 5,"+6m 1000m-W/Post, +5m Remainder",1,1,Eliyass,Eliyass,Eliyass,14,Ciaron Maher,Adam Farragher,$101,3.4
R9,Randwick,9,3:45 pm Drinkwise Civic Stakes,1400m,Open Quality 3yo+ NA,Soft 5,"+6m 1000m-W/Post, +5m Remainder",3,3,General Salute,General Salute,General Salute,11,Gerald Ryan & Sterling Alexiou,Tim Clark,$8,6.5
R9,Randwick,9,3:45 pm Drinkwise Civic Stakes,1400m,Open Quality 3yo+ NA,Soft 5,"+6m 1000m-W/Post, +5m Remainder",4,4,Zabiari,Zabiari,Zabiari,1,Ciaron Maher,Nash Rawiller,$14,NA
R9,Randwick,9,3:45 pm Drinkwise Civic Stakes,1400m,Open Quality 3yo+ NA,Soft 5,"+6m 1000m-W/Post, +5m Remainder",5,5,Amor Victorious,Amor Victorious,Amor Victorious,4,Bjorn Baker,Dylan Gibbons,$41,1.3
R9,Randwick,9,3:45 pm Drinkwise Civic Stakes,1400m,Open Quality 3yo+ NA,Soft 5,"+6m 1000m-W/Post, +5m Remainder",6,6,Loch Eagle,Loch Eagle,Loch Eagle,10,Kris Lees,Tom Sherry,$301,10.1
R9,Randwick,9,3:45 pm Drinkwise Civic Stakes,1400m,Open Quality 3yo+ NA,Soft 5,"+6m 1000m-W/Post, +5m Remainder",7,7,Waterford,Waterford,Waterford,8,Chris Waller,Tyler Schiller,$51,9.7
R9,Randwick,9,3:45 pm Drinkwise Civic Stakes,1400m,Open Quality 3yo+ NA,Soft 5,"+6m 1000m-W/Post, +5m Remainder",8,8,Cool Jakey,Cool Jakey,Cool Jakey,12,Joseph Pride,Chad Schofield,$5,2.2
R9,Randwick,9,3:45 pm Drinkwise Civic Stakes,1400m,Open Quality 3yo+ NA,Soft 5,"+6m 1000m-W/Post, +5m Remainder",9,9,Green Fly,Green Fly,Green Fly,7,Anthony & Sam Freedman,Sam Clipperton,$41,10
R9,Randwick,9,3:45 pm Drinkwise Civic Stakes,1400m,Open Quality 3yo+ NA,Soft 5,"+6m 1000m-W/Post, +5m Remainder",10,10,Mchale,Mchale,Mchale,9,Chris Waller,Tommy Berry,$12,9.6
R9,Randwick,9,3:45 pm Drinkwise Civic Stakes,1400m,Open Quality 3yo+ NA,Soft 5,"+6m 1000m-W/Post, +5m Remainder",11,11,Whinchat,Whinchat,Whinchat,13,David Pfieffer,Jay Ford,$19,2.7
R9,Randwick,9,3:45 pm Drinkwise Civic Stakes,1400m,Open Quality 3yo+ NA,Soft 5,"+6m 1000m-W/Post, +5m Remainder",12,12,Midnight Dynamite,Midnight Dynamite,Midnight Dynamite,5,Bjorn Baker,Jason Collett,$2.7,2.6
R9,Randwick,9,3:45 pm Drinkwise Civic Stakes,1400m,Open Quality 3yo+ NA,Soft 5,"+6m 1000m-W/Post, +5m Remainder",13,13,Point And,Point And,Point And,15,Bjorn Baker,Kerrin McEvoy,$15,9.7
R9,Randwick,9,3:45 pm Drinkwise Civic Stakes,1400m,Open Quality 3yo+ NA,Soft 5,"+6m 1000m-W/Post, +5m Remainder",14,14,Mighty Ulysses,Mighty Ulysses,Mighty Ulysses,3,Annabel & Rob Archibald,Alysha Collett,$51,7.4
R9,Randwick,9,3:45 pm Drinkwise Civic Stakes,1400m,Open Quality 3yo+ NA,Soft 5,"+6m 1000m-W/Post, +5m Remainder",15,15,Poison Chalice,Poison Chalice,Poison Chalice,6,Joseph Pride,Andrew Adkins,$19,6
