race_no,race_name,start_time,distance,track,grade,going,rail,no,horse,horse_name,name,barrier,trainer,jockey,weight,odds,scratched
3,12:10 pm Schweppes Handicap,12:10 pm,1600m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",5,Bird Whistle,Bird Whistle,Bird Whistle,3,Brett & Georgie Cavanough,Kerrin McEvoy,58.5kg,$6,false
3,12:10 pm Schweppes Handicap,12:10 pm,1600m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",6,Covert Thinking,Covert Thinking,Covert Thinking,9,Ciaron Maher,William Stanley (a-3),57kg,$29,false
3,12:10 pm Schweppes Handicap,12:10 pm,1600m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",7,Deepwater Artist,Deepwater Artist,Deepwater Artist,2,Matthew Kelley,Coriah Keatings (a-3),57kg,$16,false
3,12:10 pm Schweppes Handicap,12:10 pm,1600m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",9,Celebrity,Celebrity,Celebrity,8,Bjorn Baker,Dylan Gibbons,56.5kg,$20,false
3,12:10 pm Schweppes Handicap,12:10 pm,1600m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",10,Dubai Watch,Dubai Watch,Dubai Watch,4,Vincent Hall,Blaike McDougall,56kg,$34,false
3,12:10 pm Schweppes Handicap,12:10 pm,1600m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",11,Sapphire Rose,Sapphire Rose,Sapphire Rose,5,Bjorn Baker,Ashley Morgan,54.5kg,$13,false
3,12:10 pm Schweppes Handicap,12:10 pm,1600m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",13,Lipstick,Lipstick,Lipstick,1,Chris Waller,Tyler Schiller,52kg,$5.5,false
3,12:10 pm Schweppes Handicap,12:10 pm,1600m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",3,Mcadam,Mcadam,Mcadam,11,Mitchell Beer & George Carpenter,Siena Grima (a-2),60.5kg,SCR,true
3,12:10 pm Schweppes Handicap,12:10 pm,1600m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",8,Concordia Wind,Concordia Wind,Concordia Wind,12,Chris Waller,Jason Collett,56.5kg,SCR,true
3,12:10 pm Schweppes Handicap,12:10 pm,1600m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",12,Autumn Blonde,Autumn Blonde,Autumn Blonde,13,Mitchell Beer &,George Carpenter,54kg,SCR,true
4,12:45 pm Kia Ora Bloodlines To Headlines Handicap,12:45 pm,1300m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",1,Hello Captain,Hello Captain,Hello Captain,1,Chris Waller,Nash Rawiller,60.5kg,$1.75,false
4,12:45 pm Kia Ora Bloodlines To Headlines Handicap,12:45 pm,1300m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",2,Cheeky Smirk,Cheeky Smirk,Cheeky Smirk,2,Gerald Ryan & Sterling Alexiou,Adam Hyeronimus,58.5kg,$23,false
4,12:45 pm Kia Ora Bloodlines To Headlines Handicap,12:45 pm,1300m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",3,Pimlico,Pimlico,Pimlico,9,Tom Charlton,Tommy Berry,58.5kg,$15,false
4,12:45 pm Kia Ora Bloodlines To Headlines Handicap,12:45 pm,1300m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",5,Shady Road,Shady Road,Shady Road,7,Annabel & Rob Archibald,Braith Nock (a-1.5),57kg,$12,false
4,12:45 pm Kia Ora Bloodlines To Headlines Handicap,12:45 pm,1300m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",6,Matima,Matima,Matima,3,Gary Portelli,Alysha Collett,57kg,$41,false
4,12:45 pm Kia Ora Bloodlines To Headlines Handicap,12:45 pm,1300m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",7,Front Rank,Front Rank,Front Rank,10,Gai Waterhouse & Adrian Bott,Tim Clark,56.5kg,$5.5,false
4,12:45 pm Kia Ora Bloodlines To Headlines Handicap,12:45 pm,1300m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",9,Nandina,Nandina,Nandina,4,Chris Waller,Kerrin McEvoy,55kg,$12,false
4,12:45 pm Kia Ora Bloodlines To Headlines Handicap,12:45 pm,1300m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",11,Arapawa,Arapawa,Arapawa,6,Brett & Georgie Cavanough,Mollie Fitzgerald (a-3),55kg,$34,false
4,12:45 pm Kia Ora Bloodlines To Headlines Handicap,12:45 pm,1300m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",12,Crimson Wings,Crimson Wings,Crimson Wings,5,Richard & Will Freedman,Ashley Morgan,54kg,$41,false
4,12:45 pm Kia Ora Bloodlines To Headlines Handicap,12:45 pm,1300m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",13,Lighthouse Lass,Lighthouse Lass,Lighthouse Lass,8,Richard & Will Freedman,Andrew Adkins,52kg,$31,false
4,12:45 pm Kia Ora Bloodlines To Headlines Handicap,12:45 pm,1300m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",4,Dusty Bay,Dusty Bay,Dusty Bay,12,Tracey Bartley,Alysha Collett,57.5kg,SCR,true
4,12:45 pm Kia Ora Bloodlines To Headlines Handicap,12:45 pm,1300m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",8,Ernaux,Ernaux,Ernaux,13,Chris Waller,Tyler Schiller,56kg,SCR,true
4,12:45 pm Kia Ora Bloodlines To Headlines Handicap,12:45 pm,1300m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",10,Alphard,Alphard,Alphard,10,Chris Waller,Jason Collett,55kg,SCR,true
5,1:20 pm B&j Guttering & Metal Roofing Handicap,1:20 pm,1800m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",1,Bravissima,Bravissima,Bravissima,7,Matthew Dale,Mollie Fitzgerald (a-3),61kg,$13,false
5,1:20 pm B&j Guttering & Metal Roofing Handicap,1:20 pm,1800m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",2,Amplify,Amplify,Amplify,6,Ciaron Maher,Tim Clark,58.5kg,$16,false
5,1:20 pm B&j Guttering & Metal Roofing Handicap,1:20 pm,1800m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",3,Shangri La Impact,Shangri La Impact,Shangri La Impact,2,Tom Charlton,Nash Rawiller,58kg,$3.6,false
5,1:20 pm B&j Guttering & Metal Roofing Handicap,1:20 pm,1800m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",4,Pleasure Artist,Pleasure Artist,Pleasure Artist,8,Richard & Will Freedman,Anna Roper (a-2),57kg,$61,false
5,1:20 pm B&j Guttering & Metal Roofing Handicap,1:20 pm,1800m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",5,Nasebah,Nasebah,Nasebah,4,Chris Waller,Tommy Berry,56.5kg,$2.25,false
5,1:20 pm B&j Guttering & Metal Roofing Handicap,1:20 pm,1800m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",6,Fay's Angels,Fay's Angels,Fay's Angels,11,Karen Owen,Winona Costin,56kg,$151,false
5,1:20 pm B&j Guttering & Metal Roofing Handicap,1:20 pm,1800m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",7,Allegro Miss,Allegro Miss,Allegro Miss,5,Con Karakatsanis,Jay Ford,55kg,$51,false
5,1:20 pm B&j Guttering & Metal Roofing Handicap,1:20 pm,1800m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",8,Horizons,Horizons,Horizons,1,Richard & Will Freedman,Chad Schofield,55kg,$8,false
5,1:20 pm B&j Guttering & Metal Roofing Handicap,1:20 pm,1800m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",9,Let's Fly,Let's Fly,Let's Fly,3,Richard & Will Freedman,Braith Nock (a-1.5),54.5kg,$19,false
5,1:20 pm B&j Guttering & Metal Roofing Handicap,1:20 pm,1800m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",10,Hammoon Heroine,Hammoon Heroine,Hammoon Heroine,10,Matthew Smith,Kerrin McEvoy,53.5kg,$31,false
5,1:20 pm B&j Guttering & Metal Roofing Handicap,1:20 pm,1800m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",11,Alice Mae,Alice Mae,Alice Mae,9,Matthew Smith,Alysha Collett,53kg,$201,false
6,1:55 pm Toyota Forklifts Handicap,1:55 pm,1800m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",3,Collect Your Cash,Collect Your Cash,Collect Your Cash,7,Gai Waterhouse & Adrian Bott,Adam Hyeronimus,60kg,$41,false
6,1:55 pm Toyota Forklifts Handicap,1:55 pm,1800m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",4,Sky Lab,Sky Lab,Sky Lab,13,Paul Perry,William Stanley (a-3),59.5kg,$91,false
6,1:55 pm Toyota Forklifts Handicap,1:55 pm,1800m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",5,Les Vampires,Les Vampires,Les Vampires,2,Lucy Longmire,Anna Roper (a-2),59kg,$51,false
6,1:55 pm Toyota Forklifts Handicap,1:55 pm,1800m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",6,Diablo Bolt,Diablo Bolt,Diablo Bolt,6,Annabel & Rob Archibald,Alysha Collett,58.5kg,$201,false
6,1:55 pm Toyota Forklifts Handicap,1:55 pm,1800m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",7,Lincoln Rocks,Lincoln Rocks,Lincoln Rocks,11,Annabel & Rob Archibald,Sam Clipperton,58kg,$61,false
6,1:55 pm Toyota Forklifts Handicap,1:55 pm,1800m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",8,Tavros,Tavros,Tavros,12,Craig Martin,Aaron Bullock (a0.5),57.5kg,$12,false
6,1:55 pm Toyota Forklifts Handicap,1:55 pm,1800m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",9,Tazima,Tazima,Tazima,5,Chris Waller,Siena Grima (a-2),57.5kg,$4.2,false
6,1:55 pm Toyota Forklifts Handicap,1:55 pm,1800m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",10,Time Quest,Time Quest,Time Quest,10,Matthew Smith,Winona Costin,57.5kg,$67,false
6,1:55 pm Toyota Forklifts Handicap,1:55 pm,1800m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",12,Sir Dinadan,Sir Dinadan,Sir Dinadan,4,Chris Waller,Jason Collett,56.5kg,$5,false
6,1:55 pm Toyota Forklifts Handicap,1:55 pm,1800m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",14,Sounds Unusual,Sounds Unusual,Sounds Unusual,3,Chris Waller,Tommy Berry,56.5kg,$7,false
6,1:55 pm Toyota Forklifts Handicap,1:55 pm,1800m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",15,Walking Painting,Walking Painting,Walking Painting,9,Richard & Will Freedman,Chad Schofield,56kg,$10,false
6,1:55 pm Toyota Forklifts Handicap,1:55 pm,1800m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",16,Sly,Sly,Sly,8,Gai Waterhouse & Adrian Bott,Regan Bayliss,55kg,$10,false
6,1:55 pm Toyota Forklifts Handicap,1:55 pm,1800m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",17,Boniface,Boniface,Boniface,1,Mick Price & Michael Kent Jnr,Tyler Schiller,55kg,$6,false
6,1:55 pm Toyota Forklifts Handicap,1:55 pm,1800m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",1,Nellie Leylax,Nellie Leylax,Nellie Leylax,15,Annabel & Rob Archibald,Mollie Fitzgerald (a-3),63kg,SCR,true
6,1:55 pm Toyota Forklifts Handicap,1:55 pm,1800m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",2,See That Storm,See That Storm,See That Storm,13,Mick Price & Michael,Kent Jnr,60.5kg,SCR,true
6,1:55 pm Toyota Forklifts Handicap,1:55 pm,1800m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",11,Redstone Well,Redstone Well,Redstone Well,17,Annabel & Rob Archibald,Tom Sherry,56.5kg,SCR,true
6,1:55 pm Toyota Forklifts Handicap,1:55 pm,1800m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",13,Until Valhalla,Until Valhalla,Until Valhalla,2,Ciaron Maher,Adam Farragher,55.5kg,SCR,true
6,1:55 pm Toyota Forklifts Handicap,1:55 pm,1800m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",18,Stylebender,Stylebender,Stylebender,6,,Kristen Buchanan,54.5kg,SCR,true
6,1:55 pm Toyota Forklifts Handicap,1:55 pm,1800m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",19,Sacrify,Sacrify,Sacrify,19,Annabel & Rob Archibald,Braith Nock (a-1.5),52.5kg,SCR,true
7,2:30 pm Ensure - Workplace Risk Solutions Handicap,2:30 pm,1000m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",2,Ice Kool,Ice Kool,Ice Kool,7,David Pfieffer,Jay Ford,60kg,$1.5,false
7,2:30 pm Ensure - Workplace Risk Solutions Handicap,2:30 pm,1000m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",3,Big Red Tequila,Big Red Tequila,Big Red Tequila,8,Joseph Pride,Sam Clipperton,58.5kg,$6,false
7,2:30 pm Ensure - Workplace Risk Solutions Handicap,2:30 pm,1000m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",5,Polyglot,Polyglot,Polyglot,10,Michael Freedman,Ashley Morgan,58kg,$26,false
7,2:30 pm Ensure - Workplace Risk Solutions Handicap,2:30 pm,1000m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",6,Hellbent On You,Hellbent On You,Hellbent On You,6,John Thompson,Chad Schofield,57kg,$151,false
7,2:30 pm Ensure - Workplace Risk Solutions Handicap,2:30 pm,1000m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",7,Petticoat,Petticoat,Petticoat,5,Brett Dodson,Mollie Fitzgerald (a-3),57kg,$15,false
7,2:30 pm Ensure - Workplace Risk Solutions Handicap,2:30 pm,1000m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",8,Teylu,Teylu,Teylu,1,Gratz Vella,Coriah Keatings (a-3),57kg,$61,false
7,2:30 pm Ensure - Workplace Risk Solutions Handicap,2:30 pm,1000m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",9,Century Song,Century Song,Century Song,12,Robert & Luke Price,Tommy Berry,56kg,$29,false
7,2:30 pm Ensure - Workplace Risk Solutions Handicap,2:30 pm,1000m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",10,Aleppo Pine,Aleppo Pine,Aleppo Pine,3,Richard Litt,Tom Sherry,55.5kg,$19,false
7,2:30 pm Ensure - Workplace Risk Solutions Handicap,2:30 pm,1000m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",11,Rantan,Rantan,Rantan,11,Ron Quinton,Dylan Gibbons,55kg,$67,false
7,2:30 pm Ensure - Workplace Risk Solutions Handicap,2:30 pm,1000m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",12,Zoutastic,Zoutastic,Zoutastic,4,Terry Croft,Siena Grima (a-2),54.5kg,$67,false
7,2:30 pm Ensure - Workplace Risk Solutions Handicap,2:30 pm,1000m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",14,Satin Stiletto,Satin Stiletto,Satin Stiletto,9,Matthew Dale,Alysha Collett,52kg,$26,false
7,2:30 pm Ensure - Workplace Risk Solutions Handicap,2:30 pm,1000m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",17,Spartus,Spartus,Spartus,13,Fabio Martino,Anna Roper (a-2),54kg,$201,false
7,2:30 pm Ensure - Workplace Risk Solutions Handicap,2:30 pm,1000m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",18,Zoukerino,Zoukerino,Zoukerino,2,Jason Coyle,Winona Costin,52kg,$301,false
7,2:30 pm Ensure - Workplace Risk Solutions Handicap,2:30 pm,1000m,Randwick,Handicap,Soft 5,"+6m 1000m-W/Post, +5m Remainder",1,Lyles,Lyles,Lyles,14,Matthew Smith,Nash Rawiller,61kg,SCR,true
