race_id,track,race_no,race_title,distance,grade,going,rail,weather,penetrometer,track_information,runner_no,no,horse,horse_name,name,barrier,trainer,jockey,odds,w_ir,source
R1,Hawkesbury,1,1:20 pm Country Music Raceday 5 September Class 1 Handicap,1500m,Class 1,Soft 5,"+5m 1100m - 450m, +3m 450 - WP, True remainder",Fine,5.37,,1,1,Grafton Street,Grafton Street,Grafton Street,4,Bjorn Baker,Rachel King,$2.9,NA,racenet
R1,Hawkesbury,1,1:20 pm Country Music Raceday 5 September Class 1 Handicap,1500m,Class 1,Soft 5,"+5m 1100m - 450m, +3m 450 - WP, True remainder",Fine,5.37,,2,2,Pierro Lad,Pierro Lad,Pierro Lad,1,Ciaron Maher,Keagan Latham,$3.1,4.4,racenet
R1,Hawkesbury,1,1:20 pm Country Music Raceday 5 September Class 1 Handicap,1500m,Class 1,Soft 5,"+5m 1100m - 450m, +3m 450 - WP, True remainder",Fine,5.37,,3,3,Don's Party,Don's Party,Don's Party,7,Paul & Martha Cave,Andrew Calder,$4.2,7.6,racenet
R1,Hawkesbury,1,1:20 pm Country Music Raceday 5 September Class 1 Handicap,1500m,Class 1,Soft 5,"+5m 1100m - 450m, +3m 450 - WP, True remainder",Fine,5.37,,4,4,Vasala,Vasala,Vasala,2,Darrell Burnet,Louise Day,$21,3.1,racenet
R1,Hawkesbury,1,1:20 pm Country Music Raceday 5 September Class 1 Handicap,1500m,Class 1,Soft 5,"+5m 1100m - 450m, +3m 450 - WP, True remainder",Fine,5.37,,5,5,Derry City Felix,Derry City Felix,Derry City Felix,5,Paul & Martha Cave,Molly Bourke,$12,5.3,racenet
R1,Hawkesbury,1,1:20 pm Country Music Raceday 5 September Class 1 Handicap,1500m,Class 1,Soft 5,"+5m 1100m - 450m, +3m 450 - WP, True remainder",Fine,5.37,,6,6,Firework,Firework,Firework,3,Louise Munce,Jay Ford,$12,5,racenet
R1,Hawkesbury,1,1:20 pm Country Music Raceday 5 September Class 1 Handicap,1500m,Class 1,Soft 5,"+5m 1100m - 450m, +3m 450 - WP, True remainder",Fine,5.37,,7,7,Don'tcallmekathy,Don'tcallmekathy,Don'tcallmekathy,6,Brad Widdup,Chad Schofield (a0.5),$31,3.4,racenet
R2,Hawkesbury,2,1:55 pm Hrc Motel Maiden Plate,1500m,Maiden,Soft 5,"+5m 1100m - 450m, +3m 450 - WP, True remainder",Fine,5.37,,1,1,Blazing Future,Blazing Future,Blazing Future,1,Gerald Ryan & Sterling Alexiou,Tom Sherry,$12,6.6,racenet
R2,Hawkesbury,2,1:55 pm Hrc Motel Maiden Plate,1500m,Maiden,Soft 5,"+5m 1100m - 450m, +3m 450 - WP, True remainder",Fine,5.37,,2,2,Buongiorno,Buongiorno,Buongiorno,5,John O'Shea & Tom Charlton,Dylan Gibbons,$6,NA,racenet
R2,Hawkesbury,2,1:55 pm Hrc Motel Maiden Plate,1500m,Maiden,Soft 5,"+5m 1100m - 450m, +3m 450 - WP, True remainder",Fine,5.37,,3,3,Copartner Pegasus,Copartner Pegasus,Copartner Pegasus,8,Stephen O'Halloran,Keagan Latham,$14,2.7,racenet
R2,Hawkesbury,2,1:55 pm Hrc Motel Maiden Plate,1500m,Maiden,Soft 5,"+5m 1100m - 450m, +3m 450 - WP, True remainder",Fine,5.37,,4,4,Heeza Steve,Heeza Steve,Heeza Steve,10,Mitchell & Desiree Kearney,Olivia Chambers (a-2),$126,5.6,racenet
R2,Hawkesbury,2,1:55 pm Hrc Motel Maiden Plate,1500m,Maiden,Soft 5,"+5m 1100m - 450m, +3m 450 - WP, True remainder",Fine,5.37,,5,5,Rapid Revenue,Rapid Revenue,Rapid Revenue,9,Bjorn Baker,Tommy Berry,$2,7,racenet
R2,Hawkesbury,2,1:55 pm Hrc Motel Maiden Plate,1500m,Maiden,Soft 5,"+5m 1100m - 450m, +3m 450 - WP, True remainder",Fine,5.37,,6,6,Rouladen,Rouladen,Rouladen,2,Mitchell Beer & George Carpenter Jean,Van Overmeire,$5.75,3.8,racenet
