race_no,race_name,start_time,distance,track,grade,going,rail,no,horse,horse_name,name,barrier,trainer,jockey,weight,odds,scratched
3,1:25 pm Advanced Seed Blackstone Super Maiden Plate,1:25 pm,1100m,Hawkesbury,Maiden,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",10,Wild Courage,Wild Courage,Wild Courage,10,Ciaron Maher,Kerrin McEvoy,55kg,$7.5,false
3,1:25 pm Advanced Seed Blackstone Super Maiden Plate,1:25 pm,1100m,Hawkesbury,Maiden,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",3,Reign 'Em In,Reign 'Em In,Reign 'Em In,8,Annabel & Rob Archibald,Mollie Fitzgerald (a-1.5),57kg,SCR,true
3,1:25 pm Advanced Seed Blackstone Super Maiden Plate,1:25 pm,1100m,Hawkesbury,Maiden,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",5,The Way Ahead,The Way Ahead,The Way Ahead,6,Matthew Smith,Ashley Morgan,57kg,SCR,true
3,1:25 pm Advanced Seed Blackstone Super Maiden Plate,1:25 pm,1100m,Hawkesbury,Maiden,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",8,Yattazou,Yattazou,Yattazou,7,Chris Waller,Tommy Berry,57kg,SCR,true
4,2:05 pm Syngenta Trefinti Provincial Maiden Handicap,2:05 pm,1600m,Hawkesbury,Maiden,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",1,Classic Two,Classic Two,Classic Two,7,Rodney Bailey,Jessica Taylor,59kg,$7.5,false
4,2:05 pm Syngenta Trefinti Provincial Maiden Handicap,2:05 pm,1600m,Hawkesbury,Maiden,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",3,Aurora Effect,Aurora Effect,Aurora Effect,6,Edward Cummings,Jay Ford,57kg,$3.9,false
4,2:05 pm Syngenta Trefinti Provincial Maiden Handicap,2:05 pm,1600m,Hawkesbury,Maiden,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",5,Hellfighter,Hellfighter,Hellfighter,12,Nathan Doyle,Tommy Berry,56.5kg,$2.1,false
4,2:05 pm Syngenta Trefinti Provincial Maiden Handicap,2:05 pm,1600m,Hawkesbury,Maiden,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",6,Pawa,Pawa,Pawa,1,Edward O'Rourke,Rachel King,56.5kg,$16,false
4,2:05 pm Syngenta Trefinti Provincial Maiden Handicap,2:05 pm,1600m,Hawkesbury,Maiden,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",7,Satono Jasmine,Satono Jasmine,Satono Jasmine,10,Brad Widdup,Leeshelle Small (a-3),56.5kg,$8.5,false
4,2:05 pm Syngenta Trefinti Provincial Maiden Handicap,2:05 pm,1600m,Hawkesbury,Maiden,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",8,Belgrano,Belgrano,Belgrano,5,Darryll Kell,Chad Lever (a0.5),55.5kg,$41,false
4,2:05 pm Syngenta Trefinti Provincial Maiden Handicap,2:05 pm,1600m,Hawkesbury,Maiden,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",9,Heliconia,Heliconia,Heliconia,2,Kerry Parker Rebecca,Bronett Prag (a-3),55.5kg,$15,false
4,2:05 pm Syngenta Trefinti Provincial Maiden Handicap,2:05 pm,1600m,Hawkesbury,Maiden,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",10,Irulan,Irulan,Irulan,3,Jason Attard,Tom Sherry,55.5kg,$41,false
4,2:05 pm Syngenta Trefinti Provincial Maiden Handicap,2:05 pm,1600m,Hawkesbury,Maiden,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",11,Propane,Propane,Propane,4,Kim Waugh,Ashley Morgan,55.5kg,$26,false
4,2:05 pm Syngenta Trefinti Provincial Maiden Handicap,2:05 pm,1600m,Hawkesbury,Maiden,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",12,Senza Rivali,Senza Rivali,Senza Rivali,9,Kristen Buchanan,Shannen Llewellyn (a-2),55.5kg,$34,false
4,2:05 pm Syngenta Trefinti Provincial Maiden Handicap,2:05 pm,1600m,Hawkesbury,Maiden,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",2,Olivia Mia,Olivia Mia,Olivia Mia,11,,Fabio Martino,57.5kg,SCR,true
4,2:05 pm Syngenta Trefinti Provincial Maiden Handicap,2:05 pm,1600m,Hawkesbury,Maiden,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",4,Vondel,Vondel,Vondel,8,,Brad Widdup,57kg,SCR,true
5,2:40 pm Adama Midway Class 1 Handicap,2:40 pm,1600m,Hawkesbury,Class 1,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",1,Above The Law,Above The Law,Above The Law,2,Mitchell Beer & George Carpenter,Dylan Gibbons,60kg,$1.65,false
5,2:40 pm Adama Midway Class 1 Handicap,2:40 pm,1600m,Hawkesbury,Class 1,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",3,Clear Blue Day,Clear Blue Day,Clear Blue Day,5,Richard & Will Freedman,Lee Magorrian,58.5kg,$8.5,false
5,2:40 pm Adama Midway Class 1 Handicap,2:40 pm,1600m,Hawkesbury,Class 1,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",4,Brannum,Brannum,Brannum,3,Theresa Bateup,Keagan Latham,56kg,$23,false
5,2:40 pm Adama Midway Class 1 Handicap,2:40 pm,1600m,Hawkesbury,Class 1,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",5,Flying Grey,Flying Grey,Flying Grey,7,Brad Widdup,Christian Reith,56kg,$12,false
5,2:40 pm Adama Midway Class 1 Handicap,2:40 pm,1600m,Hawkesbury,Class 1,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",6,Polo,Polo,Polo,8,Gary Portelli,Ashley Morgan,56kg,$8.5,false
5,2:40 pm Adama Midway Class 1 Handicap,2:40 pm,1600m,Hawkesbury,Class 1,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",7,Sox,Sox,Sox,9,Tommy Wong,Louis Beuzelin,55.5kg,$10,false
5,2:40 pm Adama Midway Class 1 Handicap,2:40 pm,1600m,Hawkesbury,Class 1,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",9,Percolate,Percolate,Percolate,1,Jason Deamer,Regan Bayliss,55kg,$18,false
5,2:40 pm Adama Midway Class 1 Handicap,2:40 pm,1600m,Hawkesbury,Class 1,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",10,Aranese,Aranese,Aranese,4,Amanda Turner,Mollie Fitzgerald (a-1.5),55kg,$10,false
5,2:40 pm Adama Midway Class 1 Handicap,2:40 pm,1600m,Hawkesbury,Class 1,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",2,Call Me Mojo,Call Me Mojo,Call Me Mojo,10,David Pfieffer,Tommy Berry,58.5kg,SCR,true
5,2:40 pm Adama Midway Class 1 Handicap,2:40 pm,1600m,Hawkesbury,Class 1,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",8,Mamma Mia,Mamma Mia,Mamma Mia,6,John Thompson,Rachel King,55kg,SCR,true
6,3:20 pm Floratine Products Group Class 1 Handicap,3:20 pm,1100m,Hawkesbury,Class 1,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",1,Matima,Matima,Matima,6,Gary Portelli,Tyler Schiller,62kg,$4.5,false
6,3:20 pm Floratine Products Group Class 1 Handicap,3:20 pm,1100m,Hawkesbury,Class 1,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",3,Diacon,Diacon,Diacon,3,Bjorn Baker,Tommy Berry,57kg,$2.8,false
6,3:20 pm Floratine Products Group Class 1 Handicap,3:20 pm,1100m,Hawkesbury,Class 1,Heavy 8,"+5m 1100-450, +3m 450 -WP, True remainder",4,Dubbo Boy,Dubbo Boy,Dubbo Boy,5,Danny Williams,Braith Nock,56.5kg,$11,false
