race_no,race_name,start_time,distance,track,grade,going,rail,no,horse,horse_name,name,barrier,trainer,jockey,weight,odds,scratched
2,11:35 am Midway Handicap,11:35 am,1500m,Randwick,Handicap,Soft 6,+3m Entire,10,The Mona Lisa,The Mona Lisa,The Mona Lisa,12,Paul & Martha Cave,Andrew Calder,56.5kg,$9.5,false
2,11:35 am Midway Handicap,11:35 am,1500m,Randwick,Handicap,Soft 6,+3m Entire,11,Horizons,Horizons,Horizons,1,Richard & Will Freedman,Chad Schofield,56kg,$8,false
2,11:35 am Midway Handicap,11:35 am,1500m,Randwick,Handicap,Soft 6,+3m Entire,12,Callistemon,Callistemon,Callistemon,4,Kerry Parker,Andrew Adkins,54.5kg,$6.5,false
2,11:35 am Midway Handicap,11:35 am,1500m,Randwick,Handicap,Soft 6,+3m Entire,13,Tom Cruising,Tom Cruising,Tom Cruising,17,Kerry Parker,Winona Costin,54.5kg,$61,false
2,11:35 am Midway Handicap,11:35 am,1500m,Randwick,Handicap,Soft 6,+3m Entire,14,Whoa Nellie,Whoa Nellie,Whoa Nellie,9,Brad Widdup,Tyler Schiller,54kg,$7,false
2,11:35 am Midway Handicap,11:35 am,1500m,Randwick,Handicap,Soft 6,+3m Entire,15,Highborn Harry,Highborn Harry,Highborn Harry,8,David Payne,Alysha Collett,54kg,$12,false
2,11:35 am Midway Handicap,11:35 am,1500m,Randwick,Handicap,Soft 6,+3m Entire,16,Sunsource,Sunsource,Sunsource,6,Robert Quinn,Adam Farragher,54kg,$91,false
2,11:35 am Midway Handicap,11:35 am,1500m,Randwick,Handicap,Soft 6,+3m Entire,2,Sonofdec,Sonofdec,Sonofdec,13,Jay Hopkins,Mollie Fitzgerald (a-3),61.5kg,SCR,true
2,11:35 am Midway Handicap,11:35 am,1500m,Randwick,Handicap,Soft 6,+3m Entire,3,Forbidden Riff,Forbidden Riff,Forbidden Riff,3,Richard & Will Freedman Braith,Nock A (a-1.5),61kg,SCR,true
2,11:35 am Midway Handicap,11:35 am,1500m,Randwick,Handicap,Soft 6,+3m Entire,4,Flying Embers,Flying Embers,Flying Embers,15,John Thompson,Nash Rawiller,60.5kg,SCR,true
2,11:35 am Midway Handicap,11:35 am,1500m,Randwick,Handicap,Soft 6,+3m Entire,8,Peace Officer,Peace Officer,Peace Officer,16,Clarry Conners,Ashley Morgan,57kg,SCR,true
2,11:35 am Midway Handicap,11:35 am,1500m,Randwick,Handicap,Soft 6,+3m Entire,17,Let's Fly,Let's Fly,Let's Fly,10,Richard &,Will Freedman,56.5kg,SCR,true
3,12:10 pm Tab Highway Handicap,12:10 pm,1100m,Randwick,Handicap,Soft 6,+3m Entire,1,First Landing,First Landing,First Landing,7,John Sprague,Aaron Bullock,62kg,$19,false
3,12:10 pm Tab Highway Handicap,12:10 pm,1100m,Randwick,Handicap,Soft 6,+3m Entire,2,Kreon,Kreon,Kreon,16,Danny Williams,Anna Roper (a-2),61.5kg,$27,false
3,12:10 pm Tab Highway Handicap,12:10 pm,1100m,Randwick,Handicap,Soft 6,+3m Entire,3,Capital Mac,Capital Mac,Capital Mac,4,Brett Robb,Izzy Neale (a-3),61kg,$27,false
3,12:10 pm Tab Highway Handicap,12:10 pm,1100m,Randwick,Handicap,Soft 6,+3m Entire,4,Exit Fee,Exit Fee,Exit Fee,3,Danny Williams,Adam Hyeronimus,61kg,$3.4,false
3,12:10 pm Tab Highway Handicap,12:10 pm,1100m,Randwick,Handicap,Soft 6,+3m Entire,5,Occult,Occult,Occult,8,Brett & Georgie Cavanough,Kerrin McEvoy,59.5kg,$9,false
3,12:10 pm Tab Highway Handicap,12:10 pm,1100m,Randwick,Handicap,Soft 6,+3m Entire,8,Wayburn,Wayburn,Wayburn,1,Matthew Dunn,Nash Rawiller,58.5kg,$3.5,false
3,12:10 pm Tab Highway Handicap,12:10 pm,1100m,Randwick,Handicap,Soft 6,+3m Entire,10,Ischyros,Ischyros,Ischyros,13,Scott Collings Braith,Nock A (a-1.5),56.5kg,$35,false
3,12:10 pm Tab Highway Handicap,12:10 pm,1100m,Randwick,Handicap,Soft 6,+3m Entire,12,Wear The Crown,Wear The Crown,Wear The Crown,2,Danielle Seib,Alysha Collett,56kg,$15,false
3,12:10 pm Tab Highway Handicap,12:10 pm,1100m,Randwick,Handicap,Soft 6,+3m Entire,13,Bullion Hunter,Bullion Hunter,Bullion Hunter,5,Rodney Northam,Reece Jones,56kg,$31,false
3,12:10 pm Tab Highway Handicap,12:10 pm,1100m,Randwick,Handicap,Soft 6,+3m Entire,14,She Within,She Within,She Within,14,Danny Williams,Chad Schofield,55.5kg,$15,false
3,12:10 pm Tab Highway Handicap,12:10 pm,1100m,Randwick,Handicap,Soft 6,+3m Entire,15,Sunrise Ridge,Sunrise Ridge,Sunrise Ridge,6,Greg Backhouse,Amy McLucas,54kg,$16,false
3,12:10 pm Tab Highway Handicap,12:10 pm,1100m,Randwick,Handicap,Soft 6,+3m Entire,16,Danxia,Danxia,Danxia,9,Colt Prosser,Dylan Gibbons,56kg,$34,false
3,12:10 pm Tab Highway Handicap,12:10 pm,1100m,Randwick,Handicap,Soft 6,+3m Entire,17,Chemtrail,Chemtrail,Chemtrail,19,Danny Williams,Tyler Schiller,56kg,$14,false
3,12:10 pm Tab Highway Handicap,12:10 pm,1100m,Randwick,Handicap,Soft 6,+3m Entire,18,Supreme Style,Supreme Style,Supreme Style,12,Paul Clisby,Siena Grima (a-2),54kg,$34,false
3,12:10 pm Tab Highway Handicap,12:10 pm,1100m,Randwick,Handicap,Soft 6,+3m Entire,6,Narcissist,Narcissist,Narcissist,10,Brett Mallyon,Mollie Fitzgerald (a-3),59kg,SCR,true
3,12:10 pm Tab Highway Handicap,12:10 pm,1100m,Randwick,Handicap,Soft 6,+3m Entire,7,Powder Man,Powder Man,Powder Man,17,Donna Grisedale,Jon Grisedale,58.5kg,SCR,true
3,12:10 pm Tab Highway Handicap,12:10 pm,1100m,Randwick,Handicap,Soft 6,+3m Entire,9,Ragga Ragga,Ragga Ragga,Ragga Ragga,15,Keith Dryden & Libby Snowden,Andrew Adkins,57.5kg,SCR,true
3,12:10 pm Tab Highway Handicap,12:10 pm,1100m,Randwick,Handicap,Soft 6,+3m Entire,11,Nirmata,Nirmata,Nirmata,20,,Craig Martin,56.5kg,SCR,true
3,12:10 pm Tab Highway Handicap,12:10 pm,1100m,Randwick,Handicap,Soft 6,+3m Entire,19,Molteuno,Molteuno,Molteuno,18,Tash Burleigh,Adrian Layt,54kg,SCR,true
3,12:10 pm Tab Highway Handicap,12:10 pm,1100m,Randwick,Handicap,Soft 6,+3m Entire,20,Golden Copper,Golden Copper,Golden Copper,11,Aiden,St Vincent,54kg,SCR,true
4,12:45 pm 50 Year And Life Member Handicap,12:45 pm,1600m,Randwick,Handicap,Soft 6,+3m Entire,1,Until Valhalla,Until Valhalla,Until Valhalla,6,Ciaron Maher,William Stanley (a-3),62.5kg,$18,false
4,12:45 pm 50 Year And Life Member Handicap,12:45 pm,1600m,Randwick,Handicap,Soft 6,+3m Entire,2,Extraordinaire,Extraordinaire,Extraordinaire,8,Annabel & Rob Archibald,Mollie Fitzgerald (a-3),59kg,$41,false
4,12:45 pm 50 Year And Life Member Handicap,12:45 pm,1600m,Randwick,Handicap,Soft 6,+3m Entire,3,Bravissima,Bravissima,Bravissima,3,Matthew Dale,Nash Rawiller,58.5kg,$9.5,false
4,12:45 pm 50 Year And Life Member Handicap,12:45 pm,1600m,Randwick,Handicap,Soft 6,+3m Entire,4,Island Dream,Island Dream,Island Dream,7,Chris Waller,Tyler Schiller,58.5kg,$13,false
4,12:45 pm 50 Year And Life Member Handicap,12:45 pm,1600m,Randwick,Handicap,Soft 6,+3m Entire,5,Amreekiyah,Amreekiyah,Amreekiyah,9,Peter Snowden,Chad Schofield,58kg,$5,false
4,12:45 pm 50 Year And Life Member Handicap,12:45 pm,1600m,Randwick,Handicap,Soft 6,+3m Entire,6,Just Glamourous,Just Glamourous,Just Glamourous,10,Joseph Pride,Adam Hyeronimus,58kg,$7,false
4,12:45 pm 50 Year And Life Member Handicap,12:45 pm,1600m,Randwick,Handicap,Soft 6,+3m Entire,7,Pleasure Artist,Pleasure Artist,Pleasure Artist,4,Richard & Will Freedman,Ashley Morgan,58kg,$35,false
4,12:45 pm 50 Year And Life Member Handicap,12:45 pm,1600m,Randwick,Handicap,Soft 6,+3m Entire,8,Bird Whistle,Bird Whistle,Bird Whistle,5,Brett & Georgie Cavanough,Kerrin McEvoy,56.5kg,$6.75,false
4,12:45 pm 50 Year And Life Member Handicap,12:45 pm,1600m,Randwick,Handicap,Soft 6,+3m Entire,9,Dances With Hooves,Dances With Hooves,Dances With Hooves,2,Cameron Crockett Braith,Nock A (a-1.5),56.5kg,$41,false
4,12:45 pm 50 Year And Life Member Handicap,12:45 pm,1600m,Randwick,Handicap,Soft 6,+3m Entire,10,Nasebah,Nasebah,Nasebah,1,Chris Waller,Siena Grima (a-2),56.5kg,$2.6,false
4,12:45 pm 50 Year And Life Member Handicap,12:45 pm,1600m,Randwick,Handicap,Soft 6,+3m Entire,11,Let's Fly,Let's Fly,Let's Fly,11,Richard & Will Freedman,Alysha Collett,55.5kg,$67,false
5,1:20 pm Foundation Female Member Handicap,1:20 pm,2000m,Randwick,Handicap,Soft 6,+3m Entire,1,Agent Zero,Agent Zero,Agent Zero,12,Ciaron Maher,Nash Rawiller,60kg,$8,false
5,1:20 pm Foundation Female Member Handicap,1:20 pm,2000m,Randwick,Handicap,Soft 6,+3m Entire,2,Engine Of War,Engine Of War,Engine Of War,10,Mick Price & Michael Kent Jnr,Ashley Morgan,59kg,$12,false
5,1:20 pm Foundation Female Member Handicap,1:20 pm,2000m,Randwick,Handicap,Soft 6,+3m Entire,3,Decalogue,Decalogue,Decalogue,8,Ciaron Maher,Chad Schofield,56kg,$4,false
5,1:20 pm Foundation Female Member Handicap,1:20 pm,2000m,Randwick,Handicap,Soft 6,+3m Entire,4,Tequisoda,Tequisoda,Tequisoda,7,Brad Widdup,Kerrin McEvoy,56kg,$11,false
5,1:20 pm Foundation Female Member Handicap,1:20 pm,2000m,Randwick,Handicap,Soft 6,+3m Entire,5,Salt Spray,Salt Spray,Salt Spray,11,Chris Waller,Sam Clipperton,55kg,$21,false
5,1:20 pm Foundation Female Member Handicap,1:20 pm,2000m,Randwick,Handicap,Soft 6,+3m Entire,7,Angel City,Angel City,Angel City,4,Matthew Smith,Pierre Boudvillain,54kg,$10,false
5,1:20 pm Foundation Female Member Handicap,1:20 pm,2000m,Randwick,Handicap,Soft 6,+3m Entire,8,Eynesbury,Eynesbury,Eynesbury,9,Chris Waller,Tyler Schiller,54kg,$14,false
5,1:20 pm Foundation Female Member Handicap,1:20 pm,2000m,Randwick,Handicap,Soft 6,+3m Entire,9,Simply Gold,Simply Gold,Simply Gold,2,Annabel & Rob Archibald,Alysha Collett,54kg,$11,false
5,1:20 pm Foundation Female Member Handicap,1:20 pm,2000m,Randwick,Handicap,Soft 6,+3m Entire,10,Don't Tell Polly,Don't Tell Polly,Don't Tell Polly,6,Brad Widdup,Dylan Gibbons,54kg,$101,false
5,1:20 pm Foundation Female Member Handicap,1:20 pm,2000m,Randwick,Handicap,Soft 6,+3m Entire,11,Sunsprite,Sunsprite,Sunsprite,3,Annabel & Rob Archibald Braith,Nock A (a-1.5),53kg,$3.3,false
5,1:20 pm Foundation Female Member Handicap,1:20 pm,2000m,Randwick,Handicap,Soft 6,+3m Entire,12,Sablonneuse,Sablonneuse,Sablonneuse,1,Theresa Bateup Jean,Van Overmeire,53kg,$101,false
5,1:20 pm Foundation Female Member Handicap,1:20 pm,2000m,Randwick,Handicap,Soft 6,+3m Entire,6,Polo,Polo,Polo,5,,Gary Portelli,54kg,SCR,true
6,1:55 pm Cornerstone Risk Group Handicap,1:55 pm,1000m,Randwick,Handicap,Soft 6,+3m Entire,1,Amazing Eagle,Amazing Eagle,Amazing Eagle,8,Bjorn Baker,Nash Rawiller,61kg,$6.5,false
6,1:55 pm Cornerstone Risk Group Handicap,1:55 pm,1000m,Randwick,Handicap,Soft 6,+3m Entire,3,Big Red Tequila,Big Red Tequila,Big Red Tequila,3,Joseph Pride,Sam Clipperton,58kg,$4.8,false
6,1:55 pm Cornerstone Risk Group Handicap,1:55 pm,1000m,Randwick,Handicap,Soft 6,+3m Entire,4,Prima Bella,Prima Bella,Prima Bella,5,Matthew Smith,Ashley Morgan,58kg,$9.5,false
6,1:55 pm Cornerstone Risk Group Handicap,1:55 pm,1000m,Randwick,Handicap,Soft 6,+3m Entire,6,Ice Kool,Ice Kool,Ice Kool,7,David Pfieffer,Jay Ford,56.5kg,$2.5,false
6,1:55 pm Cornerstone Risk Group Handicap,1:55 pm,1000m,Randwick,Handicap,Soft 6,+3m Entire,7,Pride To Follow,Pride To Follow,Pride To Follow,12,Brett & Georgie Cavanough,Alysha Collett,55kg,$41,false
6,1:55 pm Cornerstone Risk Group Handicap,1:55 pm,1000m,Randwick,Handicap,Soft 6,+3m Entire,8,Rantan,Rantan,Rantan,15,Ron Quinton,Dylan Gibbons,55kg,$31,false
6,1:55 pm Cornerstone Risk Group Handicap,1:55 pm,1000m,Randwick,Handicap,Soft 6,+3m Entire,9,Tequila Baby,Tequila Baby,Tequila Baby,11,Brad Widdup Braith,Nock A (a-1.5),55kg,$51,false
6,1:55 pm Cornerstone Risk Group Handicap,1:55 pm,1000m,Randwick,Handicap,Soft 6,+3m Entire,10,Vella's Best,Vella's Best,Vella's Best,1,Gratz Vella,Winona Costin,55kg,$51,false
6,1:55 pm Cornerstone Risk Group Handicap,1:55 pm,1000m,Randwick,Handicap,Soft 6,+3m Entire,11,Bel Merci,Bel Merci,Bel Merci,17,Ciaron Maher,Chad Schofield (a0.5),54.5kg,$26,false
6,1:55 pm Cornerstone Risk Group Handicap,1:55 pm,1000m,Randwick,Handicap,Soft 6,+3m Entire,12,Island Dec,Island Dec,Island Dec,6,Robert & Luke Price,Siena Grima (a-2),53kg,$31,false
6,1:55 pm Cornerstone Risk Group Handicap,1:55 pm,1000m,Randwick,Handicap,Soft 6,+3m Entire,13,Massira,Massira,Massira,16,Matthew Dale Jean,Van Overmeire,53kg,$35,false
6,1:55 pm Cornerstone Risk Group Handicap,1:55 pm,1000m,Randwick,Handicap,Soft 6,+3m Entire,14,Against The Law,Against The Law,Against The Law,4,Bryce Heys,Mollie Fitzgerald (a-3),52.5kg,$34,false
6,1:55 pm Cornerstone Risk Group Handicap,1:55 pm,1000m,Randwick,Handicap,Soft 6,+3m Entire,16,Dear Jewel,Dear Jewel,Dear Jewel,2,Joseph Pride,Andrew Adkins,52kg,$26,false
6,1:55 pm Cornerstone Risk Group Handicap,1:55 pm,1000m,Randwick,Handicap,Soft 6,+3m Entire,2,Istolea Merc,Istolea Merc,Istolea Merc,9,Bjorn Baker,Aaron Bullock,58.5kg,SCR,true
6,1:55 pm Cornerstone Risk Group Handicap,1:55 pm,1000m,Randwick,Handicap,Soft 6,+3m Entire,5,Winning Proposal,Winning Proposal,Winning Proposal,13,John Thompson,Anna Roper (a-2),58kg,SCR,true
6,1:55 pm Cornerstone Risk Group Handicap,1:55 pm,1000m,Randwick,Handicap,Soft 6,+3m Entire,15,Spartus,Spartus,Spartus,10,Fabio Martino,Reece Jones,52.5kg,SCR,true
6,1:55 pm Cornerstone Risk Group Handicap,1:55 pm,1000m,Randwick,Handicap,Soft 6,+3m Entire,17,Silencio Porfavor,Silencio Porfavor,Silencio Porfavor,14,Matthew Smith,Tyler Schiller,52kg,SCR,true
7,2:30 pm Asahi Super Dry Handicap,2:30 pm,1300m,Randwick,Handicap,Soft 6,+3m Entire,1,Ostraka,Ostraka,Ostraka,14,Annabel & Rob Archibald,Mollie Fitzgerald (a-3),62.5kg,$19,false
7,2:30 pm Asahi Super Dry Handicap,2:30 pm,1300m,Randwick,Handicap,Soft 6,+3m Entire,2,Compelling Truth,Compelling Truth,Compelling Truth,10,Mack Griffith,William Stanley (a-3),61kg,$61,false
7,2:30 pm Asahi Super Dry Handicap,2:30 pm,1300m,Randwick,Handicap,Soft 6,+3m Entire,3,Point And,Point And,Point And,12,Bjorn Baker,Aaron Bullock,60.5kg,$6,false
7,2:30 pm Asahi Super Dry Handicap,2:30 pm,1300m,Randwick,Handicap,Soft 6,+3m Entire,4,Cool Jakey,Cool Jakey,Cool Jakey,13,Joseph Pride,Adam Hyeronimus,60kg,$7.5,false
7,2:30 pm Asahi Super Dry Handicap,2:30 pm,1300m,Randwick,Handicap,Soft 6,+3m Entire,5,Mighty Ulysses,Mighty Ulysses,Mighty Ulysses,7,Annabel & Rob Archibald,Dylan Gibbons,60kg,$71,false
7,2:30 pm Asahi Super Dry Handicap,2:30 pm,1300m,Randwick,Handicap,Soft 6,+3m Entire,6,Midnight Dynamite,Midnight Dynamite,Midnight Dynamite,20,Bjorn Baker,Joshua Parr,59kg,$2.4,false
7,2:30 pm Asahi Super Dry Handicap,2:30 pm,1300m,Randwick,Handicap,Soft 6,+3m Entire,7,Manhood,Manhood,Manhood,11,Annabel & Rob Archibald,Alysha Collett,58.5kg,$81,false
7,2:30 pm Asahi Super Dry Handicap,2:30 pm,1300m,Randwick,Handicap,Soft 6,+3m Entire,8,Elliptical,Elliptical,Elliptical,18,Chris Waller,Tyler Schiller,58kg,$61,false
7,2:30 pm Asahi Super Dry Handicap,2:30 pm,1300m,Randwick,Handicap,Soft 6,+3m Entire,9,Gallant Star,Gallant Star,Gallant Star,19,Brett Robb,Izzy Neale (a-3),58kg,$15,false
7,2:30 pm Asahi Super Dry Handicap,2:30 pm,1300m,Randwick,Handicap,Soft 6,+3m Entire,10,Hollywood Hero,Hollywood Hero,Hollywood Hero,5,Bjorn Baker,Ashley Morgan,58kg,$34,false
7,2:30 pm Asahi Super Dry Handicap,2:30 pm,1300m,Randwick,Handicap,Soft 6,+3m Entire,11,Lugh,Lugh,Lugh,8,Ciaron Maher,Nash Rawiller,58kg,$6.5,false
7,2:30 pm Asahi Super Dry Handicap,2:30 pm,1300m,Randwick,Handicap,Soft 6,+3m Entire,12,Redford,Redford,Redford,4,Stuart Kendrick,Siena Grima (a-2),58kg,$31,false
7,2:30 pm Asahi Super Dry Handicap,2:30 pm,1300m,Randwick,Handicap,Soft 6,+3m Entire,13,Astero,Astero,Astero,3,Matthew Smith,Andrew Adkins,57.5kg,$51,false
7,2:30 pm Asahi Super Dry Handicap,2:30 pm,1300m,Randwick,Handicap,Soft 6,+3m Entire,14,Coco Jamboo,Coco Jamboo,Coco Jamboo,2,Annabel & Rob Archibald Braith,Nock A (a-1.5),55.5kg,$15,false
7,2:30 pm Asahi Super Dry Handicap,2:30 pm,1300m,Randwick,Handicap,Soft 6,+3m Entire,15,Imposant,Imposant,Imposant,6,Kris Lees,Kerrin McEvoy,55kg,SCR,true
7,2:30 pm Asahi Super Dry Handicap,2:30 pm,1300m,Randwick,Handicap,Soft 6,+3m Entire,16,Caesars Palace,Caesars Palace,Caesars Palace,1,,Craig Ritchie,57kg,SCR,true
7,2:30 pm Asahi Super Dry Handicap,2:30 pm,1300m,Randwick,Handicap,Soft 6,+3m Entire,17,Sunshineinmypocket,Sunshineinmypocket,Sunshineinmypocket,16,Ciaron Maher,Chad Schofield,57kg,SCR,true
7,2:30 pm Asahi Super Dry Handicap,2:30 pm,1300m,Randwick,Handicap,Soft 6,+3m Entire,18,Felix Majestic,Felix Majestic,Felix Majestic,15,Gary Nickson,Winona Costin,56kg,SCR,true
7,2:30 pm Asahi Super Dry Handicap,2:30 pm,1300m,Randwick,Handicap,Soft 6,+3m Entire,19,Mickey's Medal,Mickey's Medal,Mickey's Medal,9,Annabel & Rob Archibald,Anna Roper (a-2),55kg,SCR,true
7,2:30 pm Asahi Super Dry Handicap,2:30 pm,1300m,Randwick,Handicap,Soft 6,+3m Entire,20,Bandi's Boy,Bandi's Boy,Bandi's Boy,17,Danny Williams,Jay Ford,54.5kg,SCR,true
8,3:05 pm Bob Charley Ao Stakes,3:05 pm,1100m,Randwick,,Soft 6,+3m Entire,2,Dragonstone,Dragonstone,Dragonstone,16,Joseph Pride,Adam Hyeronimus,59.5kg,$23,false
8,3:05 pm Bob Charley Ao Stakes,3:05 pm,1100m,Randwick,,Soft 6,+3m Entire,3,General Salute,General Salute,General Salute,5,Gerald Ryan & Sterling Alexiou,Joshua Parr,59kg,$5,false
8,3:05 pm Bob Charley Ao Stakes,3:05 pm,1100m,Randwick,,Soft 6,+3m Entire,4,Accredited,Accredited,Accredited,12,Joseph Pride,Nash Rawiller,58kg,$6.5,false
8,3:05 pm Bob Charley Ao Stakes,3:05 pm,1100m,Randwick,,Soft 6,+3m Entire,5,Brudenell,Brudenell,Brudenell,2,Kris Lees,Aaron Bullock,58kg,$9.5,false
8,3:05 pm Bob Charley Ao Stakes,3:05 pm,1100m,Randwick,,Soft 6,+3m Entire,6,Infancy,Infancy,Infancy,10,Kris Lees,Dylan Gibbons,56.5kg,$16,false
8,3:05 pm Bob Charley Ao Stakes,3:05 pm,1100m,Randwick,,Soft 6,+3m Entire,7,Chidiac,Chidiac,Chidiac,11,Brett & Georgie Cavanough Braith,Nock A,55kg,$7,false
8,3:05 pm Bob Charley Ao Stakes,3:05 pm,1100m,Randwick,,Soft 6,+3m Entire,8,The Black Cloud,The Black Cloud,The Black Cloud,9,Joseph Pride,Sam Clipperton,55kg,$10,false
8,3:05 pm Bob Charley Ao Stakes,3:05 pm,1100m,Randwick,,Soft 6,+3m Entire,10,Romeo's Choice,Romeo's Choice,Romeo's Choice,7,Richard Litt,Tyler Schiller,53kg,$23,false
8,3:05 pm Bob Charley Ao Stakes,3:05 pm,1100m,Randwick,,Soft 6,+3m Entire,12,Imperial Force,Imperial Force,Imperial Force,4,Bjorn Baker,Winona Costin,53kg,$27,false
8,3:05 pm Bob Charley Ao Stakes,3:05 pm,1100m,Randwick,,Soft 6,+3m Entire,13,Harry's Bar,Harry's Bar,Harry's Bar,3,Paul Murray Jean,Van Overmeire,53kg,$15,false
8,3:05 pm Bob Charley Ao Stakes,3:05 pm,1100m,Randwick,,Soft 6,+3m Entire,16,Wanaruah,Wanaruah,Wanaruah,14,Brett & Georgie Cavanough,Kerrin McEvoy,54kg,$4.8,false
8,3:05 pm Bob Charley Ao Stakes,3:05 pm,1100m,Randwick,,Soft 6,+3m Entire,1,In Flight,In Flight,In Flight,1,Joseph Pride,Andrew Adkins,59.5kg,SCR,true
8,3:05 pm Bob Charley Ao Stakes,3:05 pm,1100m,Randwick,,Soft 6,+3m Entire,9,Monte Supreme,Monte Supreme,Monte Supreme,8,Bjorn Baker,Ashley Morgan,53.5kg,SCR,true
8,3:05 pm Bob Charley Ao Stakes,3:05 pm,1100m,Randwick,,Soft 6,+3m Entire,11,Scampi,Scampi,Scampi,15,Ciaron Maher,Adam Farragher,53kg,SCR,true
8,3:05 pm Bob Charley Ao Stakes,3:05 pm,1100m,Randwick,,Soft 6,+3m Entire,14,Dollar Magic,Dollar Magic,Dollar Magic,13,Sara Ryan,Reece Jones,53kg,SCR,true
8,3:05 pm Bob Charley Ao Stakes,3:05 pm,1100m,Randwick,,Soft 6,+3m Entire,15,Memoria,Memoria,Memoria,6,Kris Lees,Alysha Collett,53kg,SCR,true
9,3:40 pm Cactus Imaging Handicap,3:40 pm,1600m,Randwick,Handicap,Soft 6,+3m Entire,2,Know Thyself,Know Thyself,Know Thyself,21,Paul Messara & Leah Gavranich,Aaron Bullock,59kg,$6.5,false
