race_id,track,race_no,race_title,distance,grade,going,rail,runner_no,no,horse,horse_name,name,barrier,trainer,jockey,odds,w_ir
R9,Scone,9,3:50 pm Arrowfield Dark Jewel Classic [Group 3],1400m,Group 3,Good 4,"+3m 1000m - 400m, True Remainder",14,14,Imposant,Imposant,Imposant,16,Kris Lees,Tyler Schiller,$31,8.1
R9,Scone,9,3:50 pm Arrowfield Dark Jewel Classic [Group 3],1400m,Group 3,Good 4,"+3m 1000m - 400m, True Remainder",15,15,Countyourblessings,Countyourblessings,Countyourblessings,6,Tom Charlton,Andrew Adkins,$46,8.2
R9,Scone,9,3:50 pm Arrowfield Dark Jewel Classic [Group 3],1400m,Group 3,Good 4,"+3m 1000m - 400m, True Remainder",16,16,Dark Glitter,Dark Glitter,Dark Glitter,8,Mike Van Gestel,Reece Jones,$61,8.6
R9,Scone,9,3:50 pm Arrowfield Dark Jewel Classic [Group 3],1400m,Group 3,Good 4,"+3m 1000m - 400m, True Remainder",17,17,Yes Lulu,Yes Lulu,Yes Lulu,7,Ciaron Maher,Adam Farragher,$29,8.2
R9,Scone,9,3:50 pm Arrowfield Dark Jewel Classic [Group 3],1400m,Group 3,Good 4,"+3m 1000m - 400m, True Remainder",19,19,Oakfield Jupiter,Oakfield Jupiter,Oakfield Jupiter,3,Damien Lane,Jay Ford,$31,4.9
R10,Scone,10,4:30 pm Darley Luskin Star Stakes [Listed Race],1300m,Listed,Good 4,"+3m 1000m - 400m, True Remainder",1,1,Estadio Mestalla,Estadio Mestalla,Estadio Mestalla,6,Joseph Pride,Jason Collett,$17,6.5
R10,Scone,10,4:30 pm Darley Luskin Star Stakes [Listed Race],1300m,Listed,Good 4,"+3m 1000m - 400m, True Remainder",2,2,Linebacker,Linebacker,Linebacker,8,Tom Charlton,Zac Lloyd,$2.6,5.3
R10,Scone,10,4:30 pm Darley Luskin Star Stakes [Listed Race],1300m,Listed,Good 4,"+3m 1000m - 400m, True Remainder",3,3,Zou Sensation,Zou Sensation,Zou Sensation,1,Leon & Troy Corstens & Will Larkin,Tom Sherry,$9.5,4.4
R10,Scone,10,4:30 pm Darley Luskin Star Stakes [Listed Race],1300m,Listed,Good 4,"+3m 1000m - 400m, True Remainder",6,6,Infancy,Infancy,Infancy,3,Kris Lees,Dylan Gibbons,$20,10.4
R10,Scone,10,4:30 pm Darley Luskin Star Stakes [Listed Race],1300m,Listed,Good 4,"+3m 1000m - 400m, True Remainder",7,7,Know Thyself,Know Thyself,Know Thyself,5,Paul Messara & Leah Gavranich,Ashley Morgan,$12,5.1
R10,Scone,10,4:30 pm Darley Luskin Star Stakes [Listed Race],1300m,Listed,Good 4,"+3m 1000m - 400m, True Remainder",8,8,Whinchat,Whinchat,Whinchat,19,David Pfieffer,Jay Ford,$10,2.8
R10,Scone,10,4:30 pm Darley Luskin Star Stakes [Listed Race],1300m,Listed,Good 4,"+3m 1000m - 400m, True Remainder",10,10,Gallant Star,Gallant Star,Gallant Star,20,Brett Robb,Sam Clipperton,$35,6.1
R10,Scone,10,4:30 pm Darley Luskin Star Stakes [Listed Race],1300m,Listed,Good 4,"+3m 1000m - 400m, True Remainder",12,12,Williamsburg,Williamsburg,Williamsburg,7,Brett & Georgie Cavanough,Andrew Adkins,$51,6.2
R10,Scone,10,4:30 pm Darley Luskin Star Stakes [Listed Race],1300m,Listed,Good 4,"+3m 1000m - 400m, True Remainder",13,13,Captain Furai,Captain Furai,Captain Furai,10,Chris Waller,Kerrin McEvoy,$7.5,4.7
R10,Scone,10,4:30 pm Darley Luskin Star Stakes [Listed Race],1300m,Listed,Good 4,"+3m 1000m - 400m, True Remainder",14,14,Sun God,Sun God,Sun God,2,Chris Waller,Tyler Schiller,$13,5.7
R10,Scone,10,4:30 pm Darley Luskin Star Stakes [Listed Race],1300m,Listed,Good 4,"+3m 1000m - 400m, True Remainder",15,15,Phearson,Phearson,Phearson,13,Sara Ryan,Alysha Collett,$19,6.4
R10,Scone,10,4:30 pm Darley Luskin Star Stakes [Listed Race],1300m,Listed,Good 4,"+3m 1000m - 400m, True Remainder",16,16,Point And,Point And,Point And,11,Bjorn Baker,Rachel King,$21,9.4
R10,Scone,10,4:30 pm Darley Luskin Star Stakes [Listed Race],1300m,Listed,Good 4,"+3m 1000m - 400m, True Remainder",19,19,Promitto,Promitto,Promitto,18,David Atkins,Christian Reith,$151,4.2
