race_id,track,race_no,race_title,distance,grade,going,rail,runner_no,no,horse,horse_name,name,barrier,trainer,jockey,odds,w_ir
R4,Warwick Farm,4,2:35 pm Precise Air Handicap,1600m,Handicap,Heavy 8,True,3,3,Hovland,Hovland,Hovland,11,Tom Charlton,Zac Lloyd,$6,4.4
R4,Warwick Farm,4,2:35 pm Precise Air Handicap,1600m,Handicap,Heavy 8,True,5,5,Scalextrics,Scalextrics,Scalextrics,4,Matthew Smith,Kerrin McEvoy,$10,6.4
R4,Warwick Farm,4,2:35 pm Precise Air Handicap,1600m,Handicap,Heavy 8,True,6,6,Mojave River,Mojave River,Mojave River,6,Chris Waller,James McDonald,$4.5,6.3
R4,Warwick Farm,4,2:35 pm Precise Air Handicap,1600m,Handicap,Heavy 8,True,7,7,Sting In The Tail,Sting In The Tail,Sting In The Tail,3,Chris Waller,Tommy Berry,$13,7.3
R4,Warwick Farm,4,2:35 pm Precise Air Handicap,1600m,Handicap,Heavy 8,True,8,8,Fioprospero,Fioprospero,Fioprospero,1,Matthew Smith,Ashley Morgan,$31,7.3
R4,Warwick Farm,4,2:35 pm Precise Air Handicap,1600m,Handicap,Heavy 8,True,9,9,Rush Attack,Rush Attack,Rush Attack,2,Nathan Doyle,Shannen Llewellyn (a-3),$23,6.1
R4,Warwick Farm,4,2:35 pm Precise Air Handicap,1600m,Handicap,Heavy 8,True,11,11,Superfabulistic,Superfabulistic,Superfabulistic,7,Gai Waterhouse & Adrian Bott,Rachel King,$2.2,2.9
R5,Warwick Farm,5,3:10 pm Schweppes Handicap,2110m,Handicap,Heavy 8,True,1,1,Centenario,Centenario,Centenario,16,Gai Waterhouse & Adrian Bott,Zac Wadick (a-2),$12,6.4
R5,Warwick Farm,5,3:10 pm Schweppes Handicap,2110m,Handicap,Heavy 8,True,2,2,Just Flying,Just Flying,Just Flying,15,Robert Heathcote,Coriah Keatings (a-3),$19,2.9
R5,Warwick Farm,5,3:10 pm Schweppes Handicap,2110m,Handicap,Heavy 8,True,3,3,Majorian,Majorian,Majorian,2,Annabel & Rob Archibald,Braith Nock (a-1.5),$29,5.4
R5,Warwick Farm,5,3:10 pm Schweppes Handicap,2110m,Handicap,Heavy 8,True,4,4,Subarctic,Subarctic,Subarctic,13,Matthew Smith,Tyler Schiller,$19,6.5
R5,Warwick Farm,5,3:10 pm Schweppes Handicap,2110m,Handicap,Heavy 8,True,5,5,Black Babylon,Black Babylon,Black Babylon,4,Annabel & Rob Archibald,Tom Sherry,$16,6.6
R5,Warwick Farm,5,3:10 pm Schweppes Handicap,2110m,Handicap,Heavy 8,True,6,6,Blacklist,Blacklist,Blacklist,5,Mack Griffith,Tim Clark,$10,5.4
R5,Warwick Farm,5,3:10 pm Schweppes Handicap,2110m,Handicap,Heavy 8,True,8,8,So Suave,So Suave,So Suave,1,Chris Waller,James McDonald,$2.8,5
R5,Warwick Farm,5,3:10 pm Schweppes Handicap,2110m,Handicap,Heavy 8,True,9,9,Natoya,Natoya,Natoya,10,John Sargent,Zac Lloyd,$9.5,6.8
R5,Warwick Farm,5,3:10 pm Schweppes Handicap,2110m,Handicap,Heavy 8,True,11,11,Dolce Dior,Dolce Dior,Dolce Dior,7,Peter Snowden,Mitch Stapleford (a-3),$18,3.9
R5,Warwick Farm,5,3:10 pm Schweppes Handicap,2110m,Handicap,Heavy 8,True,12,12,California Grass,California Grass,California Grass,12,John Thompson,Alysha Collett,$21,8.1
R5,Warwick Farm,5,3:10 pm Schweppes Handicap,2110m,Handicap,Heavy 8,True,13,13,Michelangelo,Michelangelo,Michelangelo,3,Dean Mirfin,Rachel King,$12,8.3
R5,Warwick Farm,5,3:10 pm Schweppes Handicap,2110m,Handicap,Heavy 8,True,15,15,Lupa Capitolina,Lupa Capitolina,Lupa Capitolina,8,Joseph Pride,Kerrin McEvoy,$5.5,8.6
R6,Warwick Farm,6,3:45 pm Asahi Super Dry Handicap,1100m,Handicap,Heavy 8,True,1,1,Glorious Moments,Glorious Moments,Glorious Moments,14,Jim & Greg Lee,James McDonald,$2.25,5.8
R6,Warwick Farm,6,3:45 pm Asahi Super Dry Handicap,1100m,Handicap,Heavy 8,True,5,5,Madrina,Madrina,Madrina,12,Nick Olive,Coriah Keatings (a-3),$9,3.4
R6,Warwick Farm,6,3:45 pm Asahi Super Dry Handicap,1100m,Handicap,Heavy 8,True,6,6,Formal,Formal,Formal,5,Nathan Doyle,Shannen Llewellyn (a-3),$18,3.3
R6,Warwick Farm,6,3:45 pm Asahi Super Dry Handicap,1100m,Handicap,Heavy 8,True,10,10,Heuristic,Heuristic,Heuristic,10,Bjorn Baker,Dylan Gibbons,$15,5.3
R6,Warwick Farm,6,3:45 pm Asahi Super Dry Handicap,1100m,Handicap,Heavy 8,True,13,13,Confidentiality,Confidentiality,Confidentiality,9,Joseph Pride,Sam Clipperton,$2.7,3.5
