race_id,track,race_no,race_title,distance,grade,going,rail,runner_no,no,horse,horse_name,name,barrier,trainer,jockey,odds,w_ir
R4,Albury,4,2:35 pm Bur Real Estate Maiden Handicap,1400m,Maiden,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",6,6,Mr Magnificence,Mr Magnificence,Mr Magnificence,8,Todd Smart,Coriah Keatings,$4.4,3
R4,Albury,4,2:35 pm Bur Real Estate Maiden Handicap,1400m,Maiden,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",7,7,Shallow River,Shallow River,Shallow River,14,Ron Stubbs,Jason Lyon,$51,10
R4,Albury,4,2:35 pm Bur Real Estate Maiden Handicap,1400m,Maiden,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",8,8,Pierata Star,Pierata Star,Pierata Star,3,Gary Colvin,Jeff Penza,$9,6.7
R4,Albury,4,2:35 pm Bur Real Estate Maiden Handicap,1400m,Maiden,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",11,11,Etched In Blue,Etched In Blue,Etched In Blue,4,Toby Lake,Holly Durnan,$20,3.8
R4,Albury,4,2:35 pm Bur Real Estate Maiden Handicap,1400m,Maiden,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",14,14,Sweet Smile,Sweet Smile,Sweet Smile,6,Shane Bloomfield,Bradley Vale,$81,9
R4,Albury,4,2:35 pm Bur Real Estate Maiden Handicap,1400m,Maiden,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",15,15,Meka Vibe,Meka Vibe,Meka Vibe,5,Scott McIntosh,Cory Parish,$5,6.2
R4,Albury,4,2:35 pm Bur Real Estate Maiden Handicap,1400m,Maiden,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",17,17,Dalsicon,Dalsicon,Dalsicon,12,David O'Prey,Milos Bunjevac,$41,4
R4,Albury,4,2:35 pm Bur Real Estate Maiden Handicap,1400m,Maiden,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",18,18,Burning Issues,Burning Issues,Burning Issues,2,Craig Widdison,Chelsea Taylor,$9,6.1
R4,Albury,4,2:35 pm Bur Real Estate Maiden Handicap,1400m,Maiden,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",19,19,Sir Basil,Sir Basil,Sir Basil,1,John & Chris Ledger,Brittany Button (a-1.5),$67,8.5
R5,Albury,5,3:10 pm Pogson Cronin Kerr Benchmark 58 Handicap,2000m,BM58,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",1,1,Doc March,Doc March,Doc March,9,Gary Colvin,Jeff Penza,$6,6.6
R5,Albury,5,3:10 pm Pogson Cronin Kerr Benchmark 58 Handicap,2000m,BM58,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",2,2,Hells Spirit,Hells Spirit,Hells Spirit,3,Kym Davison,Brittany Button (a-1.5),$3,4.8
R5,Albury,5,3:10 pm Pogson Cronin Kerr Benchmark 58 Handicap,2000m,BM58,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",3,3,Justifiably,Justifiably,Justifiably,6,Darrell Burnet,Blaike McDougall,$6.5,4.5
R5,Albury,5,3:10 pm Pogson Cronin Kerr Benchmark 58 Handicap,2000m,BM58,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",4,4,First Day,First Day,First Day,8,Ben Brisbourne,Cory Parish,$8,6.9
R5,Albury,5,3:10 pm Pogson Cronin Kerr Benchmark 58 Handicap,2000m,BM58,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",5,5,King Edward,King Edward,King Edward,1,Matthew Kelley,Brodie Loy,$15,6.3
R5,Albury,5,3:10 pm Pogson Cronin Kerr Benchmark 58 Handicap,2000m,BM58,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",6,6,Sorry Sunshine,Sorry Sunshine,Sorry Sunshine,7,Doug Gorrel,Caine Stuart (a-2),$29,8.2
R5,Albury,5,3:10 pm Pogson Cronin Kerr Benchmark 58 Handicap,2000m,BM58,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",8,8,Overloaded,Overloaded,Overloaded,2,Gerald Egan,Pierre Boudvillain,$7,5.8
R5,Albury,5,3:10 pm Pogson Cronin Kerr Benchmark 58 Handicap,2000m,BM58,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",9,9,Mr Tadashi,Mr Tadashi,Mr Tadashi,11,Doug Gorrel,Jake Duffy,$23,4.8
R5,Albury,5,3:10 pm Pogson Cronin Kerr Benchmark 58 Handicap,2000m,BM58,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",10,10,Just Like Liam,Just Like Liam,Just Like Liam,5,Garry Worsnop,Brendan Ward,$8.5,6.4
R5,Albury,5,3:10 pm Pogson Cronin Kerr Benchmark 58 Handicap,2000m,BM58,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",11,11,Sleeper,Sleeper,Sleeper,4,Peter Donnelly,Jason Lyon,$81,6.9
R6,Albury,6,3:45 pm Gj Gardner Homes Albury Benchmark 66 Handicap,1600m,BM66,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",1,1,Star Blazer,Star Blazer,Star Blazer,10,Dan McCarthy,Sarah McDonough (a-2),$13,3.7
R6,Albury,6,3:45 pm Gj Gardner Homes Albury Benchmark 66 Handicap,1600m,BM66,Soft 6,"+3m 1200m - 350m, Cutaway Applies, True Remainder",3,3,Philadelphia Storm,Philadelphia Storm,Philadelphia Storm,2,Gary Colvin,Carly Frater,$18,8.1
