race_no,race_name,start_time,distance,track,grade,going,rail,no,horse,horse_name,name,barrier,trainer,jockey,weight,odds,scratched
2,12:45 pm Elite Sand & Soil Super Maiden Plate,12:45 pm,1500m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",4,Show King,Show King,Show King,3,Anthony Warren,Coriah Keatings (a-3),59kg,$126,false
2,12:45 pm Elite Sand & Soil Super Maiden Plate,12:45 pm,1500m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",5,The Prospect,The Prospect,The Prospect,4,Nacim Dilmi,Lee Magorrian,59kg,$16,false
2,12:45 pm Elite Sand & Soil Super Maiden Plate,12:45 pm,1500m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",6,Tupelo Twist,Tupelo Twist,Tupelo Twist,5,Theresa Bateup,Jessica Taylor,59kg,$126,false
2,12:45 pm Elite Sand & Soil Super Maiden Plate,12:45 pm,1500m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",7,Blessed Express,Blessed Express,Blessed Express,10,Nathan Doyle,Tim Clark,57kg,$6,false
2,12:45 pm Elite Sand & Soil Super Maiden Plate,12:45 pm,1500m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",8,Grey Belief,Grey Belief,Grey Belief,8,Terry Croft,Siena Grima (a-2),57kg,$19,false
2,12:45 pm Elite Sand & Soil Super Maiden Plate,12:45 pm,1500m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",10,Royal Princess,Royal Princess,Royal Princess,2,Ciaron Maher,Mitchell Bell,57kg,$2.65,false
2,12:45 pm Elite Sand & Soil Super Maiden Plate,12:45 pm,1500m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",2,Incremental,Incremental,Incremental,7,Annabel & Rob Archibald,Braith Nock,59kg,SCR,true
2,12:45 pm Elite Sand & Soil Super Maiden Plate,12:45 pm,1500m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",9,I Am Overs,I Am Overs,I Am Overs,9,Annabel & Rob Archibald,Dylan Gibbons,57kg,SCR,true
3,1:20 pm Xxxx Gold 3yo Maiden Handicap,1:20 pm,1400m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",1,State Secret,State Secret,State Secret,1,Gai Waterhouse & Adrian Bott,Regan Bayliss,59.5kg,$5.5,false
3,1:20 pm Xxxx Gold 3yo Maiden Handicap,1:20 pm,1400m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",2,Movie Night,Movie Night,Movie Night,7,Tom Charlton,Tommy Berry,58.5kg,$2.1,false
3,1:20 pm Xxxx Gold 3yo Maiden Handicap,1:20 pm,1400m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",6,Conquest,Conquest,Conquest,3,Wayne Austin,Ellen Hennessy,57kg,$23,false
3,1:20 pm Xxxx Gold 3yo Maiden Handicap,1:20 pm,1400m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",8,He's Got Grunt,He's Got Grunt,He's Got Grunt,6,Marc Chevalier,Tyler Schiller,55.5kg,$26,false
3,1:20 pm Xxxx Gold 3yo Maiden Handicap,1:20 pm,1400m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",10,Stardust Memories,Stardust Memories,Stardust Memories,2,Gai Waterhouse & Adrian Bott,Tim Clark,55.5kg,$2.35,false
3,1:20 pm Xxxx Gold 3yo Maiden Handicap,1:20 pm,1400m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",11,Another Mission,Another Mission,Another Mission,12,Peter Green,Grant Buckley,55kg,$34,false
3,1:20 pm Xxxx Gold 3yo Maiden Handicap,1:20 pm,1400m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",3,Fimiston,Fimiston,Fimiston,10,Gerald Ryan & Sterling Alexiou,Chad Schofield,58kg,SCR,true
3,1:20 pm Xxxx Gold 3yo Maiden Handicap,1:20 pm,1400m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",4,Capone,Capone,Capone,8,John Thompson,Chad Schofield,57.5kg,SCR,true
3,1:20 pm Xxxx Gold 3yo Maiden Handicap,1:20 pm,1400m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",5,Adamantine,Adamantine,Adamantine,9,Peter Snowden,Andrew Adkins,57kg,SCR,true
3,1:20 pm Xxxx Gold 3yo Maiden Handicap,1:20 pm,1400m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",7,Galactic Force,Galactic Force,Galactic Force,11,,Sara Ryan,56kg,SCR,true
3,1:20 pm Xxxx Gold 3yo Maiden Handicap,1:20 pm,1400m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",9,Royal Princess,Royal Princess,Royal Princess,4,,Ciaron Maher,55.5kg,SCR,true
3,1:20 pm Xxxx Gold 3yo Maiden Handicap,1:20 pm,1400m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",12,Heeza Steve,Heeza Steve,Heeza Steve,5,Mitchell &,Desiree Kearney,55kg,SCR,true
4,1:55 pm Pioneer Services Maiden Plate,1:55 pm,1000m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",1,Hy,Hy,Hy,5,Jim & Greg Lee,Zac Wadick,59kg,$20,false
4,1:55 pm Pioneer Services Maiden Plate,1:55 pm,1000m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",6,Majestic Legend,Majestic Legend,Majestic Legend,7,Les Bridge,Tommy Berry,57kg,$29,false
4,1:55 pm Pioneer Services Maiden Plate,1:55 pm,1000m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",8,Radicals,Radicals,Radicals,11,Joseph Pride,Kerrin McEvoy,57kg,$11,false
4,1:55 pm Pioneer Services Maiden Plate,1:55 pm,1000m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",9,Internal Affairs,Internal Affairs,Internal Affairs,1,Brad Widdup,Tyler Schiller,56.5kg,$1.8,false
4,1:55 pm Pioneer Services Maiden Plate,1:55 pm,1000m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",10,Order Of The Day,Order Of The Day,Order Of The Day,2,Amanda Turner,Olivia Chambers (a-2),56.5kg,$29,false
4,1:55 pm Pioneer Services Maiden Plate,1:55 pm,1000m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",11,Skystone,Skystone,Skystone,6,Tom Charlton,Dylan Gibbons,56.5kg,$2.4,false
4,1:55 pm Pioneer Services Maiden Plate,1:55 pm,1000m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",12,Theander,Theander,Theander,4,Gary Portelli,Alysha Collett,55kg,$41,false
4,1:55 pm Pioneer Services Maiden Plate,1:55 pm,1000m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",2,Terra Lumina,Terra Lumina,Terra Lumina,3,Jason Coyle,Jessica Taylor,59kg,SCR,true
4,1:55 pm Pioneer Services Maiden Plate,1:55 pm,1000m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",3,Touching Hans,Touching Hans,Touching Hans,9,Matthew Smith,Ashley Morgan,59kg,SCR,true
4,1:55 pm Pioneer Services Maiden Plate,1:55 pm,1000m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",4,Appin Opal,Appin Opal,Appin Opal,10,David Pfieffer,Regan Bayliss,57kg,SCR,true
4,1:55 pm Pioneer Services Maiden Plate,1:55 pm,1000m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",5,Kiss Of Gold,Kiss Of Gold,Kiss Of Gold,12,Matthew Smith,Keagan Latham,57kg,SCR,true
4,1:55 pm Pioneer Services Maiden Plate,1:55 pm,1000m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",7,Our Lady Peace,Our Lady Peace,Our Lady Peace,8,Gary Portelli,Andrew Adkins,57kg,SCR,true
5,2:35 pm Hrc Motel Benchmark 64 Handicap,2:35 pm,1500m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",1,I've Bean Tryin',I've Bean Tryin',I've Bean Tryin',10,Matthew Kelley,Coriah Keatings (a-3),63.5kg,$8.5,false
5,2:35 pm Hrc Motel Benchmark 64 Handicap,2:35 pm,1500m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",2,Dr Evil,Dr Evil,Dr Evil,11,John Steinmetz,Deanne Panya,59.5kg,$61,false
5,2:35 pm Hrc Motel Benchmark 64 Handicap,2:35 pm,1500m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",3,Pentagon,Pentagon,Pentagon,1,Bjorn Baker,Tommy Berry,59.5kg,$2.2,false
5,2:35 pm Hrc Motel Benchmark 64 Handicap,2:35 pm,1500m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",4,Silver Tempest,Silver Tempest,Silver Tempest,5,Annabel & Rob Archibald,Alysha Collett,59.5kg,$41,false
5,2:35 pm Hrc Motel Benchmark 64 Handicap,2:35 pm,1500m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",5,Squeezebox,Squeezebox,Squeezebox,7,Kim Waugh,Keagan Latham,59.5kg,$7.5,false
5,2:35 pm Hrc Motel Benchmark 64 Handicap,2:35 pm,1500m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",7,Costabit,Costabit,Costabit,4,Gerald Ryan & Sterling Alexiou,Tyler Schiller,58kg,$13,false
5,2:35 pm Hrc Motel Benchmark 64 Handicap,2:35 pm,1500m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",8,Kirkuk,Kirkuk,Kirkuk,8,Jim & Greg Lee,Regan Bayliss,58kg,$15,false
5,2:35 pm Hrc Motel Benchmark 64 Handicap,2:35 pm,1500m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",9,Prefer Diamonds,Prefer Diamonds,Prefer Diamonds,6,Jason Attard,Dylan Gibbons,58kg,$10,false
5,2:35 pm Hrc Motel Benchmark 64 Handicap,2:35 pm,1500m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",10,Inception,Inception,Inception,3,Nathan Doyle,Ashley Morgan,57.5kg,$6,false
5,2:35 pm Hrc Motel Benchmark 64 Handicap,2:35 pm,1500m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",11,Otono,Otono,Otono,12,Matthew Dale,Tim Clark,57kg,$23,false
5,2:35 pm Hrc Motel Benchmark 64 Handicap,2:35 pm,1500m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",6,Southerly Buster,Southerly Buster,Southerly Buster,9,Scott Singleton,Izzy Neale (a-3),58.5kg,SCR,true
5,2:35 pm Hrc Motel Benchmark 64 Handicap,2:35 pm,1500m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",12,Surf Sonic,Surf Sonic,Surf Sonic,2,Karen Outtrim,Jeff Penza,55kg,SCR,true
6,3:10 pm St Johns Park Bowling Club Provincial Benchmark 64 Handicap,3:10 pm,1100m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",1,Leave No Doubt,Leave No Doubt,Leave No Doubt,12,Garry Frazer,Siena Grima (a-2),61kg,$41,false
6,3:10 pm St Johns Park Bowling Club Provincial Benchmark 64 Handicap,3:10 pm,1100m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",2,Divo,Divo,Divo,7,Nathan Doyle,Shannen Llewellyn (a-2),60.5kg,$7,false
6,3:10 pm St Johns Park Bowling Club Provincial Benchmark 64 Handicap,3:10 pm,1100m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",3,Donwon,Donwon,Donwon,11,Ross McConville,Coriah Keatings (a-3),60kg,$14,false
6,3:10 pm St Johns Park Bowling Club Provincial Benchmark 64 Handicap,3:10 pm,1100m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",4,Up The Front,Up The Front,Up The Front,10,Blake Ryan,Grant Buckley,59.5kg,$15,false
6,3:10 pm St Johns Park Bowling Club Provincial Benchmark 64 Handicap,3:10 pm,1100m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",5,Escargoes,Escargoes,Escargoes,5,Brad Widdup,Tommy Berry,58.5kg,$2.3,false
6,3:10 pm St Johns Park Bowling Club Provincial Benchmark 64 Handicap,3:10 pm,1100m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",6,Iron Fury,Iron Fury,Iron Fury,2,Nathan Doyle,Tim Clark,58.5kg,$5.75,false
6,3:10 pm St Johns Park Bowling Club Provincial Benchmark 64 Handicap,3:10 pm,1100m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",7,Kosrae,Kosrae,Kosrae,4,Brad Widdup,Leeshelle Small (a-3),58kg,$13,false
6,3:10 pm St Johns Park Bowling Club Provincial Benchmark 64 Handicap,3:10 pm,1100m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",8,Lady Shenanigans,Lady Shenanigans,Lady Shenanigans,3,Mitchell & Desiree Kearney,Olivia Chambers (a-2),57.5kg,$41,false
6,3:10 pm St Johns Park Bowling Club Provincial Benchmark 64 Handicap,3:10 pm,1100m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",10,Altercation,Altercation,Altercation,6,Jason Deamer,Dylan Gibbons,55kg,$11,false
6,3:10 pm St Johns Park Bowling Club Provincial Benchmark 64 Handicap,3:10 pm,1100m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",11,Gaelic Gem,Gaelic Gem,Gaelic Gem,1,Tracey Bartley,Alysha Collett,55kg,$16,false
6,3:10 pm St Johns Park Bowling Club Provincial Benchmark 64 Handicap,3:10 pm,1100m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",13,Truce,Truce,Truce,13,Sara Ryan,Reece Jones,55kg,$61,false
6,3:10 pm St Johns Park Bowling Club Provincial Benchmark 64 Handicap,3:10 pm,1100m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",14,Rainagain,Rainagain,Rainagain,8,Norm Lewis,Ellen Hennessy,55kg,$201,false
6,3:10 pm St Johns Park Bowling Club Provincial Benchmark 64 Handicap,3:10 pm,1100m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",9,Too Darn Finesse,Too Darn Finesse,Too Darn Finesse,9,Kris Lees,Tyler Schiller,55.5kg,SCR,true
6,3:10 pm St Johns Park Bowling Club Provincial Benchmark 64 Handicap,3:10 pm,1100m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",12,Boambee Beach,Boambee Beach,Boambee Beach,14,Edward Cummings,Jay Ford,55kg,SCR,true
7,3:50 pm Richmond Club Class 1 & Maiden Plate,3:50 pm,1800m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",1,Abandonment,Abandonment,Abandonment,7,Bjorn Baker,Tommy Berry,59kg,$5,false
7,3:50 pm Richmond Club Class 1 & Maiden Plate,3:50 pm,1800m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",3,Coyote,Coyote,Coyote,2,Peter Green,Grant Buckley,59kg,$19,false
7,3:50 pm Richmond Club Class 1 & Maiden Plate,3:50 pm,1800m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",4,Noble One,Noble One,Noble One,6,Matthew Smith,Winona Costin,59kg,$51,false
7,3:50 pm Richmond Club Class 1 & Maiden Plate,3:50 pm,1800m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",5,Portsmouth,Portsmouth,Portsmouth,9,Annabel & Rob Archibald,Braith Nock,59kg,$7,false
7,3:50 pm Richmond Club Class 1 & Maiden Plate,3:50 pm,1800m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",6,The Iron Star,The Iron Star,The Iron Star,12,Marc Chevalier,Tyler Schiller,59kg,$9,false
7,3:50 pm Richmond Club Class 1 & Maiden Plate,3:50 pm,1800m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",7,Five Of A Kind,Five Of A Kind,Five Of A Kind,16,"Michael, John & Wayne Hawkes",Ashley Morgan,57kg,$10,false
7,3:50 pm Richmond Club Class 1 & Maiden Plate,3:50 pm,1800m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",8,Little Lunch,Little Lunch,Little Lunch,10,Jarrod Austin,Jessica Taylor,57kg,$126,false
7,3:50 pm Richmond Club Class 1 & Maiden Plate,3:50 pm,1800m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",11,Wounder,Wounder,Wounder,4,Chris Waller,Lee Magorrian,57kg,$4.6,false
7,3:50 pm Richmond Club Class 1 & Maiden Plate,3:50 pm,1800m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",13,Sheeza Diva,Sheeza Diva,Sheeza Diva,17,Mitchell & Desiree Kearney,Jeff Penza,55.5kg,$6.5,false
7,3:50 pm Richmond Club Class 1 & Maiden Plate,3:50 pm,1800m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",14,Vondel,Vondel,Vondel,14,Brad Widdup,Alysha Collett,55.5kg,$7.5,false
7,3:50 pm Richmond Club Class 1 & Maiden Plate,3:50 pm,1800m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",15,Chaithnia,Chaithnia,Chaithnia,1,Matthew Smith,Claire Ramsbotham (a-3),55kg,$18,false
7,3:50 pm Richmond Club Class 1 & Maiden Plate,3:50 pm,1800m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",17,Kittano,Kittano,Kittano,11,Gregory Hickman,Mitch Stapleford (a-1.5),56.5kg,$201,false
7,3:50 pm Richmond Club Class 1 & Maiden Plate,3:50 pm,1800m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",2,Call Me Mojo,Call Me Mojo,Call Me Mojo,18,David Pfieffer,Kerrin McEvoy,59kg,SCR,true
7,3:50 pm Richmond Club Class 1 & Maiden Plate,3:50 pm,1800m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",9,Rose Water,Rose Water,Rose Water,3,Jason Deamer,Dylan Gibbons,57kg,SCR,true
7,3:50 pm Richmond Club Class 1 & Maiden Plate,3:50 pm,1800m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",10,Shadashi,Shadashi,Shadashi,8,Edward Cummings,Keagan Latham,57kg,SCR,true
7,3:50 pm Richmond Club Class 1 & Maiden Plate,3:50 pm,1800m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",12,Mamma Mia,Mamma Mia,Mamma Mia,5,John Thompson,Chad Schofield,55.5kg,SCR,true
7,3:50 pm Richmond Club Class 1 & Maiden Plate,3:50 pm,1800m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",16,Ruskana,Ruskana,Ruskana,15,Gai Waterhouse & Adrian Bott,Tim Clark,55kg,SCR,true
7,3:50 pm Richmond Club Class 1 & Maiden Plate,3:50 pm,1800m,Hawkesbury,Maiden,Soft 5,"+2m 1100m-450m, True Remainder",18,Fit For A Prince,Fit For A Prince,Fit For A Prince,13,Edward Cummings,Jay Ford,55kg,SCR,true
8,4:25 pm Blakes Marine Benchmark 64 Handicap,4:25 pm,1300m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",3,Sirius Legend,Sirius Legend,Sirius Legend,11,Anthony & Sam Freedman,Dylan Gibbons,61.5kg,$15,false
8,4:25 pm Blakes Marine Benchmark 64 Handicap,4:25 pm,1300m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",4,Convergent,Convergent,Convergent,18,Jim & Greg Lee,Regan Bayliss,60.5kg,$31,false
8,4:25 pm Blakes Marine Benchmark 64 Handicap,4:25 pm,1300m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",5,Panic,Panic,Panic,13,Matthew Kelley,Coriah Keatings (a-3),60.5kg,$12,false
8,4:25 pm Blakes Marine Benchmark 64 Handicap,4:25 pm,1300m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",7,Whoa Nellie,Whoa Nellie,Whoa Nellie,10,Brad Widdup,Tyler Schiller,59.5kg,$3.5,false
8,4:25 pm Blakes Marine Benchmark 64 Handicap,4:25 pm,1300m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",8,Yachiyo,Yachiyo,Yachiyo,5,Mick Price & Michael Kent Jnr,Ashley Morgan,59kg,$6.5,false
8,4:25 pm Blakes Marine Benchmark 64 Handicap,4:25 pm,1300m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",10,Graphic Sight,Graphic Sight,Graphic Sight,8,Gai Waterhouse & Adrian Bott,Tim Clark,59kg,$8,false
8,4:25 pm Blakes Marine Benchmark 64 Handicap,4:25 pm,1300m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",13,Call Me Sassy,Call Me Sassy,Call Me Sassy,2,David Pfieffer,Tommy Berry,57kg,$2.5,false
8,4:25 pm Blakes Marine Benchmark 64 Handicap,4:25 pm,1300m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",17,Purple Rose,Purple Rose,Purple Rose,4,John Thompson,Chad Schofield,56kg,$10,false
8,4:25 pm Blakes Marine Benchmark 64 Handicap,4:25 pm,1300m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",19,Johnny Smash ho,Johnny Smash ho,Johnny Smash ho,7,Mike Van Gestel,Reece Jones,55kg,$126,false
8,4:25 pm Blakes Marine Benchmark 64 Handicap,4:25 pm,1300m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",20,Surf Sonic,Surf Sonic,Surf Sonic,1,Karen Outtrim,Jeff Penza,55kg,$151,false
8,4:25 pm Blakes Marine Benchmark 64 Handicap,4:25 pm,1300m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",1,Banknote Hustler,Banknote Hustler,Banknote Hustler,14,Mick Price & Michael,Kent Jnr,62.5kg,SCR,true
8,4:25 pm Blakes Marine Benchmark 64 Handicap,4:25 pm,1300m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",2,Fabrice,Fabrice,Fabrice,9,,Tracey Bartley,61.5kg,SCR,true
8,4:25 pm Blakes Marine Benchmark 64 Handicap,4:25 pm,1300m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",6,Nullarbor Jane,Nullarbor Jane,Nullarbor Jane,15,John Sargent,Siena Grima (a-2),60kg,SCR,true
8,4:25 pm Blakes Marine Benchmark 64 Handicap,4:25 pm,1300m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",9,Flying From Above,Flying From Above,Flying From Above,12,Edward Cummings,Keagan Latham,59kg,SCR,true
8,4:25 pm Blakes Marine Benchmark 64 Handicap,4:25 pm,1300m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",11,Invisible Magic,Invisible Magic,Invisible Magic,6,Ciaron Maher,Shannen Llewellyn (a-2),58.5kg,SCR,true
8,4:25 pm Blakes Marine Benchmark 64 Handicap,4:25 pm,1300m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",12,Anarita,Anarita,Anarita,20,Annabel & Rob Archibald,Braith Nock,57.5kg,SCR,true
8,4:25 pm Blakes Marine Benchmark 64 Handicap,4:25 pm,1300m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",14,Diacon,Diacon,Diacon,3,Bjorn Baker,Alysha Collett,57kg,SCR,true
8,4:25 pm Blakes Marine Benchmark 64 Handicap,4:25 pm,1300m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",15,Starlight Girl,Starlight Girl,Starlight Girl,16,,Matthew Kelley,57kg,SCR,true
8,4:25 pm Blakes Marine Benchmark 64 Handicap,4:25 pm,1300m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",16,Spiv,Spiv,Spiv,19,Joseph Pride,Leeshelle Small (a-3),58kg,SCR,true
8,4:25 pm Blakes Marine Benchmark 64 Handicap,4:25 pm,1300m,Hawkesbury,BM64,Soft 5,"+2m 1100m-450m, True Remainder",18,Executive Decision,Executive Decision,Executive Decision,17,,Mark Cross,55kg,SCR,true
