race_no,race_name,start_time,distance,track,grade,going,rail,no,horse,horse_name,name,barrier,trainer,jockey,weight,odds,scratched
3,2:00 pm The Frenchsforest Probus Club Inc. Maiden Handicap,2:00 pm,1350m,Wyong,Maiden,Good 4,True,1,Farset,Farset,Farset,2,Gai Waterhouse & Adrian Bott,Regan Bayliss,60.5kg,$2.1,false
3,2:00 pm The Frenchsforest Probus Club Inc. Maiden Handicap,2:00 pm,1350m,Wyong,Maiden,Good 4,True,3,Nonno's Power,Nonno's Power,Nonno's Power,7,Joseph Pride,Rory Hutchings,58.5kg,$8,false
3,2:00 pm The Frenchsforest Probus Club Inc. Maiden Handicap,2:00 pm,1350m,Wyong,Maiden,Good 4,True,4,Gemtiki,Gemtiki,Gemtiki,4,Mark Minervini,Mollie Fitzgerald (a-1.5),56kg,$51,false
3,2:00 pm The Frenchsforest Probus Club Inc. Maiden Handicap,2:00 pm,1350m,Wyong,Maiden,Good 4,True,5,Satono Jasmine,Satono Jasmine,Satono Jasmine,5,Brad Widdup,Chad Schofield,56kg,$16,false
3,2:00 pm The Frenchsforest Probus Club Inc. Maiden Handicap,2:00 pm,1350m,Wyong,Maiden,Good 4,True,6,Apiarist,Apiarist,Apiarist,6,Ciaron Maher,Tim Clark,55.5kg,$12,false
3,2:00 pm The Frenchsforest Probus Club Inc. Maiden Handicap,2:00 pm,1350m,Wyong,Maiden,Good 4,True,9,Gong Girl,Gong Girl,Gong Girl,9,David Pfieffer,Rachel King,55kg,$3.5,false
3,2:00 pm The Frenchsforest Probus Club Inc. Maiden Handicap,2:00 pm,1350m,Wyong,Maiden,Good 4,True,2,Negate,Negate,Negate,1,Chris Waller,Kerrin McEvoy,59kg,SCR,true
3,2:00 pm The Frenchsforest Probus Club Inc. Maiden Handicap,2:00 pm,1350m,Wyong,Maiden,Good 4,True,7,Obsidian Dream,Obsidian Dream,Obsidian Dream,3,Joseph Pride,Jason Collett,55.5kg,SCR,true
3,2:00 pm The Frenchsforest Probus Club Inc. Maiden Handicap,2:00 pm,1350m,Wyong,Maiden,Good 4,True,8,Fit For A Prince,Fit For A Prince,Fit For A Prince,8,Edward Cummings,Jay Ford,55kg,SCR,true
4,2:40 pm Mercure Kooindah Waters F&m Benchmark 64 Handicap,2:40 pm,1350m,Wyong,BM64,Good 4,True,1,Waku Waku,Waku Waku,Waku Waku,7,Annabel & Rob Archibald,Olivia Dalton (a-3),62.5kg,$3.4,false
4,2:40 pm Mercure Kooindah Waters F&m Benchmark 64 Handicap,2:40 pm,1350m,Wyong,BM64,Good 4,True,2,Maquisa,Maquisa,Maquisa,3,Chris Waller,Siena Grima (a-2),60kg,$2.75,false
4,2:40 pm Mercure Kooindah Waters F&m Benchmark 64 Handicap,2:40 pm,1350m,Wyong,BM64,Good 4,True,4,Rach,Rach,Rach,5,Chris Waller,Jason Collett,58kg,$4.6,false
4,2:40 pm Mercure Kooindah Waters F&m Benchmark 64 Handicap,2:40 pm,1350m,Wyong,BM64,Good 4,True,5,Mane Character,Mane Character,Mane Character,1,Nacim Dilmi,Reece Jones,57kg,$10,false
4,2:40 pm Mercure Kooindah Waters F&m Benchmark 64 Handicap,2:40 pm,1350m,Wyong,BM64,Good 4,True,6,Shoutaboutit,Shoutaboutit,Shoutaboutit,6,Kristen Buchanan,Jay Ford,57kg,$11,false
4,2:40 pm Mercure Kooindah Waters F&m Benchmark 64 Handicap,2:40 pm,1350m,Wyong,BM64,Good 4,True,7,Grassburn,Grassburn,Grassburn,8,Matthew Robinson,Anna Roper,56kg,$19,false
4,2:40 pm Mercure Kooindah Waters F&m Benchmark 64 Handicap,2:40 pm,1350m,Wyong,BM64,Good 4,True,8,Sunday Punch,Sunday Punch,Sunday Punch,10,Cheryl Grouse,Winona Costin,56kg,$91,false
4,2:40 pm Mercure Kooindah Waters F&m Benchmark 64 Handicap,2:40 pm,1350m,Wyong,BM64,Good 4,True,9,Maggie Sparkles,Maggie Sparkles,Maggie Sparkles,2,Paul Kelly,Kacie Adams,55.5kg,$26,false
4,2:40 pm Mercure Kooindah Waters F&m Benchmark 64 Handicap,2:40 pm,1350m,Wyong,BM64,Good 4,True,11,Steely Girl,Steely Girl,Steely Girl,4,Neil Godbolt,Jeff Penza,55kg,$21,false
4,2:40 pm Mercure Kooindah Waters F&m Benchmark 64 Handicap,2:40 pm,1350m,Wyong,BM64,Good 4,True,3,Call Me Sassy,Call Me Sassy,Call Me Sassy,9,David Pfieffer,Kerrin McEvoy,59kg,SCR,true
4,2:40 pm Mercure Kooindah Waters F&m Benchmark 64 Handicap,2:40 pm,1350m,Wyong,BM64,Good 4,True,10,Queen Bess,Queen Bess,Queen Bess,11,Kylie Gavenlock,Mollie Fitzgerald (a-1.5),55.5kg,SCR,true
5,3:25 pm Spelling At Domeland Cg&e Benchmark 64 Handicap,3:25 pm,1350m,Wyong,BM64,Good 4,True,1,Skycatcher,Skycatcher,Skycatcher,2,Mick Price & Michael Kent Jnr,William Stanley (a-2),62.5kg,$2.6,false
5,3:25 pm Spelling At Domeland Cg&e Benchmark 64 Handicap,3:25 pm,1350m,Wyong,BM64,Good 4,True,2,Botanist,Botanist,Botanist,6,Chris Waller,Siena Grima (a-2),61kg,$5.5,false
5,3:25 pm Spelling At Domeland Cg&e Benchmark 64 Handicap,3:25 pm,1350m,Wyong,BM64,Good 4,True,3,A Pound Of Salt,A Pound Of Salt,A Pound Of Salt,3,Todd Howlett,Rory Hutchings,60kg,$23,false
5,3:25 pm Spelling At Domeland Cg&e Benchmark 64 Handicap,3:25 pm,1350m,Wyong,BM64,Good 4,True,4,Written Gold,Written Gold,Written Gold,9,Gerald Ryan & Sterling Alexiou,Tom Sherry,59.5kg,$5.5,false
5,3:25 pm Spelling At Domeland Cg&e Benchmark 64 Handicap,3:25 pm,1350m,Wyong,BM64,Good 4,True,6,Fierceness,Fierceness,Fierceness,1,Matthew Smith,Ashley Morgan,58kg,$10,false
5,3:25 pm Spelling At Domeland Cg&e Benchmark 64 Handicap,3:25 pm,1350m,Wyong,BM64,Good 4,True,8,Toomuchinformation,Toomuchinformation,Toomuchinformation,4,Lyndall Olson,Anna Roper,55.5kg,$6,false
5,3:25 pm Spelling At Domeland Cg&e Benchmark 64 Handicap,3:25 pm,1350m,Wyong,BM64,Good 4,True,9,Bonus Tempus,Bonus Tempus,Bonus Tempus,5,Brett Lazzarini,Jessica Taylor,55kg,$14,false
5,3:25 pm Spelling At Domeland Cg&e Benchmark 64 Handicap,3:25 pm,1350m,Wyong,BM64,Good 4,True,10,He's Godspeed,He's Godspeed,He's Godspeed,8,Brett Lazzarini,Teighan Worsnop,55kg,$17,false
5,3:25 pm Spelling At Domeland Cg&e Benchmark 64 Handicap,3:25 pm,1350m,Wyong,BM64,Good 4,True,11,Dreymon,Dreymon,Dreymon,10,Alan D Smith,Leeshelle Small (a-3),55kg,$46,false
5,3:25 pm Spelling At Domeland Cg&e Benchmark 64 Handicap,3:25 pm,1350m,Wyong,BM64,Good 4,True,5,Gemologist ho,Gemologist ho,Gemologist ho,7,Mark Minervini,Dylan Gibbons,58.5kg,SCR,true
5,3:25 pm Spelling At Domeland Cg&e Benchmark 64 Handicap,3:25 pm,1350m,Wyong,BM64,Good 4,True,7,Angara,Angara,Angara,11,Paul Perry,Adam Farragher,57.5kg,SCR,true
6,4:05 pm Pcm Catering & Coolroom Hire Midway Benchmark 64 Handicap,4:05 pm,1000m,Wyong,BM64,Good 4,True,1,Desi Emperor,Desi Emperor,Desi Emperor,6,Tommy Wong,Jeff Penza,61.5kg,$41,false
6,4:05 pm Pcm Catering & Coolroom Hire Midway Benchmark 64 Handicap,4:05 pm,1000m,Wyong,BM64,Good 4,True,2,Bode Akuna,Bode Akuna,Bode Akuna,1,Jason Coyle,Jessica Taylor,60kg,$17,false
6,4:05 pm Pcm Catering & Coolroom Hire Midway Benchmark 64 Handicap,4:05 pm,1000m,Wyong,BM64,Good 4,True,3,Spartus,Spartus,Spartus,8,Fabio Martino,Siena Grima (a-2),60kg,$10,false
6,4:05 pm Pcm Catering & Coolroom Hire Midway Benchmark 64 Handicap,4:05 pm,1000m,Wyong,BM64,Good 4,True,4,Welcome Gypsy,Welcome Gypsy,Welcome Gypsy,5,John Thompson,Chad Schofield,60kg,$5.5,false
6,4:05 pm Pcm Catering & Coolroom Hire Midway Benchmark 64 Handicap,4:05 pm,1000m,Wyong,BM64,Good 4,True,5,Whil To Win,Whil To Win,Whil To Win,10,John Thompson,Rory Hutchings,58.5kg,$17,false
