race_no,race_name,start_time,distance,track,grade,going,rail,no,horse,horse_name,name,barrier,trainer,jockey,weight,odds,scratched
2,1:25 pm Robrick Lodge Plate,1:25 pm,1100m,Warwick Farm,,Soft 5,True,8,Leonessa,Leonessa,Leonessa,11,Chris Waller,Siena Grima (a-2),56kg,SCR,true
2,1:25 pm Robrick Lodge Plate,1:25 pm,1100m,Warwick Farm,,Soft 5,True,13,Sequinned,Sequinned,Sequinned,13,Chris Waller,Sam Clipperton,56kg,SCR,true
2,1:25 pm Robrick Lodge Plate,1:25 pm,1100m,Warwick Farm,,Soft 5,True,15,Strollin' By,Strollin' By,Strollin' By,12,,Gary Portelli,56kg,SCR,true
2,1:25 pm Robrick Lodge Plate,1:25 pm,1100m,Warwick Farm,,Soft 5,True,16,Bascilica Babe,Bascilica Babe,Bascilica Babe,15,,Sara Ryan,56kg,SCR,true
3,2:00 pm Asahi Super Dry Handicap,2:00 pm,1400m,Warwick Farm,Handicap,Soft 5,True,1,Red Sentinel,Red Sentinel,Red Sentinel,2,Gerald Ryan & Sterling Alexiou,Dylan Gibbons,58.5kg,$13,false
3,2:00 pm Asahi Super Dry Handicap,2:00 pm,1400m,Warwick Farm,Handicap,Soft 5,True,2,Snitzel Miss,Snitzel Miss,Snitzel Miss,7,Chris Waller,Siena Grima (a-2),58.5kg,$7,false
3,2:00 pm Asahi Super Dry Handicap,2:00 pm,1400m,Warwick Farm,Handicap,Soft 5,True,3,Claudel,Claudel,Claudel,11,Chris Waller,Tommy Berry,58kg,$3,false
3,2:00 pm Asahi Super Dry Handicap,2:00 pm,1400m,Warwick Farm,Handicap,Soft 5,True,5,Master Johnny,Master Johnny,Master Johnny,5,Theresa Bateup,Brock Ryan,57.5kg,$21,false
3,2:00 pm Asahi Super Dry Handicap,2:00 pm,1400m,Warwick Farm,Handicap,Soft 5,True,9,Indigo Star,Indigo Star,Indigo Star,6,Chris Waller,Zac Lloyd,54.5kg,$8.5,false
3,2:00 pm Asahi Super Dry Handicap,2:00 pm,1400m,Warwick Farm,Handicap,Soft 5,True,10,Cosmora,Cosmora,Cosmora,1,Peter Green,Grant Buckley,54kg,$27,false
3,2:00 pm Asahi Super Dry Handicap,2:00 pm,1400m,Warwick Farm,Handicap,Soft 5,True,11,Saloon Passage,Saloon Passage,Saloon Passage,4,Chris Waller,Tyler Schiller,54kg,$2.25,false
3,2:00 pm Asahi Super Dry Handicap,2:00 pm,1400m,Warwick Farm,Handicap,Soft 5,True,4,Clanwilliam,Clanwilliam,Clanwilliam,8,David Payne,Chad Schofield,57.5kg,SCR,true
3,2:00 pm Asahi Super Dry Handicap,2:00 pm,1400m,Warwick Farm,Handicap,Soft 5,True,6,Artgirl,Artgirl,Artgirl,10,Chris Waller,Reece Jones,56.5kg,SCR,true
3,2:00 pm Asahi Super Dry Handicap,2:00 pm,1400m,Warwick Farm,Handicap,Soft 5,True,7,Fimiston,Fimiston,Fimiston,3,Gerald Ryan &,Sterling Alexiou,56.5kg,SCR,true
3,2:00 pm Asahi Super Dry Handicap,2:00 pm,1400m,Warwick Farm,Handicap,Soft 5,True,8,Glissando,Glissando,Glissando,9,Chris Waller,Sam Clipperton,56.5kg,SCR,true
4,2:35 pm The Agency Real Estate Handicap,2:35 pm,1600m,Warwick Farm,Handicap,Soft 5,True,1,Iceman,Iceman,Iceman,11,Clarry Conners,Mollie Fitzgerald (a-3),61kg,$12,false
4,2:35 pm The Agency Real Estate Handicap,2:35 pm,1600m,Warwick Farm,Handicap,Soft 5,True,2,Danish Fortune,Danish Fortune,Danish Fortune,1,Joel Wilkes,Braith Nock (a-1.5),59kg,$16,false
4,2:35 pm The Agency Real Estate Handicap,2:35 pm,1600m,Warwick Farm,Handicap,Soft 5,True,3,Hereward,Hereward,Hereward,3,Denim Wynen,Anna Roper (a-1.5),58.5kg,$11,false
4,2:35 pm The Agency Real Estate Handicap,2:35 pm,1600m,Warwick Farm,Handicap,Soft 5,True,4,Champagne Hero,Champagne Hero,Champagne Hero,5,Gai Waterhouse & Adrian Bott,Zac Wadick (a-2),58kg,$4.6,false
4,2:35 pm The Agency Real Estate Handicap,2:35 pm,1600m,Warwick Farm,Handicap,Soft 5,True,5,Lockdown Gamble,Lockdown Gamble,Lockdown Gamble,6,David J Smith,Mitch Stapleford (a-3),58kg,$41,false
4,2:35 pm The Agency Real Estate Handicap,2:35 pm,1600m,Warwick Farm,Handicap,Soft 5,True,6,Charleroi,Charleroi,Charleroi,4,Nacim Dilmi,Chad Schofield,57kg,$4.6,false
4,2:35 pm The Agency Real Estate Handicap,2:35 pm,1600m,Warwick Farm,Handicap,Soft 5,True,7,All Star,All Star,All Star,9,Fabio Martino,Pierre Boudvillain,56kg,$8,false
4,2:35 pm The Agency Real Estate Handicap,2:35 pm,1600m,Warwick Farm,Handicap,Soft 5,True,8,Tanglewood Jimmy,Tanglewood Jimmy,Tanglewood Jimmy,2,Wayne Wilkes,Shannen Llewellyn (a-3),56kg,$4.4,false
4,2:35 pm The Agency Real Estate Handicap,2:35 pm,1600m,Warwick Farm,Handicap,Soft 5,True,9,Dynast King,Dynast King,Dynast King,7,Matthew Vella,Rachel King,54kg,$9.5,false
4,2:35 pm The Agency Real Estate Handicap,2:35 pm,1600m,Warwick Farm,Handicap,Soft 5,True,10,He's Got Grunt,He's Got Grunt,He's Got Grunt,8,Marc Chevalier,Tyler Schiller,54kg,$26,false
4,2:35 pm The Agency Real Estate Handicap,2:35 pm,1600m,Warwick Farm,Handicap,Soft 5,True,11,Brannum,Brannum,Brannum,10,Theresa Bateup,Siena Grima (a-2),54kg,$101,false
5,3:10 pm Ole Kirk @ Vinery Stud Handicap,3:10 pm,1600m,Warwick Farm,Handicap,Soft 5,True,1,Full Hao,Full Hao,Full Hao,4,Chris Waller,Siena Grima (a-2),61kg,$10,false
5,3:10 pm Ole Kirk @ Vinery Stud Handicap,3:10 pm,1600m,Warwick Farm,Handicap,Soft 5,True,2,Deep Pleasure,Deep Pleasure,Deep Pleasure,11,Mick Price & Michael Kent Jnr,Braith Nock (a-1.5),60kg,$5,false
5,3:10 pm Ole Kirk @ Vinery Stud Handicap,3:10 pm,1600m,Warwick Farm,Handicap,Soft 5,True,3,Alabama Blitz,Alabama Blitz,Alabama Blitz,2,Denim Wynen,Rory Hutchings,58kg,$67,false
5,3:10 pm Ole Kirk @ Vinery Stud Handicap,3:10 pm,1600m,Warwick Farm,Handicap,Soft 5,True,4,Rothrock,Rothrock,Rothrock,3,Paul Perry,William Stanley (a-3),58kg,$67,false
5,3:10 pm Ole Kirk @ Vinery Stud Handicap,3:10 pm,1600m,Warwick Farm,Handicap,Soft 5,True,5,Satono Jasmine,Satono Jasmine,Satono Jasmine,7,Brad Widdup,Chad Schofield,58kg,$4.2,false
5,3:10 pm Ole Kirk @ Vinery Stud Handicap,3:10 pm,1600m,Warwick Farm,Handicap,Soft 5,True,7,Sister Daae,Sister Daae,Sister Daae,9,Chris Waller,Sam Clipperton,57.5kg,$10,false
5,3:10 pm Ole Kirk @ Vinery Stud Handicap,3:10 pm,1600m,Warwick Farm,Handicap,Soft 5,True,8,Emballee,Emballee,Emballee,6,Chris Waller,Tyler Schiller,57kg,$34,false
5,3:10 pm Ole Kirk @ Vinery Stud Handicap,3:10 pm,1600m,Warwick Farm,Handicap,Soft 5,True,9,Wootton Way,Wootton Way,Wootton Way,1,Chris Waller,Tommy Berry,56.5kg,$5,false
5,3:10 pm Ole Kirk @ Vinery Stud Handicap,3:10 pm,1600m,Warwick Farm,Handicap,Soft 5,True,11,Spring Blossom,Spring Blossom,Spring Blossom,5,Con Karakatsanis,Zac Wadick (a-2),54.5kg,$3.9,false
5,3:10 pm Ole Kirk @ Vinery Stud Handicap,3:10 pm,1600m,Warwick Farm,Handicap,Soft 5,True,12,Wounder,Wounder,Wounder,8,Chris Waller,Reece Jones,54kg,$18,false
5,3:10 pm Ole Kirk @ Vinery Stud Handicap,3:10 pm,1600m,Warwick Farm,Handicap,Soft 5,True,6,Glastonbury Girl,Glastonbury Girl,Glastonbury Girl,12,Matthew Smith,Zac Lloyd,57.5kg,SCR,true
5,3:10 pm Ole Kirk @ Vinery Stud Handicap,3:10 pm,1600m,Warwick Farm,Handicap,Soft 5,True,10,Polo,Polo,Polo,10,,Gary Portelli,55kg,SCR,true
6,3:45 pm Irresistible Pools And Spas Handicap,3:45 pm,1100m,Warwick Farm,Handicap,Soft 5,True,1,Stormland,Stormland,Stormland,5,Ciaron Maher,Siena Grima (a-2),61kg,$10,false
6,3:45 pm Irresistible Pools And Spas Handicap,3:45 pm,1100m,Warwick Farm,Handicap,Soft 5,True,2,Engine Room,Engine Room,Engine Room,8,Bryce Heys,Mollie Fitzgerald (a-3),60.5kg,$6.5,false
6,3:45 pm Irresistible Pools And Spas Handicap,3:45 pm,1100m,Warwick Farm,Handicap,Soft 5,True,3,Hellbent On You,Hellbent On You,Hellbent On You,11,John Thompson,William Stanley (a-3),60.5kg,$41,false
6,3:45 pm Irresistible Pools And Spas Handicap,3:45 pm,1100m,Warwick Farm,Handicap,Soft 5,True,4,Everido,Everido,Everido,6,Keith Dryden & Libby Snowden,Dylan Gibbons,58.5kg,$23,false
6,3:45 pm Irresistible Pools And Spas Handicap,3:45 pm,1100m,Warwick Farm,Handicap,Soft 5,True,5,Fangela,Fangela,Fangela,9,Keith Dryden & Libby Snowden,Zac Wadick (a-2),57.5kg,$71,false
6,3:45 pm Irresistible Pools And Spas Handicap,3:45 pm,1100m,Warwick Farm,Handicap,Soft 5,True,6,Glounthaune,Glounthaune,Glounthaune,10,Gregory Hickman,Tommy Berry,57.5kg,$46,false
6,3:45 pm Irresistible Pools And Spas Handicap,3:45 pm,1100m,Warwick Farm,Handicap,Soft 5,True,7,Be Quiet,Be Quiet,Be Quiet,1,Kim Waugh,Jay Ford,57kg,$20,false
6,3:45 pm Irresistible Pools And Spas Handicap,3:45 pm,1100m,Warwick Farm,Handicap,Soft 5,True,8,Jarrito,Jarrito,Jarrito,2,Bjorn Baker,Rachel King,56.5kg,$2.25,false
6,3:45 pm Irresistible Pools And Spas Handicap,3:45 pm,1100m,Warwick Farm,Handicap,Soft 5,True,10,Capture Me,Capture Me,Capture Me,12,Joseph Pride,Chad Schofield,55.5kg,$2.7,false
6,3:45 pm Irresistible Pools And Spas Handicap,3:45 pm,1100m,Warwick Farm,Handicap,Soft 5,True,9,Let's Go Again ho,Let's Go Again ho,Let's Go Again ho,4,Kerry Parker,Braith Nock (a-1.5),56kg,SCR,true
6,3:45 pm Irresistible Pools And Spas Handicap,3:45 pm,1100m,Warwick Farm,Handicap,Soft 5,True,11,Bode Akuna,Bode Akuna,Bode Akuna,7,,Jason Coyle,54.5kg,SCR,true
6,3:45 pm Irresistible Pools And Spas Handicap,3:45 pm,1100m,Warwick Farm,Handicap,Soft 5,True,12,Smiling Prophet,Smiling Prophet,Smiling Prophet,3,Mark Minervini,Tyler Schiller,54kg,SCR,true
7,4:20 pm Tab Handicap,4:20 pm,1400m,Warwick Farm,Handicap,Soft 5,True,1,Voracious,Voracious,Voracious,5,Mack Griffith,Braith Nock (a-1.5),61.5kg,$16,false
7,4:20 pm Tab Handicap,4:20 pm,1400m,Warwick Farm,Handicap,Soft 5,True,2,Interjection,Interjection,Interjection,9,Tom Charlton,Zac Lloyd,61kg,$6.5,false
7,4:20 pm Tab Handicap,4:20 pm,1400m,Warwick Farm,Handicap,Soft 5,True,3,Bat Out Of Hell,Bat Out Of Hell,Bat Out Of Hell,10,Bjorn Baker,Tyler Schiller,60.5kg,$17,false
7,4:20 pm Tab Handicap,4:20 pm,1400m,Warwick Farm,Handicap,Soft 5,True,5,Rimbaud,Rimbaud,Rimbaud,7,Annabel & Rob Archibald,Mollie Fitzgerald (a-3),60kg,$16,false
7,4:20 pm Tab Handicap,4:20 pm,1400m,Warwick Farm,Handicap,Soft 5,True,6,Mamushka,Mamushka,Mamushka,2,Tom Charlton,Chad Schofield,59kg,$5,false
7,4:20 pm Tab Handicap,4:20 pm,1400m,Warwick Farm,Handicap,Soft 5,True,7,Dashing Rupert,Dashing Rupert,Dashing Rupert,4,Annabel & Rob Archibald,Dylan Gibbons,58.5kg,$7,false
7,4:20 pm Tab Handicap,4:20 pm,1400m,Warwick Farm,Handicap,Soft 5,True,9,Dusty Bay,Dusty Bay,Dusty Bay,3,Tracey Bartley,Siena Grima (a-2),58kg,$3.1,false
7,4:20 pm Tab Handicap,4:20 pm,1400m,Warwick Farm,Handicap,Soft 5,True,10,It's A Wonder,It's A Wonder,It's A Wonder,1,Gerald Ryan & Sterling Alexiou,Jay Ford,57kg,$19,false
7,4:20 pm Tab Handicap,4:20 pm,1400m,Warwick Farm,Handicap,Soft 5,True,11,The Replicant,The Replicant,The Replicant,13,Joseph Pride,Reece Jones,57kg,$18,false
7,4:20 pm Tab Handicap,4:20 pm,1400m,Warwick Farm,Handicap,Soft 5,True,12,Waku Waku,Waku Waku,Waku Waku,6,Annabel & Rob Archibald,Adam Farragher,57kg,$31,false
7,4:20 pm Tab Handicap,4:20 pm,1400m,Warwick Farm,Handicap,Soft 5,True,13,Supreme Sovereign,Supreme Sovereign,Supreme Sovereign,14,Chris Waller,Tommy Berry,56kg,$13,false
7,4:20 pm Tab Handicap,4:20 pm,1400m,Warwick Farm,Handicap,Soft 5,True,4,Winston Hills,Winston Hills,Winston Hills,12,Matthew Smith,Anna Roper (a-1.5),60.5kg,SCR,true
7,4:20 pm Tab Handicap,4:20 pm,1400m,Warwick Farm,Handicap,Soft 5,True,8,Champagne Hero,Champagne Hero,Champagne Hero,11,Gai Waterhouse & Adrian Bott,Rachel King,58kg,SCR,true
7,4:20 pm Tab Handicap,4:20 pm,1400m,Warwick Farm,Handicap,Soft 5,True,14,Tanglewood Jimmy,Tanglewood Jimmy,Tanglewood Jimmy,8,,Wayne Wilkes,56kg,SCR,true
