race_id,track,race_no,race_title,distance,grade,going,rail,runner_no,no,horse,horse_name,name,barrier,trainer,jockey,odds,w_ir
R2,Warwick Farm,2,1:25 pm Drinkwise Plate,1300m,Maiden,Heavy 8,+3m Entire,6,6,Merini,Merini,Merini,11,Kris Lees,Jason Collett,$5.5,4
R2,Warwick Farm,2,1:25 pm Drinkwise Plate,1300m,Maiden,Heavy 8,+3m Entire,8,8,Our Huntress,Our Huntress,Our Huntress,5,Michael Freedman,Tommy Berry,$2.05,4.3
R2,Warwick Farm,2,1:25 pm Drinkwise Plate,1300m,Maiden,Heavy 8,+3m Entire,9,9,Presumptuous Gal,Presumptuous Gal,Presumptuous Gal,8,David Pfieffer,Jay Ford,$34,5.6
R2,Warwick Farm,2,1:25 pm Drinkwise Plate,1300m,Maiden,Heavy 8,+3m Entire,11,11,Solar Dance,Solar Dance,Solar Dance,10,John Sargent,Siena Grima (a-2),$27,3.3
R3,Warwick Farm,3,2:00 pm Precise Air Plate,1100m,Maiden,Heavy 8,+3m Entire,2,2,Hard Liner,Hard Liner,Hard Liner,13,Joseph Pride,Sam Clipperton,$21,NA
R3,Warwick Farm,3,2:00 pm Precise Air Plate,1100m,Maiden,Heavy 8,+3m Entire,3,3,King For A Day,King For A Day,King For A Day,14,Matthew Smith,Ashley Morgan,$23,NA
R3,Warwick Farm,3,2:00 pm Precise Air Plate,1100m,Maiden,Heavy 8,+3m Entire,6,6,Samaka,Samaka,Samaka,6,Peter Snowden,Tim Clark,$3.2,1
R3,Warwick Farm,3,2:00 pm Precise Air Plate,1100m,Maiden,Heavy 8,+3m Entire,8,8,Unleash Harry,Unleash Harry,Unleash Harry,7,Ron Quinton,Louise Day,$10,4
R3,Warwick Farm,3,2:00 pm Precise Air Plate,1100m,Maiden,Heavy 8,+3m Entire,9,9,Appin Opal,Appin Opal,Appin Opal,8,David Pfieffer,Jason Collett,$11,5
R3,Warwick Farm,3,2:00 pm Precise Air Plate,1100m,Maiden,Heavy 8,+3m Entire,10,10,Saloon Passage,Saloon Passage,Saloon Passage,9,Chris Waller,Siena Grima (a-2),$18,6
R3,Warwick Farm,3,2:00 pm Precise Air Plate,1100m,Maiden,Heavy 8,+3m Entire,11,11,Yattazou,Yattazou,Yattazou,3,Chris Waller,Tommy Berry,$9.5,5.1
R3,Warwick Farm,3,2:00 pm Precise Air Plate,1100m,Maiden,Heavy 8,+3m Entire,12,12,Crescent King,Crescent King,Crescent King,4,Peter Snowden,Tom Sherry,$4,5
R3,Warwick Farm,3,2:00 pm Precise Air Plate,1100m,Maiden,Heavy 8,+3m Entire,15,15,Arizona Loner,Arizona Loner,Arizona Loner,1,John Thompson,Brock Ryan,$61,7.8
R3,Warwick Farm,3,2:00 pm Precise Air Plate,1100m,Maiden,Heavy 8,+3m Entire,16,16,Lady Invictus,Lady Invictus,Lady Invictus,2,Gai Waterhouse & Adrian Bott,Regan Bayliss,$5.5,8
R4,Warwick Farm,4,2:35 pm Asahi Super Dry Handicap,1600m,Handicap,Heavy 8,+3m Entire,1,1,Portsmouth,Portsmouth,Portsmouth,7,Annabel & Rob Archibald,Tom Sherry,$41,8
R4,Warwick Farm,4,2:35 pm Asahi Super Dry Handicap,1600m,Handicap,Heavy 8,+3m Entire,2,2,Hovland,Hovland,Hovland,8,Tom Charlton,Tommy Berry,$2.6,4.8
R4,Warwick Farm,4,2:35 pm Asahi Super Dry Handicap,1600m,Handicap,Heavy 8,+3m Entire,3,3,Ornithology,Ornithology,Ornithology,5,Chris Waller,Tim Clark,$9,7.6
R4,Warwick Farm,4,2:35 pm Asahi Super Dry Handicap,1600m,Handicap,Heavy 8,+3m Entire,4,4,Viewpoint,Viewpoint,Viewpoint,2,Nacim Dilmi,Andrew Adkins,$5.5,3.5
R4,Warwick Farm,4,2:35 pm Asahi Super Dry Handicap,1600m,Handicap,Heavy 8,+3m Entire,5,5,Elle Hudson,Elle Hudson,Elle Hudson,4,Joseph Pride,Sam Clipperton,$3.4,5.7
R4,Warwick Farm,4,2:35 pm Asahi Super Dry Handicap,1600m,Handicap,Heavy 8,+3m Entire,6,6,A Pound Of Salt,A Pound Of Salt,A Pound Of Salt,6,Todd Howlett,Braith Nock (a-1.5),$21,8.3
R4,Warwick Farm,4,2:35 pm Asahi Super Dry Handicap,1600m,Handicap,Heavy 8,+3m Entire,7,7,Stellar Rhonda,Stellar Rhonda,Stellar Rhonda,9,Matthew Smith,Alysha Collett,$6.5,7.3
R4,Warwick Farm,4,2:35 pm Asahi Super Dry Handicap,1600m,Handicap,Heavy 8,+3m Entire,9,9,Tillman,Tillman,Tillman,1,Greg Stephens,Jay Ford,$81,4.1
R5,Warwick Farm,5,3:10 pm Tab Handicap,1100m,Handicap,Heavy 8,+3m Entire,1,1,President,President,President,3,Jason Coyle,Rachel King,$26,5.6
R5,Warwick Farm,5,3:10 pm Tab Handicap,1100m,Handicap,Heavy 8,+3m Entire,2,2,Astronomix,Astronomix,Astronomix,6,Tom Charlton,Anna Roper (a-2),$10,1.7
R5,Warwick Farm,5,3:10 pm Tab Handicap,1100m,Handicap,Heavy 8,+3m Entire,4,4,Sociable,Sociable,Sociable,2,Ciaron Maher,Adam Hyeronimus,$11,4.7
R5,Warwick Farm,5,3:10 pm Tab Handicap,1100m,Handicap,Heavy 8,+3m Entire,6,6,Nandina,Nandina,Nandina,12,Chris Waller,Kerrin McEvoy,$4.8,6.5
R5,Warwick Farm,5,3:10 pm Tab Handicap,1100m,Handicap,Heavy 8,+3m Entire,7,7,Nullarbor Jane,Nullarbor Jane,Nullarbor Jane,18,John Sargent,Shannen Llewellyn (a-3),$6,2.2
R5,Warwick Farm,5,3:10 pm Tab Handicap,1100m,Handicap,Heavy 8,+3m Entire,9,9,Capture Me,Capture Me,Capture Me,1,Joseph Pride,Andrew Adkins,$6,4.2
R5,Warwick Farm,5,3:10 pm Tab Handicap,1100m,Handicap,Heavy 8,+3m Entire,11,11,Graphic Sight,Graphic Sight,Graphic Sight,9,Gai Waterhouse & Adrian Bott,Tim Clark,$7.5,4.4
R5,Warwick Farm,5,3:10 pm Tab Handicap,1100m,Handicap,Heavy 8,+3m Entire,12,12,Mrs Maree,Mrs Maree,Mrs Maree,8,Clarry Conners,Nash Rawiller,$6.5,1.2
R5,Warwick Farm,5,3:10 pm Tab Handicap,1100m,Handicap,Heavy 8,+3m Entire,14,14,Gamp,Gamp,Gamp,5,"Michael, John & Wayne Hawkes",Jay Ford,$21,1.6
R5,Warwick Farm,5,3:10 pm Tab Handicap,1100m,Handicap,Heavy 8,+3m Entire,15,15,Luskintyre,Luskintyre,Luskintyre,15,Ron Quinton,Louise Day,$35,4.7
R5,Warwick Farm,5,3:10 pm Tab Handicap,1100m,Handicap,Heavy 8,+3m Entire,17,17,Last Druid,Last Druid,Last Druid,4,Tracey Bartley,Alysha Collett,$17,5.4
R5,Warwick Farm,5,3:10 pm Tab Handicap,1100m,Handicap,Heavy 8,+3m Entire,18,18,Prorata,Prorata,Prorata,17,Gregory Hickman,Jason Collett,$91,7.5
R6,Warwick Farm,6,3:45 pm Hyland Race Colours Handicap,2200m,Handicap,Heavy 8,+3m Entire,1,1,Solar Army,Solar Army,Solar Army,11,Gai Waterhouse & Adrian Bott,Adam Hyeronimus,$10,3.3
R6,Warwick Farm,6,3:45 pm Hyland Race Colours Handicap,2200m,Handicap,Heavy 8,+3m Entire,2,2,Cormac,Cormac,Cormac,7,Annabel & Rob Archibald,Mollie Fitzgerald (a-3),$4.8,3.3
R6,Warwick Farm,6,3:45 pm Hyland Race Colours Handicap,2200m,Handicap,Heavy 8,+3m Entire,3,3,Black Babylon,Black Babylon,Black Babylon,6,Annabel & Rob Archibald,Tom Sherry,$5.5,6.9
R6,Warwick Farm,6,3:45 pm Hyland Race Colours Handicap,2200m,Handicap,Heavy 8,+3m Entire,4,4,Majorian,Majorian,Majorian,4,Annabel & Rob Archibald,Braith Nock (a-1.5),$20,5.6
R6,Warwick Farm,6,3:45 pm Hyland Race Colours Handicap,2200m,Handicap,Heavy 8,+3m Entire,6,6,Blacklist,Blacklist,Blacklist,2,Mack Griffith,Tim Clark,$9.5,5.4
R6,Warwick Farm,6,3:45 pm Hyland Race Colours Handicap,2200m,Handicap,Heavy 8,+3m Entire,7,7,Natoya,Natoya,Natoya,9,John Sargent,Jason Collett,$3.9,7.2
R6,Warwick Farm,6,3:45 pm Hyland Race Colours Handicap,2200m,Handicap,Heavy 8,+3m Entire,8,8,Stay Tuned,Stay Tuned,Stay Tuned,8,Paul & Martha Cave,Andrew Calder,$71,5.2
R6,Warwick Farm,6,3:45 pm Hyland Race Colours Handicap,2200m,Handicap,Heavy 8,+3m Entire,9,9,War Ribbon,War Ribbon,War Ribbon,1,David Payne,Ashley Morgan,$12,4.8
R6,Warwick Farm,6,3:45 pm Hyland Race Colours Handicap,2200m,Handicap,Heavy 8,+3m Entire,10,10,Le Troisir,Le Troisir,Le Troisir,10,Chris Waller,Tommy Berry (a0.5),$6,6.5
R6,Warwick Farm,6,3:45 pm Hyland Race Colours Handicap,2200m,Handicap,Heavy 8,+3m Entire,11,11,California Grass,California Grass,California Grass,3,John Thompson,Alysha Collett,$26,8.2
R7,Warwick Farm,7,4:20 pm Irresistible Pools And Spas Handicap,1300m,Handicap,Heavy 8,+3m Entire,1,1,Hot Bandit,Hot Bandit,Hot Bandit,14,Luke Pepper,Brodie Loy,$19,7
R7,Warwick Farm,7,4:20 pm Irresistible Pools And Spas Handicap,1300m,Handicap,Heavy 8,+3m Entire,3,3,Metaphorically,Metaphorically,Metaphorically,2,Tom Charlton,Anna Roper (a-2),$10,2.8
R7,Warwick Farm,7,4:20 pm Irresistible Pools And Spas Handicap,1300m,Handicap,Heavy 8,+3m Entire,4,4,Cape Byron,Cape Byron,Cape Byron,4,Marc & Mitchell Conners,Olivia Chambers (a-3),$21,4.9
R7,Warwick Farm,7,4:20 pm Irresistible Pools And Spas Handicap,1300m,Handicap,Heavy 8,+3m Entire,6,6,Formal,Formal,Formal,9,Nathan Doyle,Shannen Llewellyn (a-3),$6.5,3.2
R7,Warwick Farm,7,4:20 pm Irresistible Pools And Spas Handicap,1300m,Handicap,Heavy 8,+3m Entire,7,7,Mamushka,Mamushka,Mamushka,8,Tom Charlton,Dylan Gibbons,$5.5,2.7
R7,Warwick Farm,7,4:20 pm Irresistible Pools And Spas Handicap,1300m,Handicap,Heavy 8,+3m Entire,10,10,Aye Aye Captain,Aye Aye Captain,Aye Aye Captain,10,Les Bridge,Kerrin McEvoy,$4,3.3
R7,Warwick Farm,7,4:20 pm Irresistible Pools And Spas Handicap,1300m,Handicap,Heavy 8,+3m Entire,11,11,The Replicant,The Replicant,The Replicant,13,Joseph Pride,Nash Rawiller,$9.5,5
R7,Warwick Farm,7,4:20 pm Irresistible Pools And Spas Handicap,1300m,Handicap,Heavy 8,+3m Entire,12,12,Twisted Queen,Twisted Queen,Twisted Queen,6,Joseph Pride,Regan Bayliss,$7,5.4
R7,Warwick Farm,7,4:20 pm Irresistible Pools And Spas Handicap,1300m,Handicap,Heavy 8,+3m Entire,13,13,Abuse Of Power,Abuse Of Power,Abuse Of Power,3,John Sharah Rebecca,Bronett Prag (a-3),$41,4.6
R7,Warwick Farm,7,4:20 pm Irresistible Pools And Spas Handicap,1300m,Handicap,Heavy 8,+3m Entire,14,14,Emballee,Emballee,Emballee,7,Chris Waller,Tommy Berry,$11,6.5
R7,Warwick Farm,7,4:20 pm Irresistible Pools And Spas Handicap,1300m,Handicap,Heavy 8,+3m Entire,15,15,Miss Capitale,Miss Capitale,Miss Capitale,1,Matthew Smith,Ashley Morgan,$18,2.9
