race_id,track,race_no,race_title,distance,grade,going,rail,runner_no,no,horse,horse_name,name,barrier,trainer,jockey,odds,w_ir,source
R5,Taree,5,2:35 pm Gloucester Cup July 9 Benchmark 58 Handicap,2000m,BM58,Heavy 10,True,5,5,Quick Buck,Quick Buck,Quick Buck,9,Grant Jobson,Matthew Bennett,$10,5.6,racenet
R5,Taree,5,2:35 pm Gloucester Cup July 9 Benchmark 58 Handicap,2000m,BM58,Heavy 10,True,7,7,Nature Boy,Nature Boy,Nature Boy,3,Lea Selby,Izzy Neale (a-1.5),$7,2.1,racenet
R5,Taree,5,2:35 pm Gloucester Cup July 9 Benchmark 58 Handicap,2000m,BM58,Heavy 10,True,8,8,Prince Is Game,Prince Is Game,Prince Is Game,2,Matthew Robinson,Anna Roper,$4,7.8,racenet
R5,Taree,5,2:35 pm Gloucester Cup July 9 Benchmark 58 Handicap,2000m,BM58,Heavy 10,True,9,9,Maggie Sparkles,Maggie Sparkles,Maggie Sparkles,8,Paul Kelly,Liberty Smyth (a-2),$9,9.4,racenet
R5,Taree,5,2:35 pm Gloucester Cup July 9 Benchmark 58 Handicap,2000m,BM58,Heavy 10,True,11,11,Argerich ho,Argerich ho,Argerich ho,4,Peter Cheers,Olivia Dalton (a-2),$17,5.1,racenet
R5,Taree,5,2:35 pm Gloucester Cup July 9 Benchmark 58 Handicap,2000m,BM58,Heavy 10,True,12,12,Farraige,Farraige,Farraige,12,Dale Wagstaff,Peter Graham (a0.5),$6,7.7,racenet
R6,Taree,6,3:10 pm Xxxx Gold Country Boosted Benchmark 58 Handicap,1400m,BM58,Heavy 10,True,1,1,Scotland,Scotland,Scotland,5,Karen Owen,Poppie Gorton (a-3),$19,6.7,racenet
R6,Taree,6,3:10 pm Xxxx Gold Country Boosted Benchmark 58 Handicap,1400m,BM58,Heavy 10,True,5,5,Barcelona Express,Barcelona Express,Barcelona Express,9,David Matts,Aaron Bullock,$3.4,4.6,racenet
R6,Taree,6,3:10 pm Xxxx Gold Country Boosted Benchmark 58 Handicap,1400m,BM58,Heavy 10,True,6,6,Mosgiel Daisy,Mosgiel Daisy,Mosgiel Daisy,15,Matthew Robinson,Ben Looker,$5,9,racenet
R6,Taree,6,3:10 pm Xxxx Gold Country Boosted Benchmark 58 Handicap,1400m,BM58,Heavy 10,True,7,7,Spartan Steel,Spartan Steel,Spartan Steel,18,Jim Louizos,Matthew Bennett,$9.5,3.2,racenet
R6,Taree,6,3:10 pm Xxxx Gold Country Boosted Benchmark 58 Handicap,1400m,BM58,Heavy 10,True,8,8,Faiza Star,Faiza Star,Faiza Star,17,Darren Treacy,Kacie Adams,$16,9.1,racenet
R6,Taree,6,3:10 pm Xxxx Gold Country Boosted Benchmark 58 Handicap,1400m,BM58,Heavy 10,True,9,9,Miss Dee Reign,Miss Dee Reign,Miss Dee Reign,3,Jeremy Sylvester,Shannen Llewellyn,$4,3.1,racenet
R6,Taree,6,3:10 pm Xxxx Gold Country Boosted Benchmark 58 Handicap,1400m,BM58,Heavy 10,True,10,10,Dam Impact,Dam Impact,Dam Impact,4,Grant Jobson,Grant Buckley,$18,7.4,racenet
R6,Taree,6,3:10 pm Xxxx Gold Country Boosted Benchmark 58 Handicap,1400m,BM58,Heavy 10,True,11,11,Whatsthetimemrwolf,Whatsthetimemrwolf,Whatsthetimemrwolf,14,David Matts,Anna Roper,$18,5.5,racenet
R6,Taree,6,3:10 pm Xxxx Gold Country Boosted Benchmark 58 Handicap,1400m,BM58,Heavy 10,True,12,12,Nikody's Binks,Nikody's Binks,Nikody's Binks,8,Peter Cheers,Raymond Spokes,$26,2.8,racenet
R6,Taree,6,3:10 pm Xxxx Gold Country Boosted Benchmark 58 Handicap,1400m,BM58,Heavy 10,True,13,13,Discreet Lady,Discreet Lady,Discreet Lady,13,Tom Higgins,Grace Palmer (a-3),$41,8.9,racenet
R6,Taree,6,3:10 pm Xxxx Gold Country Boosted Benchmark 58 Handicap,1400m,BM58,Heavy 10,True,14,14,Rivoli Star,Rivoli Star,Rivoli Star,7,Peter Graham,Peter Graham (a0.5),$14,8.3,racenet
R6,Taree,6,3:10 pm Xxxx Gold Country Boosted Benchmark 58 Handicap,1400m,BM58,Heavy 10,True,15,15,Nikody's Diego,Nikody's Diego,Nikody's Diego,11,Peter Cheers,Stephen Cummins,$91,4.9,racenet
R6,Taree,6,3:10 pm Xxxx Gold Country Boosted Benchmark 58 Handicap,1400m,BM58,Heavy 10,True,16,16,Rebel One,Rebel One,Rebel One,16,Matthew Robinson,Teighan Worsnop,$101,8.2,racenet
R6,Taree,6,3:10 pm Xxxx Gold Country Boosted Benchmark 58 Handicap,1400m,BM58,Heavy 10,True,17,17,Golden Breeze,Golden Breeze,Golden Breeze,10,Margaret De Gonneville,Jeff Kehoe,$151,9,racenet
R7,Taree,7,3:45 pm Sky International Benchmark 66 Handicap,1000m,BM66,Heavy 10,True,2,2,Debussy,Debussy,Debussy,7,Tony Ball,Aaron Bullock,$5,6.9,racenet
R7,Taree,7,3:45 pm Sky International Benchmark 66 Handicap,1000m,BM66,Heavy 10,True,3,3,Telegraph,Telegraph,Telegraph,17,Tony Ball,Madeline Owen,$18,6.3,racenet
R7,Taree,7,3:45 pm Sky International Benchmark 66 Handicap,1000m,BM66,Heavy 10,True,4,4,Cool Fizz,Cool Fizz,Cool Fizz,5,Brett Dodson,Grady Spokes (a-2),$6,2.2,racenet
R7,Taree,7,3:45 pm Sky International Benchmark 66 Handicap,1000m,BM66,Heavy 10,True,5,5,Love Rat,Love Rat,Love Rat,1,Cathleen Rode,Olivia Dalton (a-2),$9.5,8,racenet
R7,Taree,7,3:45 pm Sky International Benchmark 66 Handicap,1000m,BM66,Heavy 10,True,9,9,Altercation,Altercation,Altercation,8,Jason Deamer,Ben Looker,$3.9,6,racenet
R7,Taree,7,3:45 pm Sky International Benchmark 66 Handicap,1000m,BM66,Heavy 10,True,10,10,The Piccolino,The Piccolino,The Piccolino,15,Paul Perry,Shannen Llewellyn,$4.8,2.9,racenet
