race_no,race_name,start_time,distance,track,grade,going,rail,no,horse,horse_name,name,barrier,trainer,jockey,weight,odds,scratched
7,3:45 pm Sky International Benchmark 66 Handicap,3:45 pm,1000m,Taree,BM66,Heavy 10,True,5,Love Rat,Love Rat,Love Rat,1,Cathleen Rode,Olivia Dalton (a-2),61.5kg,$9.5,false
7,3:45 pm Sky International Benchmark 66 Handicap,3:45 pm,1000m,Taree,BM66,Heavy 10,True,9,Altercation,Altercation,Altercation,8,Jason Deamer,Ben Looker,57.5kg,$3.9,false
7,3:45 pm Sky International Benchmark 66 Handicap,3:45 pm,1000m,Taree,BM66,Heavy 10,True,10,The Piccolino,The Piccolino,The Piccolino,15,Paul Perry,Shannen Llewellyn,57kg,$4.8,false
7,3:45 pm Sky International Benchmark 66 Handicap,3:45 pm,1000m,Taree,BM66,Heavy 10,True,12,Catchy Tunes,Catchy Tunes,Catchy Tunes,2,Gregory McFarlane,Jessica Taylor,55.5kg,$10,false
7,3:45 pm Sky International Benchmark 66 Handicap,3:45 pm,1000m,Taree,BM66,Heavy 10,True,13,Cupid's Kiss,Cupid's Kiss,Cupid's Kiss,13,Jeremy Sylvester,Anna Weatherlake (a-3),55.5kg,$19,false
7,3:45 pm Sky International Benchmark 66 Handicap,3:45 pm,1000m,Taree,BM66,Heavy 10,True,14,Magnolia Jewel,Magnolia Jewel,Magnolia Jewel,9,Tracey Bartley,Mikayla Weir,55.5kg,$13,false
7,3:45 pm Sky International Benchmark 66 Handicap,3:45 pm,1000m,Taree,BM66,Heavy 10,True,17,Wine Time,Wine Time,Wine Time,4,Nicole Hudson,Jeff Kehoe,55kg,$81,false
7,3:45 pm Sky International Benchmark 66 Handicap,3:45 pm,1000m,Taree,BM66,Heavy 10,True,1,Zoom Outcome,Zoom Outcome,Zoom Outcome,11,Joseph Burges,Liberty Smyth (a-2),62.5kg,SCR,true
7,3:45 pm Sky International Benchmark 66 Handicap,3:45 pm,1000m,Taree,BM66,Heavy 10,True,6,Wanjina Rose,Wanjina Rose,Wanjina Rose,16,Daniel Wheeler,Poppie Gorton (a-3),60kg,SCR,true
7,3:45 pm Sky International Benchmark 66 Handicap,3:45 pm,1000m,Taree,BM66,Heavy 10,True,7,Flying Shelly,Flying Shelly,Flying Shelly,6,,Sally Taylor,59kg,SCR,true
7,3:45 pm Sky International Benchmark 66 Handicap,3:45 pm,1000m,Taree,BM66,Heavy 10,True,8,Aeternum,Aeternum,Aeternum,14,Kristen Buchanan,Jenny Duggan,58kg,SCR,true
7,3:45 pm Sky International Benchmark 66 Handicap,3:45 pm,1000m,Taree,BM66,Heavy 10,True,11,Difensivo,Difensivo,Difensivo,3,,Nacim Dilmi,56.5kg,SCR,true
7,3:45 pm Sky International Benchmark 66 Handicap,3:45 pm,1000m,Taree,BM66,Heavy 10,True,15,Bethsheba,Bethsheba,Bethsheba,10,,Nikki Hodgson,55kg,SCR,true
7,3:45 pm Sky International Benchmark 66 Handicap,3:45 pm,1000m,Taree,BM66,Heavy 10,True,16,Sneaky Rich,Sneaky Rich,Sneaky Rich,12,,Edward Cummings,55kg,SCR,true
8,4:20 pm Tab Venue Mode Benchmark 58 Handicap,4:20 pm,1250m,Taree,BM58,Heavy 10,True,1,Highly Tempted,Highly Tempted,Highly Tempted,10,Tony Ball,Aaron Bullock,61.5kg,$4.4,false
8,4:20 pm Tab Venue Mode Benchmark 58 Handicap,4:20 pm,1250m,Taree,BM58,Heavy 10,True,2,Manwe,Manwe,Manwe,9,Rebecca Dunn,Matthew Bennett,61kg,$26,false
8,4:20 pm Tab Venue Mode Benchmark 58 Handicap,4:20 pm,1250m,Taree,BM58,Heavy 10,True,6,Smart Jazz,Smart Jazz,Smart Jazz,5,Jeremy Sylvester,Anna Weatherlake (a-3),60.5kg,$23,false
8,4:20 pm Tab Venue Mode Benchmark 58 Handicap,4:20 pm,1250m,Taree,BM58,Heavy 10,True,7,Take The Jackpot,Take The Jackpot,Take The Jackpot,13,Barry Lawrence,Ben Looker,60kg,$10,false
8,4:20 pm Tab Venue Mode Benchmark 58 Handicap,4:20 pm,1250m,Taree,BM58,Heavy 10,True,8,I'm Super,I'm Super,I'm Super,16,Paul Kelly,Liberty Smyth (a-2),59.5kg,$3.9,false
8,4:20 pm Tab Venue Mode Benchmark 58 Handicap,4:20 pm,1250m,Taree,BM58,Heavy 10,True,9,Smashing Nova,Smashing Nova,Smashing Nova,3,Kris Lees,William Stanley,59.5kg,$4.8,false
8,4:20 pm Tab Venue Mode Benchmark 58 Handicap,4:20 pm,1250m,Taree,BM58,Heavy 10,True,12,Too Darn Finesse,Too Darn Finesse,Too Darn Finesse,14,Kris Lees,Andrew Gibbons,59kg,$3.6,false
8,4:20 pm Tab Venue Mode Benchmark 58 Handicap,4:20 pm,1250m,Taree,BM58,Heavy 10,True,14,Incantress,Incantress,Incantress,7,Steve Hodge,Mikayla Weir,58kg,$13,false
8,4:20 pm Tab Venue Mode Benchmark 58 Handicap,4:20 pm,1250m,Taree,BM58,Heavy 10,True,20,Golden Galaxy,Golden Galaxy,Golden Galaxy,15,Margaret De Gonneville,Jeff Kehoe,55kg,$101,false
8,4:20 pm Tab Venue Mode Benchmark 58 Handicap,4:20 pm,1250m,Taree,BM58,Heavy 10,True,3,Executive Decision,Executive Decision,Executive Decision,2,Mark Cross,Grant Buckley,60.5kg,SCR,true
8,4:20 pm Tab Venue Mode Benchmark 58 Handicap,4:20 pm,1250m,Taree,BM58,Heavy 10,True,4,Golden Copper,Golden Copper,Golden Copper,12,Aiden,St Vincent,63kg,SCR,true
8,4:20 pm Tab Venue Mode Benchmark 58 Handicap,4:20 pm,1250m,Taree,BM58,Heavy 10,True,5,Shoutaboutit,Shoutaboutit,Shoutaboutit,1,Kristen Buchanan,Shannen Llewellyn,60.5kg,SCR,true
8,4:20 pm Tab Venue Mode Benchmark 58 Handicap,4:20 pm,1250m,Taree,BM58,Heavy 10,True,10,Whispering Rupert,Whispering Rupert,Whispering Rupert,19,,Gregory McFarlane,59.5kg,SCR,true
8,4:20 pm Tab Venue Mode Benchmark 58 Handicap,4:20 pm,1250m,Taree,BM58,Heavy 10,True,11,Salma's Star,Salma's Star,Salma's Star,4,Gregory McFarlane,Jessica Taylor,59kg,SCR,true
8,4:20 pm Tab Venue Mode Benchmark 58 Handicap,4:20 pm,1250m,Taree,BM58,Heavy 10,True,13,Mane Character,Mane Character,Mane Character,8,Nacim Dilmi,Mollie Fitzgerald,58.5kg,SCR,true
8,4:20 pm Tab Venue Mode Benchmark 58 Handicap,4:20 pm,1250m,Taree,BM58,Heavy 10,True,15,Ardonaugh,Ardonaugh,Ardonaugh,17,,Ray Hartley,56.5kg,SCR,true
8,4:20 pm Tab Venue Mode Benchmark 58 Handicap,4:20 pm,1250m,Taree,BM58,Heavy 10,True,16,Maximum Ride,Maximum Ride,Maximum Ride,11,,Damien Lane,57kg,SCR,true
