race_id,track,race_no,race_title,distance,grade,going,rail,runner_no,no,horse,horse_name,name,barrier,trainer,jockey,odds,w_ir
R3,Randwick,3,12:10 pm Tab Highway Handicap,1200m,Handicap,Soft 7,True,6,6,Jackpot Star,Jackpot Star,Jackpot Star,1,Matthew Dale,Dylan Gibbons,$71,2.7
R3,Randwick,3,12:10 pm Tab Highway Handicap,1200m,Handicap,Soft 7,True,7,7,Neeson,Neeson,Neeson,11,Danielle Seib,Shaun Guymer,$11,2.3
R3,Randwick,3,12:10 pm Tab Highway Handicap,1200m,Handicap,Soft 7,True,8,8,Speedy Henry,Speedy Henry,Speedy Henry,8,Rodney Northam,Adam Farragher,$13,8.1
R3,Randwick,3,12:10 pm Tab Highway Handicap,1200m,Handicap,Soft 7,True,9,9,Wayburn,Wayburn,Wayburn,9,Matthew Dunn,Nash Rawiller (a1),$5,2.9
R3,Randwick,3,12:10 pm Tab Highway Handicap,1200m,Handicap,Soft 7,True,10,10,Buenos,Buenos,Buenos,12,Keith Dryden & Libby Snowden,Andrew Adkins,$27,6.6
R3,Randwick,3,12:10 pm Tab Highway Handicap,1200m,Handicap,Soft 7,True,11,11,Bullion Hunter,Bullion Hunter,Bullion Hunter,3,Rodney Northam,Reece Jones,$12,3.5
R3,Randwick,3,12:10 pm Tab Highway Handicap,1200m,Handicap,Soft 7,True,12,12,Danxia,Danxia,Danxia,2,Colt Prosser,Luke Rolls,$41,6.8
R3,Randwick,3,12:10 pm Tab Highway Handicap,1200m,Handicap,Soft 7,True,15,15,She Within,She Within,She Within,22,Danny Williams,Tyler Schiller,$14,6.8
R3,Randwick,3,12:10 pm Tab Highway Handicap,1200m,Handicap,Soft 7,True,16,16,Girrawheen,Girrawheen,Girrawheen,14,Peter Bloomfield,Anna Roper (a-2),$91,4.4
R3,Randwick,3,12:10 pm Tab Highway Handicap,1200m,Handicap,Soft 7,True,18,18,Judith's Revenge,Judith's Revenge,Judith's Revenge,10,Tim Donnelly,Mathew Cahill,$14,7.4
R3,Randwick,3,12:10 pm Tab Highway Handicap,1200m,Handicap,Soft 7,True,19,19,Bring Me Saki,Bring Me Saki,Bring Me Saki,7,Stephen & Jordan Lee,Alysha Collett,$35,4
R3,Randwick,3,12:10 pm Tab Highway Handicap,1200m,Handicap,Soft 7,True,21,21,Bolo Miss,Bolo Miss,Bolo Miss,21,Michael Lynch,Mollie Fitzgerald (a-3),$81,6.2
R3,Randwick,3,12:10 pm Tab Highway Handicap,1200m,Handicap,Soft 7,True,22,22,Molteuno,Molteuno,Molteuno,13,Tash Burleigh,Adrian Layt,$71,2.7
R3,Randwick,3,12:10 pm Tab Highway Handicap,1200m,Handicap,Soft 7,True,23,23,Cosmolicious,Cosmolicious,Cosmolicious,6,Cheryl Grouse,Siena Grima (a-3),$91,2.1
R3,Randwick,3,12:10 pm Tab Highway Handicap,1200m,Handicap,Soft 7,True,24,24,Stormbringer,Stormbringer,Stormbringer,5,Matthew Dale,Dylan Gibbons,$13,3.7
R4,Randwick,4,12:45 pm Sporting Chance Cancer Foundation Handicap,2400m,Handicap,Soft 7,True,1,1,Thrice,Thrice,Thrice,8,Gai Waterhouse & Adrian Bott,Zac Wadick (a-2),$4.8,2.3
R4,Randwick,4,12:45 pm Sporting Chance Cancer Foundation Handicap,2400m,Handicap,Soft 7,True,2,2,Casual Connection,Casual Connection,Casual Connection,9,John Sargent,Siena Grima (a-3),$13,4.7
R4,Randwick,4,12:45 pm Sporting Chance Cancer Foundation Handicap,2400m,Handicap,Soft 7,True,3,3,Cap Saint Martin,Cap Saint Martin,Cap Saint Martin,2,Annabel & Rob Archibald,Nash Rawiller,$3.5,10.8
